id,name,email,phone,company,city,state,zip,years_experience,transactions_last_year,priority_tier,cream_fit_score,source,scraped_at
CREAM-20260706-00453,David Rivera,davidrivera@outlook.com,(602) 783-9364,Compass,Syracuse,NY,13357,7,37,B,71,Cold Outreach,2026-07-06T23:47:28Z
CREAM-20260706-00454,Janet Davis,jdavis@berkshirehathaway.com,(407) 732-6516,Berkshire Hathaway,Toledo,OH,43283,5,20,B,99,Realtor.com,2026-07-06T11:58:54Z
CREAM-20260706-00455,Joshua Sanders,jsanders@icloud.com,(786) 987-9716,Coldwell Banker,Toledo,OH,43133,11,25,B,73,Brokerage Listings,2026-07-06T01:23:43Z
CREAM-20260706-00456,Scott Powell,scottpowell@hotmail.com,(305) 247-4001,Douglas Elliman,Port St. Lucie,FL,34849,24,68,B,77,Realtor.com,2026-07-06T07:00:45Z
CREAM-20260706-00457,Lisa Bailey,lisa.bailey@berkshirehathaway.com,(512) 414-7684,Berkshire Hathaway,Irving,TX,75780,23,71,B,62,Brokerage Listings,2026-07-06T04:00:56Z
CREAM-20260706-00458,Debra Nguyen,debra.nguyen@aol.com,(980) 510-6835,Keller Williams,Dayton,OH,45150,5,12,B,93,MLS Database,2026-07-06T04:38:53Z
CREAM-20260706-00459,Larry Chavez,larryc@coldwellbanker.com,(469) 631-3029,Coldwell Banker,Chandler,AZ,85770,11,69,B,60,Facebook,2026-07-06T20:04:06Z
CREAM-20260706-00460,John Allen,john.allen@berkshirehathaway.com,(334) 405-5521,Berkshire Hathaway,Arlington,TX,76586,12,56,B,61,Website Lead,2026-07-06T21:14:50Z
CREAM-20260706-00461,George Robinson,georgerobinson@hotmail.com,(256) 597-1270,Nest Seekers,Albany,NY,12838,5,24,B,99,Brokerage Listings,2026-07-06T13:08:48Z
CREAM-20260706-00462,Ryan Mendoza,rmendoza@gmail.com,(310) 733-1974,eXp Realty,Hollywood,FL,33452,22,53,B,88,Realtor.com,2026-07-06T01:25:51Z
CREAM-20260706-00463,Melissa Allen,melissaa@halstead.com,(305) 812-3798,Halstead,Albany,NY,11216,5,21,B,61,LinkedIn,2026-07-06T03:43:48Z
CREAM-20260706-00464,Patrick Morales,pmorales@yahoo.com,(714) 427-3238,eXp Realty,Gilbert,AZ,85697,14,27,B,84,Brokerage Listings,2026-07-06T23:41:13Z
CREAM-20260706-00465,David Cook,davidc@aol.com,(256) 214-6718,Keller Williams Realty,Santa Ana,CA,93126,5,17,B,87,Facebook,2026-07-06T04:15:23Z
CREAM-20260706-00466,Maria Perez,mperez@re/max.com,(513) 951-5794,RE/MAX,Cape Coral,FL,34214,1,12,B,75,Trade Show,2026-07-06T23:55:06Z
CREAM-20260706-00467,Edward Nelson,edwardnelson@hotmail.com,(303) 785-8779,RE/MAX,Dayton,OH,44993,23,53,B,73,Trade Show,2026-07-06T07:52:24Z
CREAM-20260706-00468,Anna Long,anna_long@me.com,(415) 987-3058,RE/MAX,Pembroke Pines,FL,34190,0,2,B,75,Facebook,2026-07-06T16:25:59Z
CREAM-20260706-00469,Mary Carter,mary.carter@aol.com,(334) 611-3189,Keller Williams,Amarillo,TX,76387,15,54,B,86,MLS Database,2026-07-06T00:35:18Z
CREAM-20260706-00470,Patrick Flores,pflores@compass.com,(407) 842-7362,Compass,Arvada,CO,81310,9,22,B,84,LinkedIn,2026-07-06T03:30:05Z
CREAM-20260706-00471,Catherine Smith,catherines@hotmail.com,(786) 632-1256,LIV Sotheby's,Arvada,CO,81185,1,7,B,87,Referral Network,2026-07-06T21:18:17Z
CREAM-20260706-00472,Donna Adams,donna.adams@hotmail.com,(713) 539-6940,Nest Seekers,Buffalo,NY,14798,5,24,B,74,Brokerage Listings,2026-07-06T22:23:47Z
CREAM-20260706-00473,Sarah Ross,sarahross@yahoo.com,(214) 711-9894,HomeSmart,Chandler,AZ,85195,13,37,B,67,Cold Outreach,2026-07-06T20:26:09Z
CREAM-20260706-00474,Amy Russell,amy_russell@outlook.com,(310) 488-7792,eXp Realty,Parma,OH,43425,3,25,B,68,Facebook,2026-07-06T21:28:49Z
CREAM-20260706-00475,Mark Long,marklong@icloud.com,(929) 963-6033,Berkshire Hathaway,Cary,NC,28228,6,34,B,74,Brokerage Listings,2026-07-06T10:56:58Z
CREAM-20260706-00476,Linda Gutierrez,lindag@hotmail.com,(919) 211-8097,Berkshire Hathaway,Winston-Salem,NC,28996,22,57,B,91,MLS Database,2026-07-06T10:36:49Z
CREAM-20260706-00477,Michelle Adams,michelleadams@outlook.com,(513) 842-8699,Berkshire Hathaway,Arlington,TX,79608,7,17,B,64,Trade Show,2026-07-06T18:33:54Z
CREAM-20260706-00478,Mary Thompson,mthompson@me.com,(786) 498-1968,HER Realtors,Akron,OH,43124,2,10,B,60,Website Lead,2026-07-06T16:16:26Z
CREAM-20260706-00479,Ryan Scott,rscott@briggsfreemansothebys.com,(303) 562-8194,Briggs Freeman Sotheby's,Amarillo,TX,78919,4,20,B,84,Website Lead,2026-07-06T14:29:18Z
CREAM-20260706-00480,Christine Thomas,christine.thomas@icloud.com,(212) 625-1378,Coldwell Banker,Fort Collins,CO,81590,14,68,B,87,Trade Show,2026-07-06T14:50:33Z
CREAM-20260706-00481,Michelle Bailey,michellebailey@icloud.com,(469) 659-3622,Compass,Tallahassee,FL,32420,12,29,B,67,Website Lead,2026-07-06T12:40:04Z
CREAM-20260706-00482,Charles Martinez,charles.martinez@re/max.com,(512) 658-5145,RE/MAX,Port St. Lucie,FL,33584,22,56,B,70,NAR Directory,2026-07-06T20:52:19Z
CREAM-20260706-00483,Diane Sanchez,dsanchez@aol.com,(805) 744-3661,eXp Realty,Chandler,AZ,86659,11,49,B,79,Facebook,2026-07-06T19:47:33Z
CREAM-20260706-00484,Jennifer Richardson,jennifer_richardson@aol.com,(334) 584-3159,Nest Seekers,Syracuse,NY,12129,22,70,B,83,Facebook,2026-07-06T09:25:10Z
CREAM-20260706-00485,Jeffrey Morgan,jeffreymorgan@aol.com,(704) 626-9263,Sotheby's International,Chula Vista,CA,96994,2,8,B,69,Referral Network,2026-07-06T11:48:59Z
CREAM-20260706-00486,Michelle Hughes,michelle.hughes@douglaselliman.com,(212) 739-8796,Douglas Elliman,Amarillo,TX,79160,4,19,B,84,NAR Directory,2026-07-06T07:33:39Z
CREAM-20260706-00487,Brian Young,brianyoung@me.com,(256) 512-6989,Keller Williams Realty,Hialeah,FL,34907,7,39,B,80,MLS Database,2026-07-06T00:28:31Z
CREAM-20260706-00488,Brian Roberts,brian_roberts@icloud.com,(305) 787-1527,Corcoran Group,Albany,NY,12356,4,17,B,92,MLS Database,2026-07-06T23:11:02Z
CREAM-20260706-00489,Richard Walker,richardw@gmail.com,(513) 561-6641,Nest Seekers,Yonkers,NY,13535,4,12,B,67,Trade Show,2026-07-06T10:29:37Z
CREAM-20260706-00490,Christopher Walker,cwalker@re/max.com,(713) 354-6394,RE/MAX,Corpus Christi,TX,79717,4,9,B,65,LinkedIn,2026-07-06T08:34:29Z
CREAM-20260706-00491,Janet Ramirez,janetramirez@yahoo.com,(305) 913-3865,Coldwell Banker,Pembroke Pines,FL,34640,20,29,B,68,Website Lead,2026-07-06T01:31:09Z
CREAM-20260706-00492,Michael Williams,michael.williams@kellerwilliams.com,(415) 271-6407,Keller Williams,Gilbert,AZ,86746,5,9,B,95,NAR Directory,2026-07-06T19:58:53Z
CREAM-20260706-00493,Jerry Perez,jperez@outlook.com,(980) 201-9749,eXp Realty,Hialeah,FL,33459,3,8,B,85,Cold Outreach,2026-07-06T05:44:38Z
CREAM-20260706-00494,Melissa Garcia,melissag@russelllyonsothebys.com,(512) 373-2753,Russell Lyon Sotheby's,Tempe,AZ,85366,13,43,B,92,Website Lead,2026-07-06T07:39:44Z
CREAM-20260706-00495,Christine Jenkins,christine.jenkins@aol.com,(305) 520-4828,eXp Realty,Glendale,AZ,86487,17,80,B,88,Realtor.com,2026-07-06T05:39:49Z
CREAM-20260706-00496,John Perez,johnp@yahoo.com,(805) 355-9051,eXp Realty,Arvada,CO,80169,5,9,B,98,Trade Show,2026-07-06T15:37:02Z
CREAM-20260706-00497,Patrick Bailey,patrickb@compass.com,(713) 959-3614,Compass,Winston-Salem,NC,27762,24,72,B,79,MLS Database,2026-07-06T13:37:07Z
CREAM-20260706-00498,Andrew Martin,andrewm@gmail.com,(212) 861-5410,eXp Realty,Santa Ana,CA,95581,5,13,B,98,MLS Database,2026-07-06T13:35:52Z
CREAM-20260706-00499,Emma Ortiz,emma.ortiz@outlook.com,(407) 383-3425,LIV Sotheby's,Arvada,CO,80905,18,25,B,87,LinkedIn,2026-07-06T14:00:34Z
CREAM-20260706-00500,Jonathan Davis,jonathand@gmail.com,(310) 558-9963,HER Realtors,Dayton,OH,43701,22,47,B,63,Cold Outreach,2026-07-06T17:56:10Z
CREAM-20260706-00501,Barbara Rivera,brivera@gmail.com,(234) 296-3848,RE/MAX,Chandler,AZ,86436,25,73,B,64,Facebook,2026-07-06T22:41:22Z
CREAM-20260706-00502,Jack Thompson,jthompson@hotmail.com,(713) 771-4950,eXp Realty,Parma,OH,44941,1,4,B,99,Website Lead,2026-07-06T12:07:04Z
CREAM-20260706-00503,Melissa Williams,mwilliams@coldwellbanker.com,(714) 344-2120,Coldwell Banker,Pembroke Pines,FL,33209,20,58,B,71,Referral Network,2026-07-06T01:34:28Z
CREAM-20260706-00504,Dennis Lopez,dlopez@icloud.com,(305) 528-8684,Berkshire Hathaway HomeServices,Santa Ana,CA,90219,22,79,B,72,MLS Database,2026-07-06T14:24:59Z
CREAM-20260706-00505,Steven Bailey,steven_bailey@yahoo.com,(718) 319-1168,Compass,Rochester,NY,11784,16,52,B,74,Website Lead,2026-07-06T10:51:55Z
CREAM-20260706-00506,Dennis Price,dprice@icloud.com,(310) 585-2867,Nest Seekers,Albany,NY,10518,7,18,B,70,Website Lead,2026-07-06T23:56:57Z
CREAM-20260706-00507,Christine Cruz,christine.cruz@sothebysinternational.com,(469) 804-3702,Sotheby's International,Stockton,CA,95707,14,45,B,62,Cold Outreach,2026-07-06T18:54:25Z
CREAM-20260706-00508,Benjamin Sanchez,bsanchez@icloud.com,(972) 946-8778,8z Real Estate,Fort Collins,CO,80781,10,52,B,88,Referral Network,2026-07-06T07:30:06Z
CREAM-20260706-00509,Paul Adams,padams@me.com,(404) 399-1846,Keller Williams,Fayetteville,NC,28260,21,73,B,62,MLS Database,2026-07-06T06:32:03Z
CREAM-20260706-00510,Brandon Brooks,brandonbrooks@gmail.com,(919) 562-9075,Allie Beth Allman,Arlington,TX,75791,18,51,B,69,Trade Show,2026-07-06T00:18:47Z
CREAM-20260706-00511,Heather Baker,heatherb@re/max.com,(310) 722-8343,RE/MAX,Riverside,CA,93140,19,43,B,75,Cold Outreach,2026-07-06T12:06:20Z
CREAM-20260706-00512,Jack Ross,jross@hotmail.com,(512) 627-7266,Coldwell Banker,Pembroke Pines,FL,34826,8,15,B,67,Brokerage Listings,2026-07-06T05:36:30Z
CREAM-20260706-00513,Kenneth Jenkins,kjenkins@exprealty.com,(646) 837-9361,eXp Realty,Thornton,CO,81329,4,24,B,78,Referral Network,2026-07-06T15:14:16Z
CREAM-20260706-00514,Catherine Peterson,cpeterson@coldwellbanker.com,(713) 247-8303,Coldwell Banker,Akron,OH,45306,5,9,B,74,Brokerage Listings,2026-07-06T16:13:33Z
CREAM-20260706-00515,Susan Adams,susana@briggsfreemansothebys.com,(310) 889-5485,Briggs Freeman Sotheby's,Lubbock,TX,76585,20,70,B,94,NAR Directory,2026-07-06T02:40:11Z
CREAM-20260706-00516,Sharon Mitchell,sharonmitchell@gmail.com,(713) 600-8641,Russell Lyon Sotheby's,Tempe,AZ,86687,1,5,B,77,Facebook,2026-07-06T05:52:06Z
CREAM-20260706-00517,Nancy Reyes,nancyreyes@aol.com,(234) 258-2509,Keller Williams,Akron,OH,43874,7,25,B,85,MLS Database,2026-07-06T20:24:28Z
CREAM-20260706-00518,Daniel Howard,dhoward@yahoo.com,(919) 528-2911,Berkshire Hathaway HomeServices,Stockton,CA,96154,5,22,B,60,Facebook,2026-07-06T15:58:45Z
CREAM-20260706-00519,Jason Davis,jason.davis@russelllyonsothebys.com,(805) 267-7916,Russell Lyon Sotheby's,Glendale,AZ,86649,3,14,B,75,Trade Show,2026-07-06T02:49:19Z
CREAM-20260706-00520,Gary Edwards,garyedwards@yahoo.com,(718) 703-3725,RE/MAX,Lakewood,CO,80982,19,30,B,96,Facebook,2026-07-06T12:08:11Z
CREAM-20260706-00521,Helen Roberts,helen_roberts@outlook.com,(305) 252-5372,Russell Lyon Sotheby's,Tempe,AZ,85499,4,23,B,64,LinkedIn,2026-07-06T17:15:24Z
CREAM-20260706-00522,Steven Parker,sparker@coldwellbanker.com,(513) 988-2298,Coldwell Banker,Dayton,OH,43201,22,64,B,98,NAR Directory,2026-07-06T00:49:07Z
CREAM-20260706-00523,Helen Baker,helen.baker@me.com,(415) 584-2945,eXp Realty,Fayetteville,NC,28560,4,21,B,68,NAR Directory,2026-07-06T01:13:21Z
CREAM-20260706-00524,Samantha Russell,srussell@kellerwilliams.com,(469) 672-9960,Keller Williams,Albany,NY,11269,18,73,B,64,NAR Directory,2026-07-06T03:28:39Z
CREAM-20260706-00525,Carol Parker,carolp@yahoo.com,(334) 769-7234,RE/MAX,Cary,NC,28828,5,24,B,72,Referral Network,2026-07-06T22:25:37Z
CREAM-20260706-00526,Carol Murphy,cmurphy@exprealty.com,(512) 593-3778,eXp Realty,Amarillo,TX,75751,12,36,B,100,Realtor.com,2026-07-06T09:05:19Z
CREAM-20260706-00527,Kevin Reed,kevin_reed@yahoo.com,(407) 518-4842,Douglas Elliman,Rochester,NY,11652,23,25,B,88,Cold Outreach,2026-07-06T23:04:34Z
CREAM-20260706-00528,Elizabeth Rodriguez,erodriguez@exprealty.com,(513) 925-7441,eXp Realty,Port St. Lucie,FL,33922,19,55,B,77,Website Lead,2026-07-06T02:19:54Z
CREAM-20260706-00529,Sarah Ross,sarah.ross@yahoo.com,(718) 509-7846,Corcoran Group,Rochester,NY,13397,25,28,B,64,NAR Directory,2026-07-06T00:05:18Z
CREAM-20260706-00530,Donna Jimenez,donnaj@century21.com,(704) 580-6977,Century 21,Port St. Lucie,FL,34613,3,23,B,86,MLS Database,2026-07-06T07:59:34Z
CREAM-20260706-00531,Ashley Gutierrez,agutierrez@yahoo.com,(214) 480-6071,Keller Williams,Arvada,CO,80401,3,12,B,76,Cold Outreach,2026-07-06T00:47:54Z
CREAM-20260706-00532,Joshua Ortiz,joshuao@exprealty.com,(614) 979-3150,eXp Realty,Arvada,CO,80789,21,62,B,60,NAR Directory,2026-07-06T02:14:48Z
CREAM-20260706-00533,Kenneth King,kennethking@aol.com,(512) 205-5243,Howard Hanna,Fayetteville,NC,27416,21,35,B,78,Website Lead,2026-07-06T05:10:05Z
CREAM-20260706-00534,Sharon Cox,sharon_cox@outlook.com,(919) 736-4878,Keller Williams,Irving,TX,77191,1,11,B,60,Facebook,2026-07-06T15:29:48Z
CREAM-20260706-00535,George James,george.james@gmail.com,(980) 415-5191,Keller Williams Realty,Bakersfield,CA,94212,12,31,B,90,Facebook,2026-07-06T05:30:02Z
CREAM-20260706-00536,Ryan Martinez,rmartinez@icloud.com,(513) 887-3365,Long Realty,Gilbert,AZ,85393,1,11,B,95,MLS Database,2026-07-06T04:19:39Z
CREAM-20260706-00537,Aaron Evans,aarone@aol.com,(214) 963-4904,RE/MAX,Riverside,CA,91450,12,79,B,95,LinkedIn,2026-07-06T15:59:29Z
CREAM-20260706-00538,Jacob Campbell,jacobcampbell@yahoo.com,(303) 934-5686,Berkshire Hathaway,Toledo,OH,44357,3,15,B,68,Realtor.com,2026-07-06T11:38:59Z
CREAM-20260706-00539,Barbara Campbell,barbara.campbell@hotmail.com,(805) 216-5204,Keller Williams Realty,Fresno,CA,96968,1,11,B,69,Cold Outreach,2026-07-06T12:13:10Z
CREAM-20260706-00540,Rachel Gonzalez,rgonzalez@outlook.com,(512) 260-3469,Long Realty,Tempe,AZ,85494,4,22,B,93,Referral Network,2026-07-06T21:27:13Z
CREAM-20260706-00541,Jessica Roberts,jessicaroberts@me.com,(980) 779-7775,Coldwell Banker,Dayton,OH,44548,5,18,B,86,MLS Database,2026-07-06T16:02:42Z
CREAM-20260706-00542,Matthew Turner,matthewt@icloud.com,(718) 262-1687,Douglas Elliman,Cape Coral,FL,32374,5,12,B,64,Brokerage Listings,2026-07-06T12:38:38Z
CREAM-20260706-00543,Laura Davis,lauradavis@yahoo.com,(614) 915-3633,Compass,Fort Collins,CO,81552,16,68,B,71,NAR Directory,2026-07-06T18:16:12Z
CREAM-20260706-00544,Scott Brooks,scott.brooks@gmail.com,(407) 888-5280,Douglas Elliman,Irving,TX,76511,16,33,B,63,Cold Outreach,2026-07-06T01:16:09Z
CREAM-20260706-00545,Jack Gonzalez,jack.gonzalez@me.com,(303) 448-7527,Long Realty,Glendale,AZ,86923,9,15,B,83,Trade Show,2026-07-06T02:16:52Z
CREAM-20260706-00546,Thomas Cook,thomasc@sothebysinternational.com,(704) 735-5942,Sotheby's International,Riverside,CA,92310,1,9,B,92,Brokerage Listings,2026-07-06T01:19:21Z
CREAM-20260706-00547,Nancy Rogers,nancy.rogers@me.com,(305) 965-4073,Compass,Chula Vista,CA,91526,2,9,B,62,Referral Network,2026-07-06T00:22:22Z
CREAM-20260706-00548,Ryan Price,rprice@me.com,(214) 920-6075,Keller Williams,Dayton,OH,45411,1,12,B,70,Facebook,2026-07-06T10:44:34Z
CREAM-20260706-00549,Samantha Davis,sdavis@berkshirehathaway.com,(718) 807-8216,Berkshire Hathaway,Amarillo,TX,76682,0,2,B,68,NAR Directory,2026-07-06T23:48:30Z
CREAM-20260706-00550,Jonathan Jimenez,jonathan_jimenez@me.com,(214) 371-7950,Coldwell Banker,Lubbock,TX,79849,6,17,B,78,LinkedIn,2026-07-06T07:23:43Z
CREAM-20260706-00551,Christopher Myers,christopher.myers@outlook.com,(513) 411-3373,Compass,Albany,NY,14713,5,12,B,67,NAR Directory,2026-07-06T04:33:19Z
CREAM-20260706-00552,Brian Price,brianp@yahoo.com,(980) 534-2355,Compass,Fresno,CA,94696,8,18,B,62,MLS Database,2026-07-06T19:09:12Z
CREAM-20260706-00553,Robert Cox,robertc@kellerwilliams.com,(916) 406-8533,Keller Williams,Rochester,NY,12323,21,33,B,67,Facebook,2026-07-06T09:41:18Z
CREAM-20260706-00554,Richard Cook,richard_cook@aol.com,(334) 603-9259,Compass,Winston-Salem,NC,27815,24,77,B,77,NAR Directory,2026-07-06T22:29:08Z
CREAM-20260706-00555,Emily Nelson,emily_nelson@hotmail.com,(718) 977-5437,eXp Realty,Hollywood,FL,32310,18,77,B,76,NAR Directory,2026-07-06T08:01:10Z
CREAM-20260706-00556,Kimberly Johnson,kjohnson@outlook.com,(212) 742-5197,eXp Realty,Hollywood,FL,34379,8,37,B,63,NAR Directory,2026-07-06T08:09:47Z
CREAM-20260706-00557,Christine Nelson,christine.nelson@exprealty.com,(512) 621-7646,eXp Realty,Chandler,AZ,85851,20,29,B,89,Brokerage Listings,2026-07-06T00:02:57Z
CREAM-20260706-00558,Benjamin Morris,bmorris@outlook.com,(972) 273-7784,RE/MAX,Akron,OH,43581,14,63,B,76,Brokerage Listings,2026-07-06T09:43:39Z
CREAM-20260706-00559,Carol Perez,cperez@aol.com,(614) 996-1012,Compass,Cary,NC,28321,2,8,B,98,Referral Network,2026-07-06T09:34:28Z
CREAM-20260706-00560,Lisa Evans,lisa_evans@hotmail.com,(305) 231-3929,RE/MAX,Garland,TX,79196,1,4,B,100,Facebook,2026-07-06T02:42:46Z
CREAM-20260706-00561,Laura Nelson,laura_nelson@yahoo.com,(256) 536-6350,Sotheby's International,Chula Vista,CA,96534,7,39,B,99,Referral Network,2026-07-06T11:30:05Z
CREAM-20260706-00562,Cynthia Evans,cynthiaevans@yahoo.com,(646) 794-6435,Howard Hanna,Winston-Salem,NC,27930,1,8,B,66,Realtor.com,2026-07-06T21:07:16Z
CREAM-20260706-00563,Michael Phillips,michaelphillips@outlook.com,(513) 465-7019,RE/MAX,Parma,OH,45231,4,20,B,66,NAR Directory,2026-07-06T17:29:03Z
CREAM-20260706-00564,Joseph Hall,joseph_hall@me.com,(404) 556-7100,Compass,Fort Collins,CO,80325,3,19,B,98,Facebook,2026-07-06T21:43:28Z
CREAM-20260706-00565,Carolyn Jackson,cjackson@icloud.com,(415) 339-9912,Halstead,Yonkers,NY,14399,1,4,B,72,Trade Show,2026-07-06T10:51:40Z
CREAM-20260706-00566,Cynthia Sanders,cynthias@exprealty.com,(704) 960-2446,eXp Realty,Cape Coral,FL,33512,5,13,B,80,Website Lead,2026-07-06T13:19:38Z
CREAM-20260706-00567,Cynthia Russell,cynthia.russell@yahoo.com,(234) 898-9748,Coldwell Banker,Arvada,CO,81537,7,28,B,64,Realtor.com,2026-07-06T02:49:52Z
CREAM-20260706-00568,Ashley Carter,ashleyc@russelllyonsothebys.com,(614) 785-8384,Russell Lyon Sotheby's,Gilbert,AZ,86477,17,56,B,89,Facebook,2026-07-06T13:34:11Z
CREAM-20260706-00569,Sarah Murphy,smurphy@howardhanna.com,(614) 699-7259,Howard Hanna,Fayetteville,NC,28796,1,11,B,69,Trade Show,2026-07-06T00:55:08Z
CREAM-20260706-00570,David Martinez,david_martinez@icloud.com,(929) 945-3857,Douglas Elliman,Hialeah,FL,33759,23,53,B,83,Trade Show,2026-07-06T01:37:03Z
CREAM-20260706-00571,Samantha Diaz,sdiaz@yahoo.com,(704) 773-5857,Corcoran Group,Buffalo,NY,12616,14,42,B,76,Cold Outreach,2026-07-06T19:13:13Z
CREAM-20260706-00572,Donna Gomez,donnag@aol.com,(234) 880-2594,Berkshire Hathaway,Hollywood,FL,33863,0,0,B,94,Referral Network,2026-07-06T14:51:55Z
CREAM-20260706-00573,William Hill,williamh@yahoo.com,(512) 392-2893,Nest Seekers,Albany,NY,13692,5,13,B,80,Trade Show,2026-07-06T06:25:54Z
CREAM-20260706-00574,Shirley Davis,sdavis@kellerwilliamsrealty.com,(305) 576-1569,Keller Williams Realty,Stockton,CA,93137,1,4,B,63,Brokerage Listings,2026-07-06T22:45:41Z
CREAM-20260706-00575,Betty Ramirez,bettyramirez@outlook.com,(919) 344-3477,Russell Lyon Sotheby's,Gilbert,AZ,86319,3,21,B,100,Brokerage Listings,2026-07-06T03:19:36Z
CREAM-20260706-00576,Jason Flores,jasonf@gmail.com,(714) 780-6454,Coldwell Banker,Fresno,CA,94513,11,67,B,63,Website Lead,2026-07-06T05:18:52Z
CREAM-20260706-00577,Heather Brown,heather.brown@nestseekers.com,(303) 913-6442,Nest Seekers,Buffalo,NY,13543,3,9,B,61,NAR Directory,2026-07-06T19:06:55Z
CREAM-20260706-00578,Karen Torres,karent@coldwellbanker.com,(512) 300-9576,Coldwell Banker,Lubbock,TX,75831,1,11,B,81,Website Lead,2026-07-06T17:57:06Z
CREAM-20260706-00579,George Baker,gbaker@brownharrisstevens.com,(415) 516-4487,Brown Harris Stevens,New Rochelle,NY,10198,25,44,B,68,Referral Network,2026-07-06T18:51:16Z
CREAM-20260706-00580,Cynthia Rodriguez,cynthiarodriguez@aol.com,(919) 695-5505,Compass,Durham,NC,28266,2,9,B,74,NAR Directory,2026-07-06T05:59:20Z
CREAM-20260706-00581,Donna Jenkins,donna.jenkins@kellerwilliams.com,(614) 687-1118,Keller Williams,Parma,OH,43329,25,32,B,99,Trade Show,2026-07-06T09:45:53Z
CREAM-20260706-00582,Sandra Miller,sandram@outlook.com,(980) 775-2865,eXp Realty,Garland,TX,77162,24,26,B,90,LinkedIn,2026-07-06T07:55:46Z
CREAM-20260706-00583,Samantha Brown,sbrown@yahoo.com,(919) 632-8952,Nest Seekers,Buffalo,NY,13318,24,28,B,84,Facebook,2026-07-06T03:08:40Z
CREAM-20260706-00584,Michael Cooper,mcooper@berkshirehathaway.com,(805) 206-1885,Berkshire Hathaway,Toledo,OH,45879,15,36,B,75,Website Lead,2026-07-06T16:14:46Z
CREAM-20260706-00585,Edward Ross,edwardr@hotmail.com,(512) 436-1821,Compass,Port St. Lucie,FL,32696,5,25,B,93,MLS Database,2026-07-06T02:22:06Z
CREAM-20260706-00586,Jerry Phillips,jphillips@hotmail.com,(704) 659-9912,Coldwell Banker,Parma,OH,45684,14,32,B,66,Trade Show,2026-07-06T12:15:53Z
CREAM-20260706-00587,Patrick Martin,patrickm@coldwellbanker.com,(704) 804-4315,Coldwell Banker,Toledo,OH,44659,3,23,B,69,Trade Show,2026-07-06T00:03:23Z
CREAM-20260706-00588,Sharon Wilson,swilson@compass.com,(234) 417-7856,Compass,Tallahassee,FL,33460,4,23,B,86,Brokerage Listings,2026-07-06T21:42:15Z
CREAM-20260706-00589,Nicole Gonzalez,ngonzalez@hotmail.com,(919) 578-7373,Compass,Fayetteville,NC,27113,1,9,B,65,LinkedIn,2026-07-06T01:13:03Z
CREAM-20260706-00590,Nicholas Nelson,nicholas_nelson@aol.com,(805) 267-4824,Nest Seekers,New Rochelle,NY,10414,8,27,B,79,LinkedIn,2026-07-06T11:25:45Z
CREAM-20260706-00591,Rachel Collins,rachel.collins@me.com,(303) 451-7674,Compass,Stockton,CA,94169,1,8,B,71,Website Lead,2026-07-06T06:05:49Z
CREAM-20260706-00592,Timothy Torres,timothyt@homesmart.com,(919) 536-4605,HomeSmart,Tempe,AZ,85631,6,17,B,95,Trade Show,2026-07-06T13:43:00Z
CREAM-20260706-00593,Barbara Alvarez,balvarez@re/max.com,(929) 962-2275,RE/MAX,Lakewood,CO,80497,7,27,B,79,LinkedIn,2026-07-06T18:53:10Z
CREAM-20260706-00594,Maria Reed,mreed@aol.com,(786) 446-1499,Keller Williams,Thornton,CO,80777,23,38,B,65,Website Lead,2026-07-06T16:41:19Z
CREAM-20260706-00595,Rachel Alvarez,rachel.alvarez@icloud.com,(714) 832-7204,Russell Lyon Sotheby's,Gilbert,AZ,86781,5,15,B,98,MLS Database,2026-07-06T05:17:43Z
CREAM-20260706-00596,Janet Patel,janetp@compass.com,(646) 638-6072,Compass,Stockton,CA,92917,2,3,B,86,Trade Show,2026-07-06T16:27:10Z
CREAM-20260706-00597,Margaret Thomas,mthomas@re/max.com,(310) 219-7968,RE/MAX,Garland,TX,78862,24,26,B,70,Facebook,2026-07-06T22:08:47Z
CREAM-20260706-00598,Rebecca Alvarez,rebeccaa@yahoo.com,(916) 799-7354,RE/MAX,Toledo,OH,43311,19,41,B,75,Brokerage Listings,2026-07-06T20:05:04Z
CREAM-20260706-00599,Donald Thomas,donald.thomas@outlook.com,(972) 977-6736,Keller Williams Realty,Tallahassee,FL,32226,11,64,B,92,Facebook,2026-07-06T18:32:48Z
CREAM-20260706-00600,Brandon Nguyen,bnguyen@alliebethallman.com,(513) 538-3720,Allie Beth Allman,Arlington,TX,76858,0,0,B,64,LinkedIn,2026-07-06T08:10:00Z
CREAM-20260706-00601,Jerry Morgan,jerry.morgan@kellerwilliams.com,(614) 912-7619,Keller Williams,Yonkers,NY,10158,5,25,B,96,Brokerage Listings,2026-07-06T18:35:26Z
CREAM-20260706-00602,Mary Phillips,mphillips@douglaselliman.com,(256) 483-4936,Douglas Elliman,Amarillo,TX,76973,5,23,B,76,Referral Network,2026-07-06T21:27:32Z
CREAM-20260706-00603,Cynthia Evans,cynthiaevans@yahoo.com,(415) 283-8561,Keller Williams,Albany,NY,12336,15,43,B,72,Referral Network,2026-07-06T06:43:51Z
CREAM-20260706-00604,Jennifer Thomas,jennifer.thomas@compass.com,(212) 248-9181,Compass,Winston-Salem,NC,27571,5,12,B,82,Brokerage Listings,2026-07-06T05:57:48Z
