id,full_name,first_name,last_name,email,phone,brokerage,metro_area,state,city,years_experience,transactions_12mo,transaction_volume,sales_volume,license_number,license_state,rating,cream_fit_score,priority_tier,priority,source,scraped_at
870,Jeffrey Edwards,Jeffrey,Edwards,jedwards@kw.com,(737) 337-6730,Daniel Gale Sotheby's,Anchorage,AK,Anchorage,19,44,44,23412268,AK266539,AK,3.8,65,C,C,realtor_scraper,2026-05-25T07:07:18.034582+00:00
997,Hannah Rivera,Hannah,Rivera,rivera.hannah@outlook.com,(517) 811-7471,Russ Lyon Sotheby's,Little Rock,AR,Little Rock,25,36,36,26951832,AR154415,AR,4.9,74,C,C,realtor_scraper,2026-05-25T07:07:18.041765+00:00
33,Judith Brooks,Judith,Brooks,judith.brooks@redfin.com,(470) 588-7764,Redfin,Bronx,NY,Bronx,7,18,18,6447042,NY769396,NY,4.2,94,A,A,realtor_scraper,2026-05-25T07:07:18.011178+00:00
1,Philip Russell,Philip,Russell,russell.philip@gmail.com,(615) 392-7724,Berkshire Hathaway HomeServices Fox & Roach,Evanston,IL,Evanston,18,15,15,8847225,IL294573,IL,3.6,79,A,A,realtor_scraper,2026-05-25T07:07:18.009175+00:00
485,Stephen Alvarez,Stephen,Alvarez,salvarez@yahoo.com,(337) 938-3279,The Michael Group,Eugene,OR,Eugene,10,25,25,11217350,OR826156,OR,4.3,74,B,B,realtor_scraper,2026-05-25T07:07:18.025876+00:00
124,Judith Hayes,Judith,Hayes,judith.hayes@realtor.com,(501) 959-2064,Houlihan Lawrence,Bronx,NY,Bronx,5,9,9,3431025,NY932227,NY,4.2,74,A,A,realtor_scraper,2026-05-25T07:07:18.012916+00:00
696,Joseph Gonzalez,Joseph,Gonzalez,josephg@coldwellbanker.com,(518) 659-3377,Greenway Residential,Reno,NV,Reno,11,32,32,22466784,NV824198,NV,3.8,69,B,B,realtor_scraper,2026-05-25T07:07:18.032664+00:00
788,Edward Ruiz,Edward,Ruiz,edward.ruiz@remax.net,(734) 682-5005,Sotheby's Arizona,Charleston,WV,Charleston,3,11,11,4645487,WV755730,WV,5.0,74,C,C,realtor_scraper,2026-05-25T07:07:18.033703+00:00
796,Harold Hughes,Harold,Hughes,harold_hughes@outlook.com,(512) 250-1106,Dave Perry-Miller,Montgomery,AL,Montgomery,6,36,36,15688368,AL114166,AL,3.8,76,C,C,realtor_scraper,2026-05-25T07:07:18.033784+00:00
410,Rose Rivera,Rose,Rivera,rose_rivera@kw.com,(947) 800-4724,Douglas Elliman,Las Vegas,NV,Las Vegas,0,3,3,1144254,NV807939,NV,3.8,91,B,B,realtor_scraper,2026-05-25T07:07:18.024780+00:00
276,Emily Cruz,Emily,Cruz,cruz.emily@coldwellbanker.com,(810) 766-9651,Coldwell Banker,Chicago,IL,Chicago,5,17,17,9056461,IL998384,IL,3.7,75,A,A,realtor_scraper,2026-05-25T07:07:18.022157+00:00
42,Carl Ruiz,Carl,Ruiz,carl_ruiz@remax.net,(217) 649-8879,Realty ONE Group,Tacoma,WA,Tacoma,23,40,40,24176200,WA254295,WA,4.5,72,A,A,realtor_scraper,2026-05-25T07:07:18.011322+00:00
943,Justin Sanchez,Justin,Sanchez,justin.sanchez@hotmail.com,(918) 952-8658,Gibson Sotheby's,Charleston,WV,Charleston,23,30,30,21800640,WV164639,WV,4.8,80,C,C,realtor_scraper,2026-05-25T07:07:18.041147+00:00
291,Alan Mitchell,Alan,Mitchell,amitchell@sothebysrealty.com,(878) 403-3789,Sotheby's International Realty,Orlando,FL,Orlando,14,20,20,8192780,FL919669,FL,5.0,81,A,A,realtor_scraper,2026-05-25T07:07:18.022383+00:00
908,Jean Morales,Jean,Morales,jeanm@compass.com,(402) 902-8932,Harry Norman Realtors,Wichita,KS,Wichita,3,15,15,10435755,KS627105,KS,4.5,90,C,C,realtor_scraper,2026-05-25T07:07:18.035052+00:00
70,Brandon Baker,Brandon,Baker,bbaker@sothebysrealty.com,(225) 398-2029,Sotheby's International Realty,Boston,MA,Boston,2,11,11,8116328,MA803935,MA,4.4,83,A,A,realtor_scraper,2026-05-25T07:07:18.011791+00:00
707,Donald Williams,Donald,Williams,williams.donald@remax.net,(435) 492-9001,TTR Sotheby's,Virginia Beach,VA,Virginia Beach,13,43,43,25314874,VA364795,VA,3.7,73,B,B,realtor_scraper,2026-05-25T07:07:18.032786+00:00
452,Danielle Harrison,Danielle,Harrison,dharrison@kw.com,(432) 426-3517,Keller Williams,Kansas City,MO,Kansas City,4,13,13,8345623,MO677273,MO,4.1,81,B,B,realtor_scraper,2026-05-25T07:07:18.025385+00:00
732,Teresa Rogers,Teresa,Rogers,teresar@hotmail.com,(445) 200-2748,The Boutique Real Estate Group,Memphis,TN,Memphis,14,38,38,23584928,TN268485,TN,4.4,91,B,B,realtor_scraper,2026-05-25T07:07:18.033065+00:00
916,Juan Lewis,Juan,Lewis,juan12@coldwellbanker.com,(859) 208-4049,Jameson Sotheby's,Little Rock,AR,Little Rock,11,44,44,19300160,AR690165,AR,3.9,96,C,C,realtor_scraper,2026-05-25T07:07:18.035311+00:00
132,Katherine Murphy,Katherine,Murphy,katherine69@hotmail.com,(231) 657-2651,Deasy Penner Podley,Bellevue,WA,Bellevue,0,4,4,2206928,WA105671,WA,3.8,66,A,A,realtor_scraper,2026-05-25T07:07:18.013046+00:00
188,Susan White,Susan,White,swhite@exp.com,(978) 661-5602,HomeSmart,Evanston,IL,Evanston,6,28,28,14446992,IL262742,IL,3.6,63,A,A,realtor_scraper,2026-05-25T07:07:18.014021+00:00
944,Julie Jackson,Julie,Jackson,jjackson@kw.com,(804) 663-5779,Lyon Real Estate,Lexington,KY,Lexington,4,13,13,8333260,KY722927,KY,4.4,83,C,C,realtor_scraper,2026-05-25T07:07:18.041157+00:00
209,Dorothy Powell,Dorothy,Powell,powell.dorothy@outlook.com,(986) 856-2311,Martha Turner Sotheby's,Manhattan,NY,Manhattan,11,30,30,16437210,NY939335,NY,4.3,67,A,A,realtor_scraper,2026-05-25T07:07:18.014499+00:00
269,Abigail Gonzales,Abigail,Gonzales,abigailg@outlook.com,(518) 792-9232,Partners Trust,Bellevue,WA,Bellevue,1,5,5,2255380,WA130190,WA,4.4,83,A,A,realtor_scraper,2026-05-25T07:07:18.022040+00:00
847,Frances Williams,Frances,Williams,frances77@exp.com,(917) 962-4871,Briggs Freeman Sotheby's,Casper,WY,Casper,4,15,15,7867245,WY924092,WY,4.8,82,C,C,realtor_scraper,2026-05-25T07:07:18.034317+00:00
422,Victoria Patel,Victoria,Patel,victoria.patel@hotmail.com,(580) 356-1664,Coldwell Banker Residential,Eugene,OR,Eugene,19,19,19,6099893,OR765543,OR,3.9,94,B,B,realtor_scraper,2026-05-25T07:07:18.024960+00:00
877,Madison Campbell,Madison,Campbell,madison89@gmail.com,(469) 611-4158,Berkshire Hathaway HomeServices PenFed,New Orleans,LA,New Orleans,4,13,13,3620422,LA947318,LA,4.6,60,C,C,realtor_scraper,2026-05-25T07:07:18.034650+00:00
573,William Jimenez,William,Jimenez,william.jimenez@realtor.com,(302) 473-3006,Douglas Elliman,Knoxville,TN,Knoxville,3,15,15,9512985,TN193027,TN,3.9,71,B,B,realtor_scraper,2026-05-25T07:07:18.029327+00:00
986,Kenneth Hernandez,Kenneth,Hernandez,khernandez@hotmail.com,(352) 317-7822,Carrington Real Estate Services,Portland,ME,Portland,5,22,22,13380092,ME417544,ME,4.1,72,C,C,realtor_scraper,2026-05-25T07:07:18.041639+00:00
935,Jacqueline Brooks,Jacqueline,Brooks,jacqueline_brooks@remax.net,(630) 494-6585,Sotheby's Arizona,Honolulu,HI,Honolulu,8,40,40,22932760,HI593483,HI,3.8,72,C,C,realtor_scraper,2026-05-25T07:07:18.035517+00:00
478,Barbara Simmons,Barbara,Simmons,simmons.barbara@outlook.com,(217) 945-6042,HomeSmart,Columbia,SC,Columbia,24,41,41,28122515,SC714553,SC,4.2,86,B,B,realtor_scraper,2026-05-25T07:07:18.025781+00:00
431,Barbara Lewis,Barbara,Lewis,barbaral@kw.com,(313) 669-2469,Gardner Realtors,Detroit,MI,Detroit,3,15,15,6537660,MI117421,MI,4.7,60,B,B,realtor_scraper,2026-05-25T07:07:18.025085+00:00
829,Victoria Anderson,Victoria,Anderson,anderson.victoria@compass.com,(305) 916-9409,Realty Executives,Overland Park,KS,Overland Park,7,36,36,13463568,KS739849,KS,4.3,83,C,C,realtor_scraper,2026-05-25T07:07:18.034137+00:00
462,Andrew Diaz,Andrew,Diaz,andrewd@gmail.com,(262) 396-5730,Sierra Sotheby's,St. Louis,MO,St. Louis,13,24,24,9122400,MO795254,MO,4.5,92,B,B,realtor_scraper,2026-05-25T07:07:18.025530+00:00
479,Steven Butler,Steven,Butler,sbutler@coldwellbanker.com,(954) 877-9152,Keller Williams Realty,Columbia,SC,Columbia,7,22,22,8857024,SC816167,SC,4.0,77,B,B,realtor_scraper,2026-05-25T07:07:18.025794+00:00
450,Donald Morales,Donald,Morales,morales.donald@remax.net,(914) 302-1632,McEnearney Associates,Durham,NC,Durham,4,10,10,2669120,NC619114,NC,5.0,87,B,B,realtor_scraper,2026-05-25T07:07:18.025360+00:00
959,Jason Baker,Jason,Baker,jasonb@yahoo.com,(781) 520-6950,Weichert Realtors,Anchorage,AK,Anchorage,6,22,22,7510118,AK655358,AK,4.1,77,C,C,realtor_scraper,2026-05-25T07:07:18.041331+00:00
519,Donald Hill,Donald,Hill,dhill@exp.com,(425) 913-4714,Rogers Healy and Associates,Memphis,TN,Memphis,5,22,22,13841630,TN891358,TN,4.3,93,B,B,realtor_scraper,2026-05-25T07:07:18.026363+00:00
780,Karen Richardson,Karen,Richardson,karen.richardson@coldwellbanker.com,(301) 351-2725,Coldwell Banker,Tulsa,OK,Tulsa,7,16,16,4677552,OK179797,OK,3.6,92,C,C,realtor_scraper,2026-05-25T07:07:18.033617+00:00
979,Judith Hall,Judith,Hall,judithh@yahoo.com,(210) 775-7473,Partners Trust,Honolulu,HI,Honolulu,5,11,11,5769830,HI650502,HI,4.3,65,C,C,realtor_scraper,2026-05-25T07:07:18.041553+00:00
142,Grace Fisher,Grace,Fisher,grace_fisher@remax.net,(224) 555-5747,Rogers Healy and Associates,Evanston,IL,Evanston,3,24,24,12503640,IL810593,IL,4.6,94,A,A,realtor_scraper,2026-05-25T07:07:18.013212+00:00
123,Edward Cooper,Edward,Cooper,edwardc@kw.com,(959) 986-9041,Keller Williams,Schaumburg,IL,Schaumburg,3,19,19,8050433,IL459942,IL,5.0,91,A,A,realtor_scraper,2026-05-25T07:07:18.012902+00:00
510,Benjamin Powell,Benjamin,Powell,benjamin_powell@yahoo.com,(605) 356-7152,@properties,Alexandria,VA,Alexandria,7,17,17,10967975,VA530106,VA,3.5,77,B,B,realtor_scraper,2026-05-25T07:07:18.026238+00:00
593,Catherine Martinez,Catherine,Martinez,catherinem@gmail.com,(818) 588-1555,The Boutique Real Estate Group,Baltimore,MD,Baltimore,21,21,21,10515897,MD796491,MD,4.4,88,B,B,realtor_scraper,2026-05-25T07:07:18.029649+00:00
365,Olivia Hill,Olivia,Hill,olivia82@remax.net,(318) 640-8595,United Real Estate,Boulder,CO,Boulder,2,4,4,2748896,CO470417,CO,4.4,60,A,A,realtor_scraper,2026-05-25T07:07:18.023887+00:00
56,Jennifer Baker,Jennifer,Baker,jbaker@hotmail.com,(208) 752-6562,EXIT Realty,Naperville,IL,Naperville,21,26,26,16208660,IL584585,IL,3.7,80,A,A,realtor_scraper,2026-05-25T07:07:18.011538+00:00
125,Roy Wilson,Roy,Wilson,rwilson@outlook.com,(507) 301-6856,Briggs Freeman Sotheby's,Oakland,CA,Oakland,13,24,24,6105096,CA2030746,CA,4.2,98,A,A,realtor_scraper,2026-05-25T07:07:18.012931+00:00
358,Dennis Jackson,Dennis,Jackson,djackson@gmail.com,(386) 737-3873,Berkshire Hathaway HomeServices California,Chicago,IL,Chicago,1,11,11,5744244,IL440969,IL,4.8,64,A,A,realtor_scraper,2026-05-25T07:07:18.023778+00:00
952,Pamela Morris,Pamela,Morris,morris.pamela@compass.com,(440) 280-6851,Compass,Providence,RI,Providence,6,31,31,8816245,RI842680,RI,3.9,74,C,C,realtor_scraper,2026-05-25T07:07:18.041252+00:00
962,Larry Edwards,Larry,Edwards,larrye@remax.net,(903) 639-3404,Weichert Realtors,Wichita,KS,Wichita,5,16,16,7240944,KS864163,KS,4.8,65,C,C,realtor_scraper,2026-05-25T07:07:18.041364+00:00
551,Kyle Harris,Kyle,Harris,kharris@compass.com,(508) 475-9477,Compass,Henderson,NV,Henderson,13,21,21,5729493,NV203418,NV,3.9,71,B,B,realtor_scraper,2026-05-25T07:07:18.028920+00:00
531,Jerry Murphy,Jerry,Murphy,jmurphy@kw.com,(260) 871-7254,Berkshire Hathaway HomeServices Florida,Raleigh,NC,Raleigh,2,8,8,3481704,NC769556,NC,4.0,88,B,B,realtor_scraper,2026-05-25T07:07:18.026533+00:00
806,Karen Long,Karen,Long,karen_long@yahoo.com,(520) 900-9545,Keller Williams Realty,Manchester,NH,Manchester,3,15,15,10184520,NH320871,NH,4.0,73,C,C,realtor_scraper,2026-05-25T07:07:18.033888+00:00
443,Denise Hill,Denise,Hill,deniseh@coldwellbanker.com,(408) 301-7734,RE/MAX Advantage,St. Louis,MO,St. Louis,9,39,39,27982266,MO823552,MO,4.6,95,B,B,realtor_scraper,2026-05-25T07:07:18.025256+00:00
292,Theresa Roberts,Theresa,Roberts,roberts.theresa@yahoo.com,(810) 304-6654,Long & Foster,Mesa,AZ,Mesa,1,3,3,942285,AZ640217,AZ,4.1,71,A,A,realtor_scraper,2026-05-25T07:07:18.022396+00:00
692,Gregory Martinez,Gregory,Martinez,gmartinez@hotmail.com,(860) 671-6865,William Pitt Sotheby's,Richmond,VA,Richmond,3,25,25,13295175,VA442425,VA,3.9,77,B,B,realtor_scraper,2026-05-25T07:07:18.032614+00:00
580,Donald Carter,Donald,Carter,donald_carter@gmail.com,(986) 970-8400,Keller Williams Realty,Cincinnati,OH,Cincinnati,0,12,12,6020148,OH807554,OH,4.9,70,B,B,realtor_scraper,2026-05-25T07:07:18.029420+00:00
315,Amber Bailey,Amber,Bailey,bailey.amber@remax.net,(816) 827-4810,Neumann & Associates,Tacoma,WA,Tacoma,2,8,8,3950728,WA266488,WA,3.7,72,A,A,realtor_scraper,2026-05-25T07:07:18.023035+00:00
798,Austin Reed,Austin,Reed,austin.reed@kw.com,(480) 723-8184,Gibson Sotheby's,Omaha,NE,Omaha,8,34,34,16391706,NE266837,NE,4.0,93,C,C,realtor_scraper,2026-05-25T07:07:18.033803+00:00
106,Anna Reyes,Anna,Reyes,anna.reyes@kw.com,(971) 404-9250,Keller Williams,Arlington,TX,Arlington,5,17,17,12191941,TX877112,TX,4.1,80,A,A,realtor_scraper,2026-05-25T07:07:18.012630+00:00
299,Brian Bennett,Brian,Bennett,bennett.brian@bhhs.com,(341) 523-7626,Berkshire Hathaway HomeServices,Sacramento,CA,Sacramento,2,7,7,5000968,CA9320799,CA,4.8,64,A,A,realtor_scraper,2026-05-25T07:07:18.022494+00:00
555,George Rogers,George,Rogers,rogers.george@realtor.com,(787) 594-3184,EXIT Realty,Salt Lake City,UT,Salt Lake City,1,10,10,5960370,UT618696,UT,4.1,71,B,B,realtor_scraper,2026-05-25T07:07:18.029004+00:00
185,Marie Moore,Marie,Moore,moore.marie@kw.com,(315) 400-4002,Corcoran,Schaumburg,IL,Schaumburg,14,44,44,19446020,IL879425,IL,4.8,86,A,A,realtor_scraper,2026-05-25T07:07:18.013968+00:00
772,Eugene Morales,Eugene,Morales,emorales@kw.com,(407) 735-1334,Alain Pinel Realtors,Casper,WY,Casper,3,18,18,5000058,WY640002,WY,4.5,67,C,C,realtor_scraper,2026-05-25T07:07:18.033498+00:00
195,Elizabeth Baker,Elizabeth,Baker,ebaker@gmail.com,(321) 423-9039,Stirling Properties,Boulder,CO,Boulder,13,20,20,10981600,CO579946,CO,4.1,63,A,A,realtor_scraper,2026-05-25T07:07:18.014130+00:00
404,Roy Williams,Roy,Williams,roy23@kw.com,(859) 258-5371,Briggs Freeman Sotheby's,Milwaukee,WI,Milwaukee,6,44,44,20958828,WI711090,WI,4.5,66,B,B,realtor_scraper,2026-05-25T07:07:18.024691+00:00
143,Ryan Peterson,Ryan,Peterson,ryan_peterson@compass.com,(978) 545-8745,Rogers Healy and Associates,Tempe,AZ,Tempe,10,40,40,14419160,AZ376312,AZ,3.9,89,A,A,realtor_scraper,2026-05-25T07:07:18.013233+00:00
695,Donald Mendoza,Donald,Mendoza,donald.mendoza@realtor.com,(774) 353-9862,Dave Perry-Miller,Eugene,OR,Eugene,12,43,43,19825279,OR327779,OR,4.6,84,B,B,realtor_scraper,2026-05-25T07:07:18.032652+00:00
63,Dorothy Watson,Dorothy,Watson,dwatson@yahoo.com,(339) 541-7767,Ebby Halliday Realtors,Boston,MA,Boston,21,35,35,10798970,MA273727,MA,3.9,87,A,A,realtor_scraper,2026-05-25T07:07:18.011681+00:00
613,Willie Wallace,Willie,Wallace,williew@gmail.com,(732) 839-9032,EXIT Realty,Memphis,TN,Memphis,11,40,40,25405880,TN953511,TN,3.9,70,B,B,realtor_scraper,2026-05-25T07:07:18.029980+00:00
389,Kevin Simmons,Kevin,Simmons,ksimmons@coldwellbanker.com,(423) 226-5945,Coldwell Banker,Phoenix,AZ,Phoenix,7,30,30,17733960,AZ174785,AZ,4.0,76,A,A,realtor_scraper,2026-05-25T07:07:18.024231+00:00
583,Abigail Harris,Abigail,Harris,abigail.harris@outlook.com,(857) 946-8004,JPAR,St. Louis,MO,St. Louis,13,35,35,13092975,MO159247,MO,4.8,66,B,B,realtor_scraper,2026-05-25T07:07:18.029464+00:00
321,Sharon Perry,Sharon,Perry,sharon.perry@remax.net,(228) 434-3742,The Agency,Bellevue,WA,Bellevue,16,22,22,15222394,WA634737,WA,4.3,75,A,A,realtor_scraper,2026-05-25T07:07:18.023151+00:00
793,Zachary Hall,Zachary,Hall,hall.zachary@realtor.com,(913) 244-3309,Washington Fine Properties,Tulsa,OK,Tulsa,1,4,4,2102284,OK681495,OK,4.8,63,C,C,realtor_scraper,2026-05-25T07:07:18.033753+00:00
648,Brittany Gonzalez,Brittany,Gonzalez,bgonzalez@remax.net,(917) 499-1530,Champions Real Estate Group,Charlotte,NC,Charlotte,9,29,29,19121092,NC856754,NC,3.6,79,B,B,realtor_scraper,2026-05-25T07:07:18.032076+00:00
499,Carl Foster,Carl,Foster,carl46@outlook.com,(410) 801-7222,Champions Real Estate Group,Henderson,NV,Henderson,0,7,7,4619125,NV983053,NV,4.7,79,B,B,realtor_scraper,2026-05-25T07:07:18.026083+00:00
773,Scott Cooper,Scott,Cooper,scottc@hotmail.com,(402) 828-1495,Christie's International Real Estate,Missoula,MT,Missoula,20,44,44,24033900,MT576445,MT,3.6,69,C,C,realtor_scraper,2026-05-25T07:07:18.033510+00:00
542,Andrea Sullivan,Andrea,Sullivan,andreas@coldwellbanker.com,(256) 841-1092,Sierra Sotheby's,Knoxville,TN,Knoxville,12,41,41,17276498,TN649332,TN,4.3,63,B,B,realtor_scraper,2026-05-25T07:07:18.028751+00:00
101,Albert Anderson,Albert,Anderson,alberta@remax.net,(724) 753-5338,The Michael Group,Arlington,TX,Arlington,3,15,15,8252190,TX981749,TX,4.4,68,A,A,realtor_scraper,2026-05-25T07:07:18.012519+00:00
68,Roy Jackson,Roy,Jackson,roy_jackson@coldwellbanker.com,(301) 370-4671,Coldwell Banker,Atlanta,GA,Atlanta,4,21,21,15203412,GA271338,GA,5.0,72,A,A,realtor_scraper,2026-05-25T07:07:18.011763+00:00
604,Alexander Castillo,Alexander,Castillo,alexanderc@coldwellbanker.com,(507) 363-9083,Corcoran,Virginia Beach,VA,Virginia Beach,12,27,27,7409907,VA728116,VA,4.0,85,B,B,realtor_scraper,2026-05-25T07:07:18.029835+00:00
838,Lauren Gonzales,Lauren,Gonzales,laureng@gmail.com,(208) 896-7658,Corcoran,Charleston,WV,Charleston,5,14,14,5969180,WV399512,WV,4.3,63,C,C,realtor_scraper,2026-05-25T07:07:18.034227+00:00
208,James Morgan,James,Morgan,james98@compass.com,(531) 214-7028,Keller Williams Realty,Manhattan,NY,Manhattan,5,19,19,7045941,NY654400,NY,4.1,84,A,A,realtor_scraper,2026-05-25T07:07:18.014486+00:00
753,Jordan Brown,Jordan,Brown,jordan.brown@kw.com,(417) 574-6044,Sierra Sotheby's,Portland,ME,Portland,21,35,35,15976625,ME649156,ME,3.7,69,C,C,realtor_scraper,2026-05-25T07:07:18.033295+00:00
91,Andrea Foster,Andrea,Foster,andreaf@remax.net,(316) 930-8006,Martha Turner Sotheby's,Cambridge,MA,Cambridge,25,26,26,7090772,MA384688,MA,4.6,78,A,A,realtor_scraper,2026-05-25T07:07:18.012170+00:00
920,Rebecca Rogers,Rebecca,Rogers,rebecca.rogers@compass.com,(806) 678-3617,Latter & Blum,Baton Rouge,LA,Baton Rouge,5,14,14,5389482,LA130440,LA,3.5,76,C,C,realtor_scraper,2026-05-25T07:07:18.035355+00:00
742,Bobby Torres,Bobby,Torres,bobbyt@compass.com,(720) 856-8374,Champions Real Estate Group,Fort Wayne,IN,Fort Wayne,4,22,22,8874272,IN586178,IN,3.6,60,B,B,realtor_scraper,2026-05-25T07:07:18.033171+00:00
178,Victoria West,Victoria,West,vwest@realtor.com,(518) 775-3017,Ebby Halliday Realtors,New York,NY,New York,22,26,26,11091886,NY305548,NY,4.9,92,A,A,realtor_scraper,2026-05-25T07:07:18.013847+00:00
60,Mary Graham,Mary,Graham,maryg@remax.net,(912) 672-9156,Christie's International Real Estate,Denver,CO,Denver,4,15,15,8930145,CO917259,CO,3.7,93,A,A,realtor_scraper,2026-05-25T07:07:18.011633+00:00
463,Eugene Scott,Eugene,Scott,eugenes@remax.net,(210) 210-1453,The Agency Texas,Las Vegas,NV,Las Vegas,8,34,34,22779558,NV661172,NV,3.9,74,B,B,realtor_scraper,2026-05-25T07:07:18.025544+00:00
675,Emily Taylor,Emily,Taylor,taylor.emily@outlook.com,(662) 716-7472,Better Homes and Gardens Real Estate,Indianapolis,IN,Indianapolis,8,29,29,14538251,IN871961,IN,4.8,85,B,B,realtor_scraper,2026-05-25T07:07:18.032379+00:00
401,Jeremy Harris,Jeremy,Harris,jeremy_harris@yahoo.com,(765) 601-2616,Sotheby's Arizona,Knoxville,TN,Knoxville,23,27,27,19643337,TN523293,TN,4.0,86,B,B,realtor_scraper,2026-05-25T07:07:18.024598+00:00
517,Joshua Anderson,Joshua,Anderson,anderson.joshua@outlook.com,(484) 272-8864,Lyon Real Estate,Knoxville,TN,Knoxville,24,17,17,8885322,TN107797,TN,3.7,84,B,B,realtor_scraper,2026-05-25T07:07:18.026334+00:00
736,Vincent Williams,Vincent,Williams,williams.vincent@outlook.com,(412) 649-2396,RE/MAX Advantage,Milwaukee,WI,Milwaukee,0,9,9,3460194,WI527416,WI,4.6,79,B,B,realtor_scraper,2026-05-25T07:07:18.033105+00:00
109,Keith Hughes,Keith,Hughes,khughes@remax.net,(787) 634-9186,RE/MAX,Alpharetta,GA,Alpharetta,18,27,27,14224896,GA890091,GA,3.9,82,A,A,realtor_scraper,2026-05-25T07:07:18.012675+00:00
51,Benjamin Hill,Benjamin,Hill,hill.benjamin@kw.com,(904) 415-9221,Partners Trust,Bellevue,WA,Bellevue,11,25,25,17955725,WA740334,WA,4.7,83,A,A,realtor_scraper,2026-05-25T07:07:18.011461+00:00
31,Gerald Perez,Gerald,Perez,gerald.perez@compass.com,(601) 691-5368,Latter & Blum,Tampa,FL,Tampa,19,26,26,7496060,FL503010,FL,4.0,68,A,A,realtor_scraper,2026-05-25T07:07:18.011144+00:00
341,Maria Griffin,Maria,Griffin,mariag@yahoo.com,(916) 469-9665,RE/MAX Advantage,Sandy Springs,GA,Sandy Springs,5,11,11,2776961,GA943981,GA,4.3,68,A,A,realtor_scraper,2026-05-25T07:07:18.023492+00:00
270,Stephanie Williams,Stephanie,Williams,stephanie.williams@remax.net,(515) 845-3275,RE/MAX,Manhattan,NY,Manhattan,4,23,23,12146714,NY751137,NY,4.8,78,A,A,realtor_scraper,2026-05-25T07:07:18.022059+00:00
491,Marilyn Hamilton,Marilyn,Hamilton,marilyn_hamilton@gmail.com,(617) 818-7127,Greenway Residential,Nashville,TN,Nashville,8,28,28,12228552,TN636613,TN,5.0,69,B,B,realtor_scraper,2026-05-25T07:07:18.025972+00:00
242,Jennifer Nelson,Jennifer,Nelson,jennifer55@exp.com,(979) 505-1571,eXp Realty,Alpharetta,GA,Alpharetta,15,41,41,24510948,GA662935,GA,3.9,80,A,A,realtor_scraper,2026-05-25T07:07:18.021506+00:00
272,Dorothy Walker,Dorothy,Walker,walker.dorothy@bhhs.com,(478) 839-3362,Berkshire Hathaway HomeServices,Orlando,FL,Orlando,0,6,6,1510188,FL546590,FL,4.5,62,A,A,realtor_scraper,2026-05-25T07:07:18.022090+00:00
919,Aaron Anderson,Aaron,Anderson,aaron_anderson@coldwellbanker.com,(402) 232-5691,William Pitt Sotheby's,Albuquerque,NM,Albuquerque,18,32,32,18475168,NM954432,NM,4.9,68,C,C,realtor_scraper,2026-05-25T07:07:18.035345+00:00
296,Russell Baker,Russell,Baker,russellb@hotmail.com,(309) 496-6694,United Real Estate,Oakland,CA,Oakland,6,43,43,14228055,CA6906123,CA,4.8,67,A,A,realtor_scraper,2026-05-25T07:07:18.022450+00:00
815,Joe Butler,Joe,Butler,joe74@coldwellbanker.com,(502) 782-5403,JPAR,New Haven,CT,New Haven,4,16,16,8329552,CT897853,CT,4.3,83,C,C,realtor_scraper,2026-05-25T07:07:18.033987+00:00
377,Albert Jimenez,Albert,Jimenez,jimenez.albert@hotmail.com,(201) 278-4659,Keller Williams Realty,Atlanta,GA,Atlanta,0,9,9,5555196,GA777429,GA,4.6,72,A,A,realtor_scraper,2026-05-25T07:07:18.024057+00:00
295,Frank Fisher,Frank,Fisher,frank.fisher@coldwellbanker.com,(210) 575-9197,Latter & Blum,Chicago,IL,Chicago,25,23,23,10848548,IL733643,IL,4.1,98,A,A,realtor_scraper,2026-05-25T07:07:18.022437+00:00
487,Isabella Powell,Isabella,Powell,isabella35@yahoo.com,(763) 529-2845,Russ Lyon Sotheby's,Madison,WI,Madison,9,26,26,19288906,WI555379,WI,4.4,89,B,B,realtor_scraper,2026-05-25T07:07:18.025909+00:00
196,Daniel White,Daniel,White,white.daniel@yahoo.com,(248) 751-3256,Gibson Sotheby's,Seattle,WA,Seattle,0,8,8,3096128,WA620851,WA,4.1,64,A,A,realtor_scraper,2026-05-25T07:07:18.014147+00:00
470,Frank Rogers,Frank,Rogers,rogers.frank@remax.net,(316) 426-9166,Carrington Real Estate Services,Reno,NV,Reno,5,10,10,4590110,NV491760,NV,4.2,75,B,B,realtor_scraper,2026-05-25T07:07:18.025670+00:00
750,Karen Bailey,Karen,Bailey,karen.bailey@remax.net,(507) 860-5981,Realty Executives,Pittsburgh,PA,Pittsburgh,1,12,12,3936396,PA526688,PA,3.8,88,B,B,realtor_scraper,2026-05-25T07:07:18.033252+00:00
989,Grace Gomez,Grace,Gomez,grace.gomez@remax.net,(239) 802-3644,RealtySouth,Anchorage,AK,Anchorage,5,8,8,5154632,AK232691,AK,5.0,68,C,C,realtor_scraper,2026-05-25T07:07:18.041668+00:00
702,Gerald Bell,Gerald,Bell,bell.gerald@gmail.com,(703) 924-6296,LIV Sotheby's,Columbia,SC,Columbia,3,10,10,4288900,SC587702,SC,4.6,66,B,B,realtor_scraper,2026-05-25T07:07:18.032728+00:00
