id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260609-0493,Benjamin Cox,benjamin.cox@email.com,(884)-532-4369,United Real Estate,Orlando,FL,75777,22,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0494,Jason Scott,jason.scott@email.com,(404)-108-3792,HomeSmart,Tempe,AZ,60524,9,1-10,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0495,Shirley Diaz,shirley.diaz@email.com,(831)-284-5621,ERA Real Estate,Wilmington,DE,91652,18,26-50,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0496,Ryan Wright,ryan.wright@email.com,(223)-504-1479,The Agency,Warren,MI,12199,14,1-10,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0497,Jack Sanchez,jack.sanchez@email.com,(258)-352-8413,Berkshire Hathaway,Sterling Heights,MI,52070,15,11-25,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0498,Robert Richardson,robert.richardson@email.com,(735)-801-1158,Realty One Group,Anaheim,CA,79265,14,26-50,87,A,Daily Scraper,2026-06-09
CREAM-20260609-0499,Stephanie Wright,stephanie.wright@email.com,(929)-613-8068,ERA Real Estate,El Paso,TX,75342,15,1-10,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0500,Brenda Mendoza,brenda.mendoza@email.com,(648)-863-9692,Douglas Elliman,Scottsdale,AZ,13834,12,26-50,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0501,Carol Sanchez,carol.sanchez@email.com,(704)-277-1004,Keller Williams,Durham,NC,34748,7,1-10,64,C,Daily Scraper,2026-06-09
CREAM-20260609-0502,Nicole Collins,nicole.collins@email.com,(680)-127-2957,Re/Max,Milwaukee,WI,21676,12,11-25,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0503,Mary Gutierrez,mary.gutierrez@email.com,(397)-782-6146,Realty One Group,Stockton,CA,19989,13,1-10,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0504,Gary Jones,gary.jones@email.com,(284)-269-1345,Redfin,Scottsdale,AZ,30794,6,51-100,62,B,Daily Scraper,2026-06-09
CREAM-20260609-0505,Linda Evans,linda.evans@email.com,(843)-271-6183,The Agency,Chandler,AZ,43497,17,1-10,97,A,Daily Scraper,2026-06-09
CREAM-20260609-0506,Angela Harris,angela.harris@email.com,(528)-834-7308,The Agency,Ann Arbor,MI,27966,20,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0507,Susan Ward,susan.ward@email.com,(632)-998-2382,Berkshire Hathaway,Buffalo,NY,47490,23,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0508,Melissa Davis,melissa.davis@email.com,(515)-728-1866,Coldwell Banker,Amarillo,TX,80938,15,11-25,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0509,Ashley Nguyen,ashley.nguyen@email.com,(518)-833-1472,Redfin,Cape Coral,FL,84438,7,26-50,79,A,Daily Scraper,2026-06-09
CREAM-20260609-0510,Jacob Howard,jacob.howard@email.com,(612)-691-9208,Sotheby's International,Knoxville,TN,12959,11,11-25,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0511,Michelle Richardson,michelle.richardson@email.com,(491)-332-6835,Realty One Group,Montgomery,AL,98855,6,1-10,71,B,Daily Scraper,2026-06-09
CREAM-20260609-0512,Eric Brooks,eric.brooks@email.com,(374)-255-3838,Realty One Group,North Charleston,SC,15104,16,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0513,Jerry Howard,jerry.howard@email.com,(736)-950-7153,Exit Realty,Riverside,CA,95272,11,100+,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0514,Deborah Gonzalez,deborah.gonzalez@email.com,(610)-112-7074,United Real Estate,Hillsboro,OR,11100,18,1-10,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0515,Paul Kim,paul.kim@email.com,(624)-504-7022,Century 21,Kansas City,MO,85242,14,11-25,92,A,Daily Scraper,2026-06-09
CREAM-20260609-0516,Jason Cook,jason.cook@email.com,(994)-216-8815,Compass,Corpus Christi,TX,75980,16,51-100,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0517,Elizabeth Cooper,elizabeth.cooper@email.com,(778)-424-7509,HomeSmart,Riverside,CA,68285,21,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0518,Christine James,christine.james@email.com,(651)-385-7408,Redfin,Tallahassee,FL,26506,7,26-50,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0519,Scott Green,scott.green@email.com,(908)-387-7421,Coldwell Banker,Tempe,AZ,14666,18,100+,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0520,Dennis Long,dennis.long@email.com,(744)-555-9111,Houlihan Lawrence,Sacramento,CA,97438,14,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0521,Alexander Rivera,alexander.rivera@email.com,(211)-187-8830,The Agency,Dayton,OH,36496,7,11-25,66,B,Daily Scraper,2026-06-09
CREAM-20260609-0522,Samuel Baker,samuel.baker@email.com,(276)-102-6387,Corcoran,Amarillo,TX,79208,12,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0523,Paul Kelly,paul.kelly@email.com,(675)-354-5561,Exit Realty,Stockton,CA,59231,6,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0524,Jack Brown,jack.brown@email.com,(604)-679-5889,Re/Max,Eugene,OR,13203,14,11-25,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0525,Jeffrey Torres,jeffrey.torres@email.com,(864)-198-6014,Coldwell Banker,Winston-Salem,NC,23483,15,11-25,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0526,Joshua Garcia,joshua.garcia@email.com,(609)-388-6130,Century 21,St. Petersburg,FL,76504,13,26-50,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0527,Laura Mendoza,laura.mendoza@email.com,(305)-444-1472,Re/Max,Huntington,WV,91993,14,100+,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0528,Robert Rodriguez,robert.rodriguez@email.com,(600)-629-4521,Keller Williams,San Francisco,CA,16543,21,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0529,Anna Hill,anna.hill@email.com,(538)-659-3699,Compass,Oakland,CA,32697,11,100+,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0530,Margaret Watson,margaret.watson@email.com,(580)-157-8247,Corcoran,Chicago,IL,12004,11,26-50,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0531,Carol Lewis,carol.lewis@email.com,(979)-457-1629,Re/Max,Chula Vista,CA,13201,15,51-100,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0532,Katherine Hernandez,katherine.hernandez@email.com,(234)-117-9296,Coldwell Banker,Toledo,OH,89730,12,26-50,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0533,Emma Morgan,emma.morgan@email.com,(993)-650-4356,Douglas Elliman,Tucson,AZ,16283,9,100+,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0534,Tyler Turner,tyler.turner@email.com,(252)-468-1687,Weichert Realtors,Kansas City,MO,90420,6,26-50,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0535,Laura Young,laura.young@email.com,(682)-422-6993,Century 21,Arlington,TX,95324,7,1-10,75,A,Daily Scraper,2026-06-09
CREAM-20260609-0536,Elizabeth Diaz,elizabeth.diaz@email.com,(710)-988-1281,Sotheby's International,Austin,TX,66512,15,26-50,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0537,Justin Bennett,justin.bennett@email.com,(472)-877-3617,Redfin,San Diego,CA,61341,9,51-100,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0538,Tyler Turner,tyler.turner@email.com,(494)-715-8236,Re/Max,Cleveland,OH,53999,16,1-10,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0539,Ronald Gonzalez,ronald.gonzalez@email.com,(369)-599-4142,ERA Real Estate,Sterling Heights,MI,31190,17,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0540,Kevin Kim,kevin.kim@email.com,(398)-635-5512,Exit Realty,Tulsa,OK,54495,9,26-50,69,B,Daily Scraper,2026-06-09
CREAM-20260609-0541,Nicholas Walker,nicholas.walker@email.com,(924)-635-5761,Houlihan Lawrence,Southaven,MS,77579,20,26-50,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0542,Paul Rodriguez,paul.rodriguez@email.com,(320)-496-7259,The Agency,Tulsa,OK,54551,10,1-10,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0543,Nicole Cooper,nicole.cooper@email.com,(588)-496-1516,United Real Estate,Los Angeles,CA,69979,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0544,Alexander Parker,alexander.parker@email.com,(315)-535-7501,Berkshire Hathaway,Jacksonville,FL,37138,19,51-100,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0545,Cynthia Smith,cynthia.smith@email.com,(351)-272-6870,Coldwell Banker,Carmel,IN,11942,10,51-100,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0546,Charles Johnson,charles.johnson@email.com,(891)-181-2961,Better Homes & Gardens,Birmingham,AL,90090,30,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0547,Lisa Robinson,lisa.robinson@email.com,(937)-286-3867,The Agency,Baton Rouge,LA,19615,22,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0548,Justin Harris,justin.harris@email.com,(960)-103-2465,Weichert Realtors,Hartford,CT,63978,8,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0549,Jacob Wright,jacob.wright@email.com,(300)-967-2757,Redfin,Augusta,GA,32702,6,100+,65,B,Daily Scraper,2026-06-09
CREAM-20260609-0550,Richard Gomez,richard.gomez@email.com,(425)-645-7818,Exit Realty,Erie,PA,82800,13,1-10,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0551,Frank Gonzalez,frank.gonzalez@email.com,(367)-388-7226,Corcoran,Houston,TX,44217,6,11-25,63,B,Daily Scraper,2026-06-09
CREAM-20260609-0552,Thomas Kelly,thomas.kelly@email.com,(260)-548-1449,ERA Real Estate,Chicago,IL,99879,16,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0553,Virginia Brooks,virginia.brooks@email.com,(985)-316-3795,Berkshire Hathaway,Austin,TX,25543,27,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0554,Mary Thompson,mary.thompson@email.com,(868)-649-2256,The Agency,Bridgeport,CT,24703,6,1-10,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0555,Amanda Baker,amanda.baker@email.com,(865)-507-8119,Sotheby's International,Worcester,MA,14867,2,26-50,60,C,Daily Scraper,2026-06-09
CREAM-20260609-0556,Jonathan Mendoza,jonathan.mendoza@email.com,(691)-735-1795,Corcoran,Riverside,CA,49732,11,11-25,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0557,Shirley Williams,shirley.williams@email.com,(602)-813-7157,Exit Realty,Los Angeles,CA,34681,12,51-100,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0558,Michael Long,michael.long@email.com,(848)-240-2481,Century 21,El Paso,TX,17227,24,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0559,Kevin Cruz,kevin.cruz@email.com,(758)-256-7324,Keller Williams,Fort Wayne,IN,13463,8,26-50,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0560,Raymond Hughes,raymond.hughes@email.com,(815)-822-7482,Keller Williams,Rockford,IL,70496,12,26-50,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0561,James Young,james.young@email.com,(588)-159-4435,Weichert Realtors,Ann Arbor,MI,77009,6,11-25,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0562,Heather Ward,heather.ward@email.com,(803)-180-4153,Century 21,San Antonio,TX,36444,16,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0563,Virginia Morgan,virginia.morgan@email.com,(817)-131-2709,Corcoran,Cincinnati,OH,89008,16,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0564,Edward Cruz,edward.cruz@email.com,(709)-115-9597,Keller Williams,Honolulu,HI,89998,8,1-10,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0565,Alexander Gonzalez,alexander.gonzalez@email.com,(335)-169-9753,Realty One Group,San Diego,CA,49470,20,11-25,94,A,Daily Scraper,2026-06-09
CREAM-20260609-0566,Debra Ortiz,debra.ortiz@email.com,(968)-695-8728,United Real Estate,Lubbock,TX,90766,9,51-100,77,A,Daily Scraper,2026-06-09
CREAM-20260609-0567,Kathleen Kim,kathleen.kim@email.com,(721)-154-8921,Century 21,Oakland,CA,91324,19,26-50,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0568,Mark Ward,mark.ward@email.com,(486)-505-6499,Houlihan Lawrence,Amarillo,TX,97846,20,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0569,Thomas Reed,thomas.reed@email.com,(211)-712-8713,Realty One Group,Allentown,PA,98820,11,26-50,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0570,Virginia King,virginia.king@email.com,(818)-708-9702,Houlihan Lawrence,Los Angeles,CA,85524,8,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0571,Donald Cook,donald.cook@email.com,(739)-433-3516,Century 21,Amarillo,TX,78645,22,26-50,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0572,Nicole Peterson,nicole.peterson@email.com,(421)-700-2569,Compass,Kansas City,KS,64204,13,26-50,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0573,David King,david.king@email.com,(702)-878-7504,Redfin,Omaha,NE,33663,16,100+,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0574,Christopher Williams,christopher.williams@email.com,(773)-868-5324,Keller Williams,Cambridge,MA,21105,16,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0575,Brandon Chavez,brandon.chavez@email.com,(681)-758-8832,Weichert Realtors,Columbus,OH,18023,29,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0576,Eric Hall,eric.hall@email.com,(971)-203-6981,eXp Realty,Glendale,AZ,64821,9,26-50,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0577,Jonathan Watson,jonathan.watson@email.com,(406)-247-4661,Better Homes & Gardens,Philadelphia,PA,32167,11,26-50,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0578,Betty Ruiz,betty.ruiz@email.com,(709)-643-5003,Redfin,Lawton,OK,90533,8,11-25,75,B,Daily Scraper,2026-06-09
CREAM-20260609-0579,Dennis Howard,dennis.howard@email.com,(344)-984-4730,Exit Realty,Waterbury,CT,80744,12,1-10,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0580,Ashley Diaz,ashley.diaz@email.com,(671)-794-9791,Re/Max,Seattle,WA,75520,13,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0581,Maria Mitchell,maria.mitchell@email.com,(358)-250-5171,Compass,Tallahassee,FL,21307,8,11-25,67,B,Daily Scraper,2026-06-09
CREAM-20260609-0582,Stephanie Kelly,stephanie.kelly@email.com,(426)-899-4723,Better Homes & Gardens,Stockton,CA,87796,30,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0583,Richard Chavez,richard.chavez@email.com,(512)-748-1938,Re/Max,Pittsburgh,PA,53750,24,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0584,Maria Howard,maria.howard@email.com,(227)-310-4935,Keller Williams,Fort Smith,AR,34375,24,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0585,Anthony Thomas,anthony.thomas@email.com,(502)-586-8356,Weichert Realtors,Lakewood,CO,98414,17,26-50,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0586,Jacob Bailey,jacob.bailey@email.com,(606)-698-9731,Sotheby's International,Bowie,MD,35849,21,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0587,Mark Rodriguez,mark.rodriguez@email.com,(924)-148-8012,Better Homes & Gardens,Newark,NJ,49182,15,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0588,Brandon Gray,brandon.gray@email.com,(973)-101-7075,Keller Williams,Columbia,MO,56391,18,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0589,Heather Gutierrez,heather.gutierrez@email.com,(423)-331-8485,Sotheby's International,Bridgeport,CT,33208,26,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0590,Kimberly Scott,kimberly.scott@email.com,(538)-545-8161,Better Homes & Gardens,Joliet,IL,89601,9,11-25,68,B,Daily Scraper,2026-06-09
CREAM-20260609-0591,Eric Reed,eric.reed@email.com,(755)-250-1951,Weichert Realtors,Sacramento,CA,46705,18,1-10,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0592,Nicholas Rogers,nicholas.rogers@email.com,(911)-922-1980,eXp Realty,Naperville,IL,31161,12,11-25,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0593,Debra Wood,debra.wood@email.com,(978)-337-7797,HomeSmart,Naperville,IL,64531,6,1-10,74,B,Daily Scraper,2026-06-09
CREAM-20260609-0594,Edward Roberts,edward.roberts@email.com,(889)-286-7522,Douglas Elliman,Milwaukee,WI,54802,12,26-50,79,B,Daily Scraper,2026-06-09
CREAM-20260609-0595,Scott Martinez,scott.martinez@email.com,(514)-888-3979,Douglas Elliman,Philadelphia,PA,92504,12,26-50,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0596,Stephen Cruz,stephen.cruz@email.com,(406)-710-9090,ERA Real Estate,Chattanooga,TN,59140,14,11-25,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0597,Lisa Lee,lisa.lee@email.com,(579)-676-7778,Realty One Group,Buffalo,NY,23662,7,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0598,Stephen Rodriguez,stephen.rodriguez@email.com,(418)-655-5736,eXp Realty,Durham,NC,70897,12,11-25,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0599,Shirley Morris,shirley.morris@email.com,(432)-190-1604,Corcoran,Las Vegas,NV,11769,23,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0600,Tyler Hughes,tyler.hughes@email.com,(390)-303-2569,The Agency,Austin,TX,85926,22,1-10,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0601,Rachel Scott,rachel.scott@email.com,(572)-242-2019,Redfin,Riverside,CA,38036,21,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0602,George Kelly,george.kelly@email.com,(617)-355-4342,Realty One Group,Amarillo,TX,36051,13,51-100,96,A,Daily Scraper,2026-06-09
CREAM-20260609-0603,Dennis Sanchez,dennis.sanchez@email.com,(526)-746-4748,Redfin,Denver,CO,32306,2,100+,60,C,Daily Scraper,2026-06-09
CREAM-20260609-0604,Michelle Castillo,michelle.castillo@email.com,(895)-578-2577,Weichert Realtors,Anaheim,CA,33544,7,1-10,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0605,Sarah Lopez,sarah.lopez@email.com,(713)-314-4945,HomeSmart,Bellevue,WA,58312,8,11-25,67,B,Daily Scraper,2026-06-09
CREAM-20260609-0606,Rebecca Smith,rebecca.smith@email.com,(227)-278-8102,Weichert Realtors,Amarillo,TX,97821,15,11-25,80,A,Daily Scraper,2026-06-09
CREAM-20260609-0607,Ronald Diaz,ronald.diaz@email.com,(597)-571-8761,Exit Realty,Fort Worth,TX,76511,19,26-50,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0608,Debra Carter,debra.carter@email.com,(853)-523-5830,Century 21,Fort Worth,TX,27966,15,26-50,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0609,Gary Adams,gary.adams@email.com,(213)-396-5647,Re/Max,Orem,UT,97800,12,51-100,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0610,Stephen Green,stephen.green@email.com,(723)-888-9814,Keller Williams,Tacoma,WA,86343,14,100+,95,A,Daily Scraper,2026-06-09
CREAM-20260609-0611,Jennifer Patel,jennifer.patel@email.com,(891)-769-2795,Houlihan Lawrence,Sacramento,CA,10416,16,11-25,84,A,Daily Scraper,2026-06-09
CREAM-20260609-0612,Ryan Brooks,ryan.brooks@email.com,(210)-936-8472,Sotheby's International,Augusta,GA,87216,11,26-50,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0613,Thomas Mendoza,thomas.mendoza@email.com,(839)-882-4603,United Real Estate,Anaheim,CA,13697,8,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0614,Daniel Roberts,daniel.roberts@email.com,(302)-968-8271,eXp Realty,Clarksville,TN,61862,5,1-10,68,C,Daily Scraper,2026-06-09
CREAM-20260609-0615,Lisa Peterson,lisa.peterson@email.com,(373)-367-4694,Compass,Fort Collins,CO,87942,13,51-100,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0616,Anthony Kim,anthony.kim@email.com,(847)-363-1649,The Agency,Baton Rouge,LA,74939,23,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0617,Benjamin Smith,benjamin.smith@email.com,(601)-256-7327,Corcoran,Las Cruces,NM,55363,10,11-25,90,A,Daily Scraper,2026-06-09
CREAM-20260609-0618,Anthony Allen,anthony.allen@email.com,(642)-320-4723,Century 21,Fort Worth,TX,87669,8,1-10,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0619,Jessica Smith,jessica.smith@email.com,(820)-865-3160,HomeSmart,San Antonio,TX,97488,1,1-10,60,B,Daily Scraper,2026-06-09
CREAM-20260609-0620,Justin Wood,justin.wood@email.com,(339)-805-7682,Redfin,Wichita,KS,65259,19,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0621,Jennifer Bennett,jennifer.bennett@email.com,(722)-581-8305,Keller Williams,Baltimore,MD,21563,16,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0622,Amanda Thompson,amanda.thompson@email.com,(912)-755-5386,Sotheby's International,San Francisco,CA,31360,10,1-10,83,A,Daily Scraper,2026-06-09
CREAM-20260609-0623,Helen Cook,helen.cook@email.com,(394)-563-8542,Better Homes & Gardens,Trenton,NJ,93245,28,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0624,Stephanie Kim,stephanie.kim@email.com,(335)-131-1136,HomeSmart,Phoenix,AZ,88384,24,1-10,99,A,Daily Scraper,2026-06-09
CREAM-20260609-0625,Sandra Richardson,sandra.richardson@email.com,(854)-380-2040,Keller Williams,West Fargo,ND,32863,14,11-25,98,A,Daily Scraper,2026-06-09
CREAM-20260609-0626,Daniel Alvarez,daniel.alvarez@email.com,(732)-261-6863,Keller Williams,Rochester,NY,46719,19,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0627,Donna Flores,donna.flores@email.com,(254)-240-7279,ERA Real Estate,Orlando,FL,48144,12,26-50,74,A,Daily Scraper,2026-06-09
CREAM-20260609-0628,Donald Cox,donald.cox@email.com,(256)-465-6370,The Agency,Anaheim,CA,56673,24,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0629,Benjamin Collins,benjamin.collins@email.com,(514)-470-2570,United Real Estate,Stockton,CA,90302,9,1-10,86,A,Daily Scraper,2026-06-09
CREAM-20260609-0630,Heather Lewis,heather.lewis@email.com,(766)-967-2167,Coldwell Banker,Pittsburgh,PA,32168,27,51-100,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0631,Gary Cook,gary.cook@email.com,(348)-368-8241,Better Homes & Gardens,Savannah,GA,24276,7,26-50,76,B,Daily Scraper,2026-06-09
CREAM-20260609-0632,Dennis Alvarez,dennis.alvarez@email.com,(564)-467-6196,Coldwell Banker,San Antonio,TX,28569,9,26-50,72,A,Daily Scraper,2026-06-09
CREAM-20260609-0633,Larry Lopez,larry.lopez@email.com,(301)-635-7211,Exit Realty,Chula Vista,CA,24655,16,51-100,93,A,Daily Scraper,2026-06-09
CREAM-20260609-0634,Daniel Green,daniel.green@email.com,(674)-119-9441,Weichert Realtors,Miami,FL,78016,6,1-10,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0635,Donna Garcia,donna.garcia@email.com,(623)-802-7542,Coldwell Banker,Chula Vista,CA,41809,22,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0636,Samuel Ramirez,samuel.ramirez@email.com,(633)-732-9002,Better Homes & Gardens,Tallahassee,FL,14619,13,26-50,79,A,Daily Scraper,2026-06-09
CREAM-20260609-0637,Dorothy Hall,dorothy.hall@email.com,(796)-596-6839,Exit Realty,Erie,PA,15984,14,26-50,78,B,Daily Scraper,2026-06-09
CREAM-20260609-0638,Elizabeth Martinez,elizabeth.martinez@email.com,(362)-936-4581,Houlihan Lawrence,Sterling Heights,MI,28588,9,51-100,81,A,Daily Scraper,2026-06-09
CREAM-20260609-0639,Samantha Bailey,samantha.bailey@email.com,(403)-413-3061,ERA Real Estate,Columbus,GA,68218,13,11-25,89,A,Daily Scraper,2026-06-09
CREAM-20260609-0640,Rachel Ward,rachel.ward@email.com,(480)-177-2487,Better Homes & Gardens,Chula Vista,CA,87934,14,1-10,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0641,Larry Baker,larry.baker@email.com,(962)-708-8524,Realty One Group,Tacoma,WA,17781,11,11-25,91,A,Daily Scraper,2026-06-09
CREAM-20260609-0642,Jacob Allen,jacob.allen@email.com,(913)-935-7018,Century 21,San Jose,CA,32467,21,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0643,Elizabeth Lewis,elizabeth.lewis@email.com,(521)-476-6625,Weichert Realtors,Lubbock,TX,89623,17,11-25,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0644,Justin Thomas,justin.thomas@email.com,(290)-398-3104,Sotheby's International,Savannah,GA,21739,16,51-100,85,A,Daily Scraper,2026-06-09
CREAM-20260609-0645,Mary Thompson,mary.thompson@email.com,(485)-985-7335,eXp Realty,Syracuse,NY,85023,12,1-10,76,A,Daily Scraper,2026-06-09
CREAM-20260609-0646,James Lee,james.lee@email.com,(533)-863-8788,ERA Real Estate,Riverside,CA,44877,9,11-25,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0647,Michelle Hughes,michelle.hughes@email.com,(559)-830-7291,Exit Realty,Fresno,CA,93765,14,51-100,88,A,Daily Scraper,2026-06-09
CREAM-20260609-0648,Debra Howard,debra.howard@email.com,(280)-706-2519,Weichert Realtors,Rock Hill,SC,63888,13,26-50,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0649,Shirley King,shirley.king@email.com,(522)-934-7316,The Agency,Miami,FL,92933,7,1-10,66,B,Daily Scraper,2026-06-09
CREAM-20260609-0650,David Mitchell,david.mitchell@email.com,(711)-616-5302,ERA Real Estate,Corpus Christi,TX,38706,6,51-100,71,A,Daily Scraper,2026-06-09
CREAM-20260609-0651,Donald Watson,donald.watson@email.com,(993)-202-5625,HomeSmart,Owensboro,KY,73778,8,26-50,70,B,Daily Scraper,2026-06-09
CREAM-20260609-0652,Daniel Jones,daniel.jones@email.com,(878)-458-6930,United Real Estate,Pittsburgh,PA,96668,9,51-100,82,A,Daily Scraper,2026-06-09
CREAM-20260609-0653,Kimberly Ruiz,kimberly.ruiz@email.com,(304)-571-2689,Douglas Elliman,Tucson,AZ,80016,28,26-50,100,A,Daily Scraper,2026-06-09
CREAM-20260609-0654,Betty Young,betty.young@email.com,(675)-248-8796,United Real Estate,Riverside,CA,23175,13,51-100,78,A,Daily Scraper,2026-06-09
CREAM-20260609-0655,Kevin Jackson,kevin.jackson@email.com,(651)-946-3607,Re/Max,Naperville,IL,41142,9,26-50,77,B,Daily Scraper,2026-06-09
CREAM-20260609-0656,Patricia Johnson,patricia.johnson@email.com,(962)-547-4992,Corcoran,Seattle,WA,54650,13,51-100,79,B,Daily Scraper,2026-06-09
