full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Dorothy Cooper,Dorothy,Cooper,cooperdorothy@sothebysrealty.com,(414) 944-8354,Marcus & Millichap,San Antonio,TX,San Antonio,TX969754,TX,10,45,15750000,84,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Perez,Joseph,Perez,joseph_perez@coldwellbanker.com,(916) 886-6324,Cushman & Wakefield,Las Vegas,NV,Las Vegas,NV985188,NV,1,35,14875000,94,B,B,5.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Betty Baker,Betty,Baker,bettybaker17@exp.com,(608) 424-9090,Independent Agent,Chicago,IL,Chicago,IL159743,IL,7,35,10500000,87,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Alexander Watson,Alexander,Watson,watson.a@outlook.com,(804) 619-1642,Redfin,Oklahoma City,OK,Oklahoma City,OK699155,OK,6,15,3150000,77,B,B,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Alvarez,Dorothy,Alvarez,dalvarez@sothebysrealty.com,(410) 283-7234,Corcoran Global Living,Nashville,TN,Nashville,TN956848,TN,4,16,5120000,68,A,A,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Karen Rodriguez,Karen,Rodriguez,krodriguez@sothebysrealty.com,(318) 438-8193,Berkshire Hathaway HomeServices,Montgomery,AL,Montgomery,AL649087,AL,2,28,6160000,88,C,C,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Perez,James,Perez,jamesperez@sothebysrealty.com,(415) 608-8443,Independent Agent,San Diego,CA,San Diego,CA415199,CA,3,40,30000000,77,A,A,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Foster,Stephanie,Foster,stephanie_foster@hotmail.com,(312) 531-5000,Berkshire Hathaway HomeServices,San Diego,CA,San Diego,CA221549,CA,5,35,26250000,86,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Samuel Murphy,Samuel,Murphy,samuelmurphy@exp.com,(850) 263-7565,Realty ONE Group,Mobile,AL,Mobile,AL792075,AL,2,15,3300000,81,C,C,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
George Cook,George,Cook,cookgeorge@aol.com,(843) 452-5435,Coldwell Banker,Austin,TX,Austin,TX381806,TX,2,60,21000000,83,A,A,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Cox,Gary,Cox,garycox@coldwellbanker.com,(313) 539-2716,Realty ONE Group,Sacramento,CA,Sacramento,CA267407,CA,5,45,33750000,78,B,B,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Mendoza,Emma,Mendoza,emendoza@sothebysrealty.com,(251) 308-4822,Sotheby's International Realty,Detroit,MI,Detroit,MI170763,MI,5,12,3300000,71,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Ortiz,Raymond,Ortiz,raymond.ortiz@homesmart.com,(702) 517-5980,Compass,Colorado Springs,CO,Colorado Springs,CO915413,CO,8,12,6600000,74,C,C,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Katherine Stewart,Katherine,Stewart,katherinestewart33@hotmail.com,(585) 432-9463,Windermere Real Estate,Tallahassee,FL,Tallahassee,FL601384,FL,3,6,2400000,75,C,C,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Timothy Ross,Timothy,Ross,ross.t@sothebysrealty.com,(716) 309-2661,Corcoran Global Living,Lincoln,NE,Lincoln,NE249260,NE,2,28,6440000,82,C,C,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Kim,Emma,Kim,kim.e@compass.com,(916) 904-4944,Berkshire Hathaway HomeServices,Tallahassee,FL,Tallahassee,FL574081,FL,2,3,1200000,80,C,C,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ruth Adams,Ruth,Adams,radams@gmail.com,(316) 414-7493,Century 21,Washington,DC,Washington,DC291800,DC,6,35,24500000,80,A,A,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Margaret Richardson,Margaret,Richardson,mrichardson@sothebysrealty.com,(804) 497-4861,Coldwell Banker,Miami,FL,Miami,FL238156,FL,12,20,8000000,94,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Phillips,Dorothy,Phillips,dorothyphillips@compass.com,(407) 776-3779,Better Homes and Gardens Real Estate,Reno,NV,Reno,NV123864,NV,2,6,2550000,63,C,C,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sarah Chavez,Sarah,Chavez,schavez@yahoo.com,(205) 682-3932,Local Brokerage,Lincoln,NE,Lincoln,NE459184,NE,6,10,2300000,88,C,C,4.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dorothy Cruz,Dorothy,Cruz,dorothycruz@sothebysrealty.com,(704) 267-9312,Local Brokerage,Las Vegas,NV,Las Vegas,NV568206,NV,7,15,6375000,90,B,B,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gregory Ruiz,Gregory,Ruiz,ruiz.g@exp.com,(515) 383-4328,Cushman & Wakefield,San Jose,CA,San Jose,CA580303,CA,4,25,18750000,88,A,A,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Hernandez,Joseph,Hernandez,josephhernandez@realtor.com,(412) 896-1776,RE/MAX,Minneapolis,MN,Minneapolis,MN739789,MN,8,40,14000000,89,A,A,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
David Jones,David,Jones,davidjones70@homesmart.com,(408) 708-8290,Zillow Premier Agent,Nashville,TN,Nashville,TN424489,TN,10,60,19200000,81,A,A,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Perez,Patricia,Perez,patricia_perez@century21.com,(702) 235-9328,Independent Agent,Omaha,NE,Omaha,NE769263,NE,2,4,920000,64,B,B,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Price,Michelle,Price,michelle_price@aol.com,(806) 865-6033,Marcus & Millichap,Mobile,AL,Mobile,AL329140,AL,8,10,2200000,86,C,C,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Young,Jeffrey,Young,young.j@aol.com,(713) 491-5653,JLL,Chicago,IL,Chicago,IL545386,IL,3,20,6000000,77,A,A,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Allen,Kimberly,Allen,allen.k@homesmart.com,(215) 480-2679,Cushman & Wakefield,Memphis,TN,Memphis,TN104777,TN,5,8,2560000,76,B,B,3.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carol Patel,Carol,Patel,carolpatel24@hotmail.com,(619) 896-8589,Century 21,Oklahoma City,OK,Oklahoma City,OK920718,OK,2,15,3150000,83,B,B,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jack Wilson,Jack,Wilson,jack.wilson@hotmail.com,(412) 231-8684,Keller Williams,Atlanta,GA,Atlanta,GA104423,GA,10,16,5200000,90,A,A,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Timothy Castillo,Timothy,Castillo,timothy.castillo@remax.com,(216) 561-6878,Marcus & Millichap,Boise,ID,Boise,ID164358,ID,2,6,2850000,70,C,C,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Hill,Ashley,Hill,ashley_hill@remax.com,(503) 837-1014,Coldwell Banker,Bend,OR,Bend,OR429228,OR,4,6,3000000,76,C,C,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Sanders,Mary,Sanders,sanders.m@outlook.com,(704) 962-5221,RE/MAX,Las Vegas,NV,Las Vegas,NV238245,NV,5,18,7650000,84,B,B,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Maria Green,Maria,Green,greenmaria@sothebysrealty.com,(828) 780-3042,CBRE,San Francisco,CA,San Francisco,CA327801,CA,3,35,26250000,98,A,A,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ashley Ramos,Ashley,Ramos,ashley_ramos@century21.com,(402) 621-6041,Weichert Realtors,Miami,FL,Miami,FL431830,FL,10,20,8000000,82,A,A,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Nelson,Rachel,Nelson,rachel.nelson@aol.com,(505) 789-2811,HomeSmart,Miami,FL,Miami,FL110148,FL,7,16,6400000,76,A,A,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jessica Flores,Jessica,Flores,floresjessica@aol.com,(313) 361-6482,Independent Agent,Tallahassee,FL,Tallahassee,FL443426,FL,7,10,4000000,88,C,C,3.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Daniel Ross,Daniel,Ross,ross.d@exp.com,(504) 699-2148,Weichert Realtors,Seattle,WA,Seattle,WA652992,WA,15,16,9600000,82,A,A,3.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Helen Davis,Helen,Davis,helendavis42@yahoo.com,(415) 392-4019,Zillow Premier Agent,Portland,OR,Portland,OR310272,OR,2,25,12500000,98,A,A,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Sarah Miller,Sarah,Miller,sarahmiller@aol.com,(502) 538-2395,Century 21,Pittsburgh,PA,Pittsburgh,PA615266,PA,5,28,8120000,93,B,B,4.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Edwards,Catherine,Edwards,edwards.c@sothebysrealty.com,(316) 474-8000,Realty ONE Group,Columbus,OH,Columbus,OH541203,OH,4,10,2500000,62,B,B,3.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Margaret Ortiz,Margaret,Ortiz,margaretortiz13@outlook.com,(813) 225-8399,Better Homes and Gardens Real Estate,Santa Fe,NM,Santa Fe,NM292126,NM,6,6,1650000,76,C,C,4.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ryan Johnson,Ryan,Johnson,ryan.johnson@weichert.com,(214) 403-8295,RE/MAX,Buffalo,NY,Buffalo,NY579028,NY,1,10,8500000,72,B,B,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Elizabeth Ramirez,Elizabeth,Ramirez,eramirez@sothebysrealty.com,(216) 478-6796,Sotheby's International Realty,Dallas,TX,Dallas,TX368347,TX,2,30,10500000,74,A,A,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michael Watson,Michael,Watson,mwatson@exp.com,(404) 331-4927,Cushman & Wakefield,New York,NY,New York,NY953891,NY,7,50,42500000,99,A,A,4.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicole Ward,Nicole,Ward,nward@compass.com,(319) 954-8245,Weichert Realtors,Seattle,WA,Seattle,WA284015,WA,8,20,12000000,96,A,A,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Sanders,Laura,Sanders,sanderslaura@weichert.com,(575) 951-7794,United Real Estate,Jackson,MS,Jackson,MS487678,MS,1,6,1080000,77,C,C,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Timothy Flores,Timothy,Flores,florestimothy@compass.com,(916) 278-6602,Windermere Real Estate,San Francisco,CA,San Francisco,CA337993,CA,6,50,37500000,86,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Paul Carter,Paul,Carter,carter.p@weichert.com,(312) 556-1422,Redfin,Richmond,VA,Richmond,VA379598,VA,6,8,3000000,86,B,B,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Margaret Ortiz,Margaret,Ortiz,ortizmargaret@compass.com,(213) 595-6454,eXp Realty,Riverside,CA,Riverside,CA606797,CA,1,10,7500000,73,B,B,5.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Richard Alvarez,Richard,Alvarez,richard_alvarez@exp.com,(423) 549-4641,Windermere Real Estate,Atlanta,GA,Atlanta,GA676045,GA,6,25,8125000,93,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Adams,Stephen,Adams,stephen.adams@sothebysrealty.com,(402) 966-2859,Sotheby's International Realty,Lubbock,TX,Lubbock,TX534560,TX,3,10,3500000,82,C,C,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Martin,Catherine,Martin,catherinemartin@hotmail.com,(912) 758-7747,Cushman & Wakefield,Oklahoma City,OK,Oklahoma City,OK224949,OK,12,45,9450000,75,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Angela Torres,Angela,Torres,atorres@kw.com,(313) 631-6637,Zillow Premier Agent,Omaha,NE,Omaha,NE215119,NE,3,15,3450000,68,B,B,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Maria Martin,Maria,Martin,maria.martin@hotmail.com,(423) 852-3433,RE/MAX,Milwaukee,WI,Milwaukee,WI371173,WI,7,8,2200000,76,B,B,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carolyn Cruz,Carolyn,Cruz,carolyn_cruz@exp.com,(801) 661-6093,Berkshire Hathaway HomeServices,Dallas,TX,Dallas,TX484039,TX,4,25,8750000,87,A,A,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Dorothy Myers,Dorothy,Myers,myers.d@realtor.com,(503) 857-1468,Weichert Realtors,Pittsburgh,PA,Pittsburgh,PA671996,PA,6,4,1160000,82,B,B,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Brooks,Emily,Brooks,emilybrooks90@weichert.com,(843) 817-1959,Redfin,St. Louis,MO,St. Louis,MO691594,MO,10,8,2080000,71,B,B,4.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
James Parker,James,Parker,jamesparker@aol.com,(318) 934-1918,Zillow Premier Agent,Birmingham,AL,Birmingham,AL602023,AL,7,10,2200000,72,B,B,4.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Justin Wilson,Justin,Wilson,justin.wilson@hotmail.com,(801) 270-1952,Sotheby's International Realty,Phoenix,AZ,Phoenix,AZ670861,AZ,8,40,18000000,85,A,A,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Stewart,Ashley,Stewart,ashley.stewart@sothebysrealty.com,(314) 943-7383,Independent Agent,Sacramento,CA,Sacramento,CA940604,CA,6,28,21000000,97,B,B,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Hill,Steven,Hill,stevenhill@realtor.com,(601) 726-7186,HomeSmart,Jackson,MS,Jackson,MS523780,MS,3,10,1800000,85,C,C,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Miller,Michelle,Miller,mmiller@weichert.com,(901) 621-9765,RE/MAX,Colorado Springs,CO,Colorado Springs,CO797118,CO,6,3,1650000,71,C,C,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joshua Lopez,Joshua,Lopez,joshua.lopez@outlook.com,(213) 611-8031,Zillow Premier Agent,Detroit,MI,Detroit,MI903320,MI,3,15,4125000,70,B,B,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Torres,Emma,Torres,emmatorres@kw.com,(404) 975-9848,Marcus & Millichap,Cincinnati,OH,Cincinnati,OH317148,OH,5,10,2500000,76,B,B,3.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sharon Smith,Sharon,Smith,sharonsmith54@kw.com,(213) 979-7846,Compass,Atlanta,GA,Atlanta,GA813820,GA,10,30,9750000,83,A,A,3.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Ross,Dorothy,Ross,dorothyross57@compass.com,(716) 367-2236,Compass,Lubbock,TX,Lubbock,TX905333,TX,1,10,3500000,66,C,C,4.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jack Green,Jack,Green,green.j@compass.com,(402) 586-8628,Redfin,Santa Fe,NM,Santa Fe,NM216444,NM,2,12,3300000,63,C,C,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Thomas Martin,Thomas,Martin,thomas_martin@outlook.com,(912) 313-6761,Redfin,Tallahassee,FL,Tallahassee,FL414619,FL,5,8,3200000,70,C,C,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Green,Gary,Green,garygreen@yahoo.com,(334) 842-1375,JLL,Milwaukee,WI,Milwaukee,WI976163,WI,1,4,1100000,64,B,B,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sarah Gray,Sarah,Gray,graysarah@exp.com,(801) 559-9184,Sotheby's International Realty,Lincoln,NE,Lincoln,NE319765,NE,2,8,1840000,82,C,C,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samuel Peterson,Samuel,Peterson,speterson@coldwellbanker.com,(415) 396-1820,Marcus & Millichap,Salt Lake City,UT,Salt Lake City,UT241679,UT,2,15,7500000,73,B,B,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Baker,Melissa,Baker,melissabaker83@hotmail.com,(206) 804-6560,Cushman & Wakefield,Los Angeles,CA,Los Angeles,CA891686,CA,4,20,15000000,73,A,A,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Nguyen,Donald,Nguyen,nguyen.d@remax.com,(213) 972-6376,Marcus & Millichap,Fayetteville,AR,Fayetteville,AR255014,AR,1,8,1560000,69,C,C,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Dennis Cooper,Dennis,Cooper,dennis_cooper@remax.com,(251) 271-1360,ERA Real Estate,Philadelphia,PA,Philadelphia,PA934162,PA,6,40,11600000,88,A,A,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ruth Gray,Ruth,Gray,rgray@exp.com,(864) 962-4975,United Real Estate,Seattle,WA,Seattle,WA947561,WA,8,25,15000000,83,A,A,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Debra Collins,Debra,Collins,debra_collins@coldwellbanker.com,(317) 415-6757,JPMorgan Real Estate,Kansas City,MO,Kansas City,MO957235,MO,8,12,3120000,74,B,B,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Jerry Allen,Jerry,Allen,jallen@homesmart.com,(850) 900-8417,Cushman & Wakefield,Baltimore,MD,Baltimore,MD564926,MD,5,18,7650000,67,B,B,3.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Thompson,Patrick,Thompson,patrickthompson@coldwellbanker.com,(702) 294-9691,Local Brokerage,Charlotte,NC,Charlotte,NC714381,NC,6,12,3720000,83,B,B,3.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Michael Roberts,Michael,Roberts,mroberts@gmail.com,(828) 302-3733,CBRE,Savannah,GA,Savannah,GA932846,GA,1,8,2600000,83,C,C,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Perez,James,Perez,jamesperez24@gmail.com,(608) 799-8150,JLL,St. Louis,MO,St. Louis,MO552928,MO,3,10,2600000,63,B,B,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
David Morgan,David,Morgan,david_morgan@exp.com,(216) 897-6311,Independent Agent,Jackson,MS,Jackson,MS230374,MS,2,6,1080000,67,C,C,3.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Martin,William,Martin,william.martin@exp.com,(901) 889-9995,Local Brokerage,San Diego,CA,San Diego,CA955364,CA,7,25,18750000,91,A,A,3.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Richard Baker,Richard,Baker,baker.r@realtor.com,(612) 909-1112,Better Homes and Gardens Real Estate,Richmond,VA,Richmond,VA958757,VA,2,22,8250000,77,B,B,3.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Susan Cruz,Susan,Cruz,susancruz8@exp.com,(614) 423-9636,Compass,Dallas,TX,Dallas,TX510404,TX,6,20,7000000,97,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carol Bennett,Carol,Bennett,carol_bennett@gmail.com,(215) 641-5955,Cushman & Wakefield,Baltimore,MD,Baltimore,MD412111,MD,4,45,19125000,80,B,B,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mark Campbell,Mark,Campbell,mark_campbell@outlook.com,(719) 254-2489,Windermere Real Estate,St. Louis,MO,St. Louis,MO375746,MO,10,45,11700000,96,B,B,3.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Campbell,Emma,Campbell,campbell.e@aol.com,(415) 845-2511,Redfin,Austin,TX,Austin,TX438848,TX,8,12,4200000,78,A,A,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kevin James,Kevin,James,kevin_james@weichert.com,(864) 326-9419,United Real Estate,Buffalo,NY,Buffalo,NY317015,NY,4,15,12750000,68,B,B,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Betty Robinson,Betty,Robinson,bettyrobinson@gmail.com,(716) 366-4702,Independent Agent,Baltimore,MD,Baltimore,MD214564,MD,5,45,19125000,87,B,B,4.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Barbara Miller,Barbara,Miller,millerbarbara@compass.com,(402) 968-4346,Corcoran Global Living,Wichita,KS,Wichita,KS281148,KS,2,8,1600000,66,C,C,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Patel,Stephanie,Patel,patelstephanie@yahoo.com,(512) 646-8723,Weichert Realtors,Cincinnati,OH,Cincinnati,OH614740,OH,4,18,4500000,67,B,B,3.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Anna King,Anna,King,annaking@realtor.com,(318) 610-5374,Cushman & Wakefield,Tampa,FL,Tampa,FL120731,FL,3,18,7200000,86,B,B,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donna Miller,Donna,Miller,miller.d@gmail.com,(602) 540-9494,Century 21,Rochester,NY,Rochester,NY434211,NY,4,35,29750000,86,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Betty Bennett,Betty,Bennett,bettybennett41@gmail.com,(314) 516-1154,Keller Williams,Nashville,TN,Nashville,TN983927,TN,7,35,11200000,100,A,A,4.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kenneth Myers,Kenneth,Myers,kennethmyers58@century21.com,(316) 408-8079,Better Homes and Gardens Real Estate,San Jose,CA,San Jose,CA565292,CA,4,12,9000000,64,A,A,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mark Thompson,Mark,Thompson,thompson.m@sothebysrealty.com,(509) 249-3357,United Real Estate,Washington,DC,Washington,DC668205,DC,8,50,35000000,92,A,A,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joshua Hernandez,Joshua,Hernandez,jhernandez@hotmail.com,(515) 774-2407,Realty ONE Group,Fort Wayne,IN,Fort Wayne,IN498110,IN,2,3,720000,68,C,C,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Chavez,Mary,Chavez,chavezmary@yahoo.com,(212) 966-3771,HomeSmart,Tucson,AZ,Tucson,AZ267845,AZ,8,28,12600000,78,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Deborah Gutierrez,Deborah,Gutierrez,gutierrezdeborah@sothebysrealty.com,(617) 481-7137,ERA Real Estate,Indianapolis,IN,Indianapolis,IN789560,IN,7,15,3600000,74,B,B,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Gregory Hughes,Gregory,Hughes,gregoryhughes@coldwellbanker.com,(412) 470-4278,Compass,Las Vegas,NV,Las Vegas,NV378698,NV,4,4,1700000,80,B,B,4.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Pamela Nguyen,Pamela,Nguyen,pamela_nguyen@homesmart.com,(336) 376-7951,Windermere Real Estate,Des Moines,IA,Des Moines,IA445120,IA,1,3,615000,74,C,C,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Joshua Davis,Joshua,Davis,davisjoshua@homesmart.com,(408) 484-5374,United Real Estate,New Orleans,LA,New Orleans,LA397954,LA,6,22,5060000,80,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
