id,name,email,phone,brokerage,state,city,experience_years,transaction_volume_2024,priority_tier,cream_fit_score,lead_date
CREAM_20260605_199864,Lucas Adams,lucasa@kw.com,713-928-4343,ReeceNichols,TX,Houston,2,11,A,92,2026-06-05
CREAM_20260605_180797,Ava Anderson,anderson.ava@yahoo.com,713-261-4994,The Agency,TX,Dallas,4,22,A,77,2026-06-05
CREAM_20260605_835533,Christopher Perez,christopherp@hotmail.com,213-904-3462,Sothebys International,CA,Los Angeles,5,33,A,78,2026-06-05
CREAM_20260605_724505,Emily Robinson,robinson.emily@remax.net,213-600-9960,Howard Hanna,TX,Mesquite,9,127,C,77,2026-06-05
CREAM_20260605_591830,Alexander Gonzalez,agonzalez@gmail.com,212-743-1162,Century 21,DC,Washington,5,37,A,94,2026-06-05
CREAM_20260605_451751,Liam Sanchez,sanchez.liam@icloud.com,305-172-5007,ERA Real Estate,MA,Boston,9,178,A,100,2026-06-05
CREAM_20260605_475347,Anthony Harris,anthony.harris@yahoo.com,312-160-3074,Sothebys International,CA,Long Beach,2,10,B,75,2026-06-05
CREAM_20260605_180415,Liam Allen,liam.allen@yahoo.com,617-139-7754,Long & Foster,MI,Grand Rapids,3,36,B,62,2026-06-05
CREAM_20260605_256673,Mary Smith,msmith@icloud.com,415-980-2972,The Agency,IN,Indianapolis,3,19,A,93,2026-06-05
CREAM_20260605_449424,Daniel Moore,danielm@remax.net,303-244-7004,ReeceNichols,FL,Cape Coral,3,19,C,65,2026-06-05
CREAM_20260605_781635,Abigail White,white.abigail@hotmail.com,407-346-7723,Semonin,KY,Lexington,2,7,B,87,2026-06-05
CREAM_20260605_151490,Andrew Hernandez,ahernandez@outlook.com,503-167-1372,Keller Williams,CO,Westminster,5,26,C,65,2026-06-05
CREAM_20260605_230440,Elijah King,elijah_king@hotmail.com,305-816-3232,Nexthome,TX,Irving,6,174,B,62,2026-06-05
CREAM_20260605_808852,Steven Smith,stevens@hotmail.com,617-398-6689,Brown Harris Stevens,MA,Boston,2,15,A,86,2026-06-05
CREAM_20260605_608536,Nancy Martin,martin.nancy@icloud.com,404-676-1148,Century 21,NY,Rochester,5,17,B,73,2026-06-05
CREAM_20260605_425816,James Harris,jharris@icloud.com,617-642-1158,Realty One Group,FL,Gainesville,8,67,C,68,2026-06-05
CREAM_20260605_981314,Christopher Nguyen,nguyen.christopher@yahoo.com,617-871-9528,Semonin,NY,Manhattan,8,109,A,96,2026-06-05
CREAM_20260605_532631,Mark Perez,mperez@remax.net,503-515-7435,Berkshire Hathaway,FL,Davie,4,30,C,77,2026-06-05
CREAM_20260605_743470,Sandra Harris,sandrah@hotmail.com,512-366-1961,Harry Norman,CO,Fort Collins,3,27,B,62,2026-06-05
CREAM_20260605_144852,Richard Roberts,roberts.richard@gmail.com,617-437-1366,Brown Harris Stevens,CA,Santa Clarita,7,57,C,72,2026-06-05
CREAM_20260605_444099,Isabella Sanchez,isabella.sanchez@icloud.com,713-512-2796,JPAR,TX,Houston,3,36,A,77,2026-06-05
CREAM_20260605_340160,Emma Lopez,emma_lopez@realtor.net,206-932-5165,The Agency,FL,Jacksonville,4,36,A,91,2026-06-05
CREAM_20260605_467631,Mark Wright,mwright@gmail.com,404-181-3162,Semonin,MO,Kansas City,6,89,A,83,2026-06-05
CREAM_20260605_415765,Karen Campbell,karen.campbell@hotmail.com,617-473-5026,Christies International,CO,Thornton,4,38,C,76,2026-06-05
CREAM_20260605_213687,Olivia Perez,perez.olivia@gmail.com,206-729-3588,Compass,OH,Dayton,5,31,C,65,2026-06-05
CREAM_20260605_833630,Jacob Robinson,jacob_robinson@gmail.com,213-571-7437,Harry Norman,FL,Miami,5,23,A,94,2026-06-05
CREAM_20260605_401235,Robert Nelson,robert.nelson@remax.net,617-696-7525,Better Homes and Gardens,TX,Plano,4,33,B,84,2026-06-05
CREAM_20260605_962652,Joseph Nguyen,joseph_nguyen@icloud.com,415-265-6409,United Real Estate,FL,Miami Gardens,5,30,C,60,2026-06-05
CREAM_20260605_239634,Kimberly Harris,kharris@hotmail.com,602-518-5919,Howard Hanna,CO,Boulder,6,193,C,54,2026-06-05
CREAM_20260605_386372,Emily Mitchell,emily_mitchell@yahoo.com,310-383-7778,Compass,TX,Garland,6,179,B,61,2026-06-05
CREAM_20260605_812786,Jessica Roberts,jessica_roberts@gmail.com,415-643-1840,Redfin,FL,Pompano Beach,3,22,C,79,2026-06-05
CREAM_20260605_689884,Logan Harris,lharris@remax.net,404-449-8853,ERA Real Estate,TX,Killeen,4,17,C,67,2026-06-05
CREAM_20260605_872956,Charlotte Anderson,anderson.charlotte@gmail.com,602-942-8084,Corcoran,NY,Buffalo,9,119,B,87,2026-06-05
CREAM_20260605_175567,Christopher Brown,brown.christopher@hotmail.com,512-896-2022,Better Homes and Gardens,TX,Austin,8,68,A,87,2026-06-05
CREAM_20260605_511529,Kimberly Flores,kimberly.flores@icloud.com,602-468-5623,Corcoran,NC,High Point,5,25,C,59,2026-06-05
CREAM_20260605_421713,Robert Smith,robert.smith@realtor.net,407-437-6599,The Agency,AZ,Tucson,7,134,A,96,2026-06-05
CREAM_20260605_380585,John Adams,johna@realtor.net,310-154-3836,United Real Estate,CA,Fresno,12,147,B,79,2026-06-05
CREAM_20260605_359936,Charles Baker,cbaker@hotmail.com,404-386-2708,Sothebys International,WI,Milwaukee,7,128,A,79,2026-06-05
CREAM_20260605_150760,Elijah Lopez,elijahl@hotmail.com,305-952-7422,Semonin,CA,Sacramento,5,21,A,82,2026-06-05
CREAM_20260605_517558,Donna Lee,dlee@kw.com,602-924-7875,ERA Real Estate,TX,Lubbock,9,145,B,67,2026-06-05
CREAM_20260605_740131,David Rodriguez,davidr@hotmail.com,310-749-8259,United Real Estate,MI,Grand Rapids,3,26,B,80,2026-06-05
CREAM_20260605_421988,Mia Harris,mharris@kw.com,305-603-2269,RE/MAX,TX,Dallas,5,39,A,96,2026-06-05
CREAM_20260605_993301,Susan Smith,ssmith@remax.net,312-559-3091,Brown Harris Stevens,TN,Nashville,2,10,A,100,2026-06-05
CREAM_20260605_748689,Kimberly King,kking@icloud.com,415-791-5646,Nexthome,NV,Henderson,6,167,B,70,2026-06-05
CREAM_20260605_142457,Patricia Flores,patricia.flores@kw.com,713-197-5695,Howard Hanna,TX,Killeen,7,163,C,68,2026-06-05
CREAM_20260605_815835,Andrew Wilson,awilson@remax.net,312-853-6494,Brown Harris Stevens,IN,Indianapolis,3,17,A,78,2026-06-05
CREAM_20260605_487944,Nancy Wilson,wilson.nancy@hotmail.com,415-961-2657,JPAR,NC,Winston-Salem,8,52,B,85,2026-06-05
CREAM_20260605_358857,Jacob Sanchez,jacobs@yahoo.com,312-444-8541,Long & Foster,CO,Westminster,6,111,C,56,2026-06-05
CREAM_20260605_318513,Ashley Ramirez,ashleyr@realtor.net,503-254-5809,Semonin,FL,Tampa,3,22,A,88,2026-06-05
CREAM_20260605_339377,Jacob Smith,jacobs@gmail.com,512-100-9814,Keller Williams,WI,Milwaukee,15,139,A,93,2026-06-05
CREAM_20260605_247815,Joseph Roberts,joseph.roberts@gmail.com,206-847-4252,The Agency,MA,Worcester,8,79,B,62,2026-06-05
CREAM_20260605_744425,Ashley Scott,ashley_scott@kw.com,713-767-4426,Sothebys International,CA,Riverside,4,19,B,61,2026-06-05
CREAM_20260605_730129,Michael Jackson,mjackson@kw.com,404-944-9181,eXp Realty,NV,Las Vegas,5,16,A,85,2026-06-05
CREAM_20260605_133594,Charlotte Gonzalez,charlotte_gonzalez@gmail.com,512-902-1848,Compass,MO,Kansas City,6,186,A,80,2026-06-05
CREAM_20260605_833623,Daniel Martinez,danielm@yahoo.com,213-475-1672,United Real Estate,TX,Killeen,7,153,C,65,2026-06-05
CREAM_20260605_223344,Richard Wilson,richard_wilson@remax.net,713-624-7812,HomeSmart,TX,Denton,1,15,C,59,2026-06-05
CREAM_20260605_607406,Mia Johnson,mjohnson@hotmail.com,617-336-3326,Engel & Völkers,OH,Cincinnati,6,158,B,70,2026-06-05
CREAM_20260605_978211,Sandra Smith,smith.sandra@realtor.net,617-897-7754,HomeSmart,NY,Manhattan,6,76,A,99,2026-06-05
CREAM_20260605_146427,Olivia Rivera,olivia_rivera@realtor.net,602-604-1471,Keller Williams,OR,Portland,3,20,A,78,2026-06-05
CREAM_20260605_290314,Joseph Gonzalez,joseph_gonzalez@icloud.com,404-822-8747,The Agency,CA,Los Angeles,6,172,A,89,2026-06-05
CREAM_20260605_437404,Alexander Thomas,alexander_thomas@outlook.com,415-504-3891,Semonin,TX,Waco,7,60,C,77,2026-06-05
CREAM_20260605_610241,Linda Allen,allen.linda@realtor.net,512-888-1056,Howard Hanna,TX,Corpus Christi,8,52,B,61,2026-06-05
CREAM_20260605_484501,Isabella Roberts,roberts.isabella@yahoo.com,310-414-6290,Realty One Group,CA,Sacramento,3,28,A,80,2026-06-05
CREAM_20260605_227195,Ethan Miller,miller.ethan@yahoo.com,206-343-8196,Weichert Realtors,OR,Salem,4,29,B,79,2026-06-05
CREAM_20260605_461160,Mia Jones,mia_jones@realtor.net,404-145-4763,Berkshire Hathaway,VA,Virginia Beach,5,18,A,93,2026-06-05
CREAM_20260605_657323,Oliver Lee,oliver_lee@icloud.com,617-691-4812,United Real Estate,FL,Miami,5,32,A,87,2026-06-05
CREAM_20260605_126219,Donald Lewis,lewis.donald@kw.com,713-592-5426,Sothebys International,CA,Bakersfield,5,39,B,74,2026-06-05
CREAM_20260605_214161,Charlotte Lewis,charlotte.lewis@icloud.com,310-695-2800,Engel & Völkers,OH,Cincinnati,4,33,B,82,2026-06-05
CREAM_20260605_234398,Abigail Johnson,abigail_johnson@remax.net,503-286-2676,Realty One Group,FL,Miami,3,15,A,91,2026-06-05
CREAM_20260605_873089,Mary Carter,mary.carter@hotmail.com,312-443-4339,Howard Hanna,CA,Anaheim,4,35,B,76,2026-06-05
CREAM_20260605_698413,Elijah Mitchell,emitchell@gmail.com,206-427-2552,Nexthome,FL,Tampa,1,12,A,79,2026-06-05
CREAM_20260605_213435,David White,white.david@kw.com,407-762-8215,Engel & Völkers,FL,Tampa,3,39,A,88,2026-06-05
CREAM_20260605_989105,David Smith,david.smith@kw.com,206-946-5063,Redfin,NY,Queens,2,6,A,91,2026-06-05
CREAM_20260605_590090,Linda Hall,linda_hall@outlook.com,305-873-6799,Compass,FL,Jacksonville,6,177,A,79,2026-06-05
CREAM_20260605_842648,Karen Smith,smith.karen@outlook.com,407-942-2991,United Real Estate,TX,Laredo,4,35,B,67,2026-06-05
CREAM_20260605_696741,Richard Wilson,rwilson@outlook.com,305-911-8870,Century 21,CA,Moreno Valley,8,42,C,76,2026-06-05
CREAM_20260605_873226,Jennifer Thompson,jennifer_thompson@kw.com,206-253-7908,HomeSmart,TN,Nashville,8,176,A,100,2026-06-05
CREAM_20260605_314171,Ethan Rodriguez,ethan_rodriguez@gmail.com,407-770-7333,Redfin,TN,Memphis,1,13,B,66,2026-06-05
CREAM_20260605_926734,Mason Rodriguez,masonr@realtor.net,602-890-3918,Douglas Elliman,CA,Huntington Beach,8,167,C,59,2026-06-05
CREAM_20260605_393373,Dorothy Lee,dorothy_lee@kw.com,407-742-2574,Keller Williams,MA,Boston,5,36,A,80,2026-06-05
CREAM_20260605_228343,Joshua Wilson,jwilson@kw.com,206-683-4312,Berkshire Hathaway,TX,Dallas,6,85,A,82,2026-06-05
CREAM_20260605_339733,Thomas Hernandez,thomas.hernandez@gmail.com,404-287-7255,Keller Williams,NV,Henderson,4,31,B,72,2026-06-05
CREAM_20260605_995769,Nancy Harris,nancy_harris@icloud.com,713-807-3346,ReeceNichols,CA,San Francisco,6,75,A,89,2026-06-05
CREAM_20260605_343699,Anthony Smith,asmith@yahoo.com,602-149-4973,ERA Real Estate,AZ,Mesa,2,13,B,78,2026-06-05
CREAM_20260605_927900,Joshua Harris,joshua_harris@realtor.net,602-902-4819,Weichert Realtors,NC,Charlotte,8,195,A,98,2026-06-05
CREAM_20260605_986490,Susan Baker,sbaker@yahoo.com,303-762-8678,Keller Williams,TX,Plano,4,21,B,73,2026-06-05
CREAM_20260605_386828,Joshua Jackson,jackson.joshua@icloud.com,404-563-8945,Brown Harris Stevens,WI,Milwaukee,5,31,A,97,2026-06-05
CREAM_20260605_873472,Emily Wilson,emily_wilson@realtor.net,602-929-1320,Realty ONE Group,CA,Bakersfield,4,27,B,74,2026-06-05
CREAM_20260605_320092,Joshua Adams,joshua_adams@remax.net,415-480-8735,Realty One Group,PA,Philadelphia,6,111,A,77,2026-06-05
CREAM_20260605_799793,Jennifer Martinez,martinez.jennifer@yahoo.com,303-853-1591,The Agency,KY,Louisville,5,28,A,99,2026-06-05
CREAM_20260605_850502,Christopher King,christopher.king@hotmail.com,213-683-2119,Coldwell Banker,NV,Las Vegas,7,64,A,79,2026-06-05
CREAM_20260605_357846,Emma Brown,emma_brown@kw.com,602-810-3354,ERA Real Estate,CA,Los Angeles,4,20,A,91,2026-06-05
CREAM_20260605_806022,Ethan King,king.ethan@gmail.com,312-897-7260,United Real Estate,CA,Santa Ana,5,28,B,86,2026-06-05
CREAM_20260605_194041,Donald Scott,dscott@kw.com,415-768-2360,Harry Norman,NY,Mount Vernon,4,29,C,63,2026-06-05
CREAM_20260605_475479,Mason King,masonk@kw.com,303-272-7610,Long & Foster,NM,Albuquerque,5,23,A,91,2026-06-05
CREAM_20260605_716563,Anthony Nguyen,anthony.nguyen@icloud.com,713-105-9968,JPAR,TX,Laredo,8,66,B,72,2026-06-05
CREAM_20260605_539520,Patricia Ramirez,pramirez@icloud.com,212-232-9480,Engel & Völkers,AZ,Phoenix,4,20,A,93,2026-06-05
CREAM_20260605_355847,Donald Perez,donald_perez@yahoo.com,503-137-7758,eXp Realty,NY,Yonkers,4,29,B,68,2026-06-05
CREAM_20260605_597490,Logan Rivera,loganr@kw.com,303-442-2931,Douglas Elliman,OH,Parma,6,135,C,59,2026-06-05
CREAM_20260605_169087,Evelyn Miller,evelyn.miller@yahoo.com,310-272-1841,RE/MAX,CA,Oceanside,5,25,C,76,2026-06-05
CREAM_20260605_416548,Susan Lee,slee@hotmail.com,213-496-8011,RE/MAX,GA,Augusta,8,171,B,83,2026-06-05
CREAM_20260605_762782,Dorothy Hall,dhall@icloud.com,310-502-9065,Better Homes and Gardens,PA,Philadelphia,10,118,A,88,2026-06-05
CREAM_20260605_939162,Anthony Williams,awilliams@icloud.com,415-883-2087,Corcoran,OH,Youngstown,4,35,C,63,2026-06-05
CREAM_20260605_743181,Lisa Lee,lisa_lee@yahoo.com,206-927-2439,Harry Norman,TX,Grand Prairie,5,33,B,89,2026-06-05
CREAM_20260605_160190,Michael Campbell,michael_campbell@gmail.com,312-777-5608,Better Homes and Gardens,GA,Augusta,3,20,B,61,2026-06-05
CREAM_20260605_886132,Isabella King,king.isabella@icloud.com,602-953-7717,Nexthome,TX,Plano,6,98,B,64,2026-06-05
CREAM_20260605_800016,William Lopez,williaml@yahoo.com,206-209-1119,JPAR,VA,Norfolk,5,27,B,64,2026-06-05
CREAM_20260605_207767,Emily Baker,emily_baker@icloud.com,415-754-8687,RE/MAX,TN,Memphis,5,33,B,84,2026-06-05
CREAM_20260605_719479,Emily Robinson,emilyr@icloud.com,212-976-3439,Coldwell Banker,FL,Fort Lauderdale,5,36,A,93,2026-06-05
CREAM_20260605_179227,Jessica Harris,jharris@gmail.com,503-523-5701,RE/MAX,TX,Austin,3,38,A,77,2026-06-05
CREAM_20260605_126421,William Hill,hill.william@gmail.com,206-606-3393,Nexthome,CA,Santa Rosa,7,199,C,54,2026-06-05
CREAM_20260605_893542,Paul Smith,paul_smith@icloud.com,212-201-4565,United Real Estate,CA,Riverside,10,143,B,77,2026-06-05
CREAM_20260605_343421,Charles Allen,allen.charles@gmail.com,602-716-7657,Sothebys International,FL,Tallahassee,20,86,B,73,2026-06-05
CREAM_20260605_639275,Kimberly Miller,kimberly_miller@kw.com,212-578-3094,RE/MAX,CO,Denver,6,145,A,84,2026-06-05
CREAM_20260605_327436,Thomas Campbell,thomas.campbell@realtor.net,713-544-3540,RE/MAX,OR,Salem,5,18,B,68,2026-06-05
CREAM_20260605_294575,Isabella Davis,davis.isabella@gmail.com,415-662-1059,Howard Hanna,TX,Laredo,4,40,B,89,2026-06-05
CREAM_20260605_455109,Patricia Wright,wright.patricia@icloud.com,415-958-8618,Keller Williams,OH,Dayton,5,35,C,72,2026-06-05
CREAM_20260605_873780,Donald Martinez,martinez.donald@hotmail.com,415-581-2225,Realty One Group,FL,Hollywood,12,130,B,70,2026-06-05
CREAM_20260605_654158,Jessica Walker,walker.jessica@remax.net,310-910-3485,eXp Realty,CA,Oceanside,6,49,C,50,2026-06-05
CREAM_20260605_644410,Jacob Scott,jacob.scott@gmail.com,713-326-5885,Brown Harris Stevens,TX,Abilene,3,37,C,64,2026-06-05
CREAM_20260605_230668,Elizabeth Sanchez,elizabeth.sanchez@hotmail.com,713-117-1941,Coldwell Banker,TN,Nashville,8,192,A,85,2026-06-05
CREAM_20260605_604804,Karen King,karen.king@gmail.com,312-422-5400,Douglas Elliman,NC,Cary,7,133,C,56,2026-06-05
CREAM_20260605_398845,William Young,william_young@realtor.net,617-653-1828,JPAR,CA,Sacramento,5,24,A,75,2026-06-05
CREAM_20260605_663798,Evelyn Jackson,jackson.evelyn@remax.net,415-163-8306,RE/MAX,CA,Santa Clarita,2,13,C,63,2026-06-05
CREAM_20260605_304511,Joseph Lewis,jlewis@realtor.net,213-174-1092,Realty One Group,OK,Oklahoma City,5,18,A,89,2026-06-05
CREAM_20260605_932820,Andrew Smith,andrew.smith@outlook.com,212-739-6135,Weichert Realtors,VA,Norfolk,4,38,B,70,2026-06-05
CREAM_20260605_810866,Mark Lopez,mark.lopez@hotmail.com,206-568-7792,Long & Foster,TX,Fort Worth,5,35,A,98,2026-06-05
CREAM_20260605_721895,Sandra Rodriguez,sandrar@icloud.com,415-240-8799,RE/MAX,TX,Amarillo,5,38,B,81,2026-06-05
CREAM_20260605_277682,Ava Wright,ava_wright@yahoo.com,602-993-9964,Compass,OH,Parma,5,27,C,51,2026-06-05
CREAM_20260605_883981,Sophia Clark,sophia.clark@icloud.com,503-317-8904,Weichert Realtors,CA,Long Beach,7,125,B,68,2026-06-05
CREAM_20260605_383257,Elizabeth Nguyen,enguyen@realtor.net,617-880-7436,The Agency,CA,Bakersfield,5,36,B,61,2026-06-05
CREAM_20260605_207213,Charles Jackson,charles_jackson@remax.net,303-394-9740,Howard Hanna,TX,Garland,2,6,B,62,2026-06-05
CREAM_20260605_641971,Ava Hall,ava.hall@outlook.com,213-166-8731,HomeSmart,CA,Long Beach,8,149,B,81,2026-06-05
CREAM_20260605_106253,Amelia Rodriguez,arodriguez@yahoo.com,404-122-2382,ERA Real Estate,MA,Worcester,2,5,B,83,2026-06-05
CREAM_20260605_916925,Jacob Rodriguez,jacob.rodriguez@realtor.net,303-218-4702,Realty ONE Group,FL,Orlando,1,3,A,75,2026-06-05
CREAM_20260605_288839,Elijah Moore,elijah.moore@yahoo.com,713-863-1374,ReeceNichols,TX,Carrollton,4,19,C,74,2026-06-05
CREAM_20260605_381045,Betty Brown,brown.betty@gmail.com,212-374-5829,Nexthome,MI,Grand Rapids,4,18,B,63,2026-06-05
CREAM_20260605_632104,Abigail Nguyen,abigailn@yahoo.com,503-335-5204,ReeceNichols,OH,Toledo,2,3,B,79,2026-06-05
CREAM_20260605_931533,Michelle Taylor,michelle.taylor@yahoo.com,310-118-5308,Semonin,AZ,Tucson,5,16,A,98,2026-06-05
CREAM_20260605_100413,Ava Lewis,ava.lewis@remax.net,212-930-6943,Semonin,NY,Brooklyn,4,33,A,93,2026-06-05
CREAM_20260605_177165,Karen Taylor,taylor.karen@remax.net,602-410-1965,Engel & Völkers,VA,Virginia Beach,7,178,A,76,2026-06-05
CREAM_20260605_320138,Anthony Wilson,anthony_wilson@remax.net,212-484-3746,Weichert Realtors,FL,West Palm Beach,5,36,C,75,2026-06-05
CREAM_20260605_131136,David Walker,walker.david@yahoo.com,212-132-7801,ERA Real Estate,CO,Centennial,10,103,C,73,2026-06-05
CREAM_20260605_289800,Ava Harris,avah@yahoo.com,407-544-6360,Coldwell Banker,NY,Syracuse,8,121,B,60,2026-06-05
CREAM_20260605_590119,Jennifer Nguyen,jennifer.nguyen@remax.net,206-970-4341,Brown Harris Stevens,TX,Houston,3,20,A,77,2026-06-05
CREAM_20260605_551919,Steven Clark,sclark@gmail.com,415-173-3105,ReeceNichols,IN,Indianapolis,5,24,A,91,2026-06-05
CREAM_20260605_771834,Jennifer Mitchell,jmitchell@hotmail.com,404-506-1634,HomeSmart,TN,Knoxville,3,15,B,82,2026-06-05
CREAM_20260605_984254,Kimberly White,kimberly_white@realtor.net,206-698-4649,Brown Harris Stevens,OH,Toledo,3,33,B,84,2026-06-05
CREAM_20260605_615927,Sandra Clark,sclark@remax.net,303-873-5035,Howard Hanna,CA,Fresno,12,159,B,73,2026-06-05
CREAM_20260605_339148,Amelia Johnson,johnson.amelia@kw.com,617-830-6205,Sothebys International,CO,Westminster,10,176,C,58,2026-06-05
CREAM_20260605_823001,Robert Davis,davis.robert@realtor.net,602-771-1444,Weichert Realtors,CA,Riverside,10,124,B,81,2026-06-05
CREAM_20260605_651760,Oliver Hall,oliver_hall@realtor.net,415-652-7732,Christies International,NY,Brooklyn,5,18,A,91,2026-06-05
CREAM_20260605_343559,Anthony Thompson,athompson@hotmail.com,310-208-1150,The Agency,MI,Detroit,2,5,A,98,2026-06-05
CREAM_20260605_151931,Ava Wilson,ava.wilson@realtor.net,415-816-1589,Christies International,IL,Chicago,6,155,A,96,2026-06-05
CREAM_20260605_972915,Elizabeth Hall,elizabeth.hall@hotmail.com,312-770-2428,Century 21,NM,Albuquerque,5,30,A,79,2026-06-05
CREAM_20260605_802068,James Rodriguez,rodriguez.james@hotmail.com,206-949-5722,HomeSmart,OH,Toledo,5,37,B,60,2026-06-05
CREAM_20260605_809120,Mason Scott,mason.scott@icloud.com,404-968-6321,HomeSmart,CA,Anaheim,5,30,B,72,2026-06-05
CREAM_20260605_275433,Steven Williams,steven_williams@hotmail.com,312-195-8956,Compass,FL,Clearwater,2,11,C,58,2026-06-05
CREAM_20260605_498982,Joshua Hill,hill.joshua@kw.com,312-574-1401,Douglas Elliman,VA,Virginia Beach,8,150,A,94,2026-06-05
CREAM_20260605_869553,Daniel Lee,daniel.lee@remax.net,303-801-2775,Christies International,NY,Manhattan,4,33,A,75,2026-06-05
CREAM_20260605_187887,Isabella Nelson,inelson@hotmail.com,206-575-5904,RE/MAX,OH,Cincinnati,1,15,B,62,2026-06-05
CREAM_20260605_140564,Mia Johnson,mia.johnson@remax.net,310-325-7860,Long & Foster,CA,San Diego,1,6,A,100,2026-06-05
CREAM_20260605_591952,Linda Scott,scott.linda@hotmail.com,512-894-8177,Semonin,FL,Pompano Beach,6,153,C,63,2026-06-05
CREAM_20260605_316468,Emily Robinson,robinson.emily@kw.com,713-912-5014,Howard Hanna,OH,Cleveland,6,198,B,70,2026-06-05
CREAM_20260605_368015,Sarah Nguyen,sarahn@icloud.com,407-305-2843,Realty One Group,OR,Portland,6,133,A,92,2026-06-05
CREAM_20260605_777300,John Moore,moore.john@icloud.com,206-982-8888,eXp Realty,OH,Cleveland,6,81,B,61,2026-06-05
CREAM_20260605_301724,Donald Moore,dmoore@hotmail.com,206-634-4798,eXp Realty,TX,Plano,4,28,B,87,2026-06-05
CREAM_20260605_735847,Dorothy Baker,dorothy.baker@hotmail.com,503-858-4967,The Agency,CA,Irvine,6,139,C,72,2026-06-05
CREAM_20260605_166922,Christopher Lopez,christopher.lopez@realtor.net,512-319-6677,HomeSmart,NY,Queens,3,35,A,99,2026-06-05
CREAM_20260605_889939,Isabella Campbell,icampbell@gmail.com,213-629-5568,ERA Real Estate,CA,Chula Vista,9,100,C,66,2026-06-05
CREAM_20260605_555296,Evelyn Lopez,evelynl@gmail.com,206-419-4493,Christies International,WI,Milwaukee,9,125,A,86,2026-06-05
CREAM_20260605_737111,Liam Roberts,roberts.liam@gmail.com,206-564-2454,Realty One Group,MI,Detroit,10,188,A,90,2026-06-05
CREAM_20260605_488867,Ethan Young,ethan_young@yahoo.com,305-128-6929,Century 21,CA,Long Beach,3,35,B,67,2026-06-05
CREAM_20260605_914480,Betty Young,young.betty@kw.com,617-576-6209,Nexthome,MO,Kansas City,7,112,A,84,2026-06-05
CREAM_20260605_788895,Michelle Williams,mwilliams@outlook.com,312-675-6732,HomeSmart,OR,Portland,5,19,A,84,2026-06-05
CREAM_20260605_465935,Elijah Wilson,ewilson@hotmail.com,407-256-3828,Better Homes and Gardens,FL,Pembroke Pines,8,137,B,67,2026-06-05
CREAM_20260605_456461,Jennifer Clark,jenniferc@hotmail.com,407-904-3540,Brown Harris Stevens,CA,Modesto,6,46,C,74,2026-06-05
CREAM_20260605_639041,John Robinson,johnr@realtor.net,407-108-5622,Corcoran,FL,Gainesville,4,31,C,62,2026-06-05
CREAM_20260605_929261,Steven Miller,smiller@yahoo.com,305-127-5657,Better Homes and Gardens,TX,Garland,3,23,B,77,2026-06-05
CREAM_20260605_554940,Thomas Martinez,thomas_martinez@outlook.com,415-921-1226,Christies International,TX,Arlington,5,28,B,83,2026-06-05
CREAM_20260605_464530,Matthew Nguyen,nguyen.matthew@yahoo.com,415-434-4801,Corcoran,CA,Rancho Cucamonga,5,24,C,56,2026-06-05
CREAM_20260605_624441,Emily Lopez,lopez.emily@kw.com,404-487-6513,Keller Williams,FL,Fort Lauderdale,8,177,A,89,2026-06-05
CREAM_20260605_680882,Abigail Jones,jones.abigail@outlook.com,512-292-6675,Sothebys International,WA,Seattle,10,47,A,92,2026-06-05
CREAM_20260605_759984,Susan Davis,susan_davis@gmail.com,415-428-9199,Redfin,MI,Detroit,1,13,A,77,2026-06-05
CREAM_20260605_289143,Elizabeth King,king.elizabeth@realtor.net,303-975-7024,Redfin,CA,Stockton,10,184,B,78,2026-06-05
CREAM_20260605_395304,Liam Martinez,liam.martinez@outlook.com,617-446-4855,eXp Realty,NC,High Point,2,13,C,74,2026-06-05
CREAM_20260605_243435,Christopher Moore,christopher.moore@gmail.com,206-694-6589,Nexthome,TX,Brownsville,6,193,C,73,2026-06-05
CREAM_20260605_347871,Oliver Taylor,taylor.oliver@remax.net,404-433-1052,Semonin,TX,Fort Worth,4,32,A,91,2026-06-05
CREAM_20260605_239029,Michelle Gonzalez,michelle_gonzalez@remax.net,713-544-5836,The Agency,TX,Laredo,3,22,B,71,2026-06-05
CREAM_20260605_164416,Daniel King,king.daniel@kw.com,305-557-8843,ReeceNichols,CA,San Jose,2,4,A,89,2026-06-05
CREAM_20260605_679113,Susan Taylor,susant@realtor.net,206-952-7643,HomeSmart,NY,Manhattan,2,5,A,81,2026-06-05
CREAM_20260605_865310,Emily Johnson,johnson.emily@realtor.net,407-290-5186,Christies International,OH,Youngstown,4,15,C,55,2026-06-05
CREAM_20260605_117057,Jennifer Roberts,jenniferr@yahoo.com,407-909-6308,Semonin,OH,Cleveland,5,17,B,72,2026-06-05
CREAM_20260605_131425,Patricia Perez,patriciap@yahoo.com,213-145-9450,Nexthome,FL,Pembroke Pines,2,7,B,86,2026-06-05
CREAM_20260605_904865,Donald King,donald.king@remax.net,713-544-1844,Brown Harris Stevens,GA,Columbus,7,165,B,71,2026-06-05
CREAM_20260605_707555,Charles Anderson,charlesa@remax.net,415-434-8332,Better Homes and Gardens,AZ,Tucson,4,27,A,83,2026-06-05
CREAM_20260605_245869,Paul Wilson,pwilson@gmail.com,213-543-8145,Christies International,NC,High Point,3,30,C,77,2026-06-05
