full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Steven Price,Steven,Price,pricesteven@realtor.com,(951) 250-3083,HomeSmart,Charlotte,NC,Charlotte,NC212724,NC,2,8,2480000,67,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christopher Kim,Christopher,Kim,christopher_kim@sothebysrealty.com,(719) 575-6772,Weichert Realtors,Des Moines,IA,Des Moines,IA639600,IA,3,3,615000,77,C,C,4.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Karen Reyes,Karen,Reyes,reyes.k@yahoo.com,(719) 418-1162,JPMorgan Real Estate,New Orleans,LA,New Orleans,LA435760,LA,1,18,4140000,69,B,B,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Samuel Foster,Samuel,Foster,foster.s@homesmart.com,(617) 585-6777,Independent Agent,Washington,DC,Washington,DC907665,DC,12,25,17500000,98,A,A,4.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brenda Flores,Brenda,Flores,brendaflores@remax.com,(713) 601-8842,Zillow Premier Agent,Cleveland,OH,Cleveland,OH607131,OH,2,12,3000000,85,B,B,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Smith,Andrew,Smith,andrew_smith@sothebysrealty.com,(619) 915-9419,Local Brokerage,Memphis,TN,Memphis,TN220292,TN,1,8,2560000,66,B,B,4.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Ramirez,Nicholas,Ramirez,ramirez.n@weichert.com,(502) 865-6019,Marcus & Millichap,Tucson,AZ,Tucson,AZ793454,AZ,2,8,3600000,66,B,B,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Rodriguez,Mary,Rodriguez,mary_rodriguez@sothebysrealty.com,(402) 627-1308,Marcus & Millichap,Omaha,NE,Omaha,NE595070,NE,4,10,2300000,73,B,B,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ronald Morris,Ronald,Morris,ronald.morris@exp.com,(504) 221-3317,Corcoran Global Living,Omaha,NE,Omaha,NE805322,NE,2,12,2760000,78,B,B,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Patrick Turner,Patrick,Turner,pturner@century21.com,(505) 835-9022,Zillow Premier Agent,Buffalo,NY,Buffalo,NY292472,NY,8,22,18700000,92,B,B,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Green,Joseph,Green,greenjoseph@homesmart.com,(575) 259-7029,Zillow Premier Agent,Memphis,TN,Memphis,TN774803,TN,7,12,3840000,73,B,B,3.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Margaret Cruz,Margaret,Cruz,cruz.m@kw.com,(702) 289-7263,Redfin,Detroit,MI,Detroit,MI175004,MI,7,4,1100000,68,B,B,4.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Shirley Robinson,Shirley,Robinson,shirley_robinson@sothebysrealty.com,(408) 282-2015,JLL,Phoenix,AZ,Phoenix,AZ688001,AZ,5,16,7200000,92,A,A,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Linda Martin,Linda,Martin,lindamartin63@yahoo.com,(614) 848-3912,Corcoran Global Living,Austin,TX,Austin,TX294924,TX,7,8,2800000,83,A,A,4.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jeffrey Bailey,Jeffrey,Bailey,jbailey@aol.com,(608) 477-4236,Cushman & Wakefield,Houston,TX,Houston,TX269134,TX,3,25,8750000,91,A,A,3.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
David Cruz,David,Cruz,cruz.d@century21.com,(260) 405-2046,Independent Agent,Boise,ID,Boise,ID963184,ID,4,12,5700000,84,C,C,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sandra Thompson,Sandra,Thompson,sthompson@century21.com,(816) 337-8279,CBRE,Richmond,VA,Richmond,VA815209,VA,2,12,4500000,83,B,B,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Matthew Edwards,Matthew,Edwards,edwards.m@coldwellbanker.com,(334) 341-7803,JLL,Austin,TX,Austin,TX277868,TX,6,16,5600000,82,A,A,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amanda Ortiz,Amanda,Ortiz,aortiz@compass.com,(828) 729-3197,JPMorgan Real Estate,Chattanooga,TN,Chattanooga,TN388341,TN,3,8,2560000,72,C,C,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Justin Wilson,Justin,Wilson,justin_wilson@coldwellbanker.com,(318) 714-1714,eXp Realty,Fresno,CA,Fresno,CA254191,CA,4,10,7500000,84,B,B,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Sanders,Steven,Sanders,ssanders@realtor.com,(515) 769-4496,eXp Realty,Portland,OR,Portland,OR602950,OR,8,25,12500000,100,A,A,4.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jessica Anderson,Jessica,Anderson,anderson.j@sothebysrealty.com,(813) 469-4353,Cushman & Wakefield,San Antonio,TX,San Antonio,TX234422,TX,3,18,6300000,74,B,B,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Cruz,Jeffrey,Cruz,jeffrey.cruz@century21.com,(251) 655-4124,Zillow Premier Agent,Louisville,KY,Louisville,KY176538,KY,4,12,2700000,69,B,B,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Alexander Jones,Alexander,Jones,alexander_jones@century21.com,(850) 912-6073,Sotheby's International Realty,Chattanooga,TN,Chattanooga,TN991349,TN,3,3,960000,63,C,C,4.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Rogers,Christine,Rogers,christinerogers@sothebysrealty.com,(317) 337-2014,Century 21,Seattle,WA,Seattle,WA961926,WA,5,35,21000000,87,A,A,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ruth Thomas,Ruth,Thomas,thomas.r@century21.com,(202) 880-6359,Independent Agent,Oklahoma City,OK,Oklahoma City,OK239056,OK,7,22,4620000,94,B,B,4.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Patrick King,Patrick,King,pking@compass.com,(407) 556-7069,Better Homes and Gardens Real Estate,Lubbock,TX,Lubbock,TX272828,TX,5,6,2100000,79,C,C,3.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kenneth Jackson,Kenneth,Jackson,kennethjackson47@remax.com,(316) 296-1464,eXp Realty,Madison,WI,Madison,WI157072,WI,1,6,1650000,79,C,C,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Allen,Dorothy,Allen,dorothyallen@coldwellbanker.com,(614) 365-9544,Berkshire Hathaway HomeServices,New York,NY,New York,NY908787,NY,5,16,13600000,91,A,A,4.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Nelson,Michelle,Nelson,michelle_nelson@homesmart.com,(801) 321-4497,Coldwell Banker,Pittsburgh,PA,Pittsburgh,PA676590,PA,1,10,2900000,63,B,B,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Edward Perez,Edward,Perez,edwardperez@outlook.com,(405) 745-5853,Windermere Real Estate,Reno,NV,Reno,NV750586,NV,4,28,11900000,80,C,C,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Angela Gutierrez,Angela,Gutierrez,angelagutierrez@century21.com,(208) 775-9813,JLL,Columbus,OH,Columbus,OH546367,OH,6,35,8750000,93,B,B,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jack Thompson,Jack,Thompson,jthompson@aol.com,(704) 277-2457,Corcoran Global Living,Detroit,MI,Detroit,MI907173,MI,8,45,12375000,98,B,B,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Chavez,Sharon,Chavez,schavez@century21.com,(719) 747-4133,United Real Estate,Louisville,KY,Louisville,KY594280,KY,8,4,900000,66,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Janet Johnson,Janet,Johnson,johnson.j@kw.com,(901) 603-9948,United Real Estate,Louisville,KY,Louisville,KY913920,KY,5,15,3375000,88,B,B,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Benjamin Taylor,Benjamin,Taylor,benjamintaylor43@outlook.com,(479) 996-6266,Realty ONE Group,Denver,CO,Denver,CO469429,CO,5,20,11000000,88,A,A,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Cooper,Joshua,Cooper,joshuacooper@hotmail.com,(504) 469-8448,Cushman & Wakefield,Denver,CO,Denver,CO789026,CO,7,25,13750000,84,A,A,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Elizabeth Wilson,Elizabeth,Wilson,wilsonelizabeth@century21.com,(305) 751-9861,JPMorgan Real Estate,Phoenix,AZ,Phoenix,AZ511326,AZ,8,16,7200000,93,A,A,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nicole White,Nicole,White,nicole.white@aol.com,(702) 830-8632,eXp Realty,Denver,CO,Denver,CO254612,CO,5,50,27500000,83,A,A,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Shirley Mitchell,Shirley,Mitchell,smitchell@yahoo.com,(404) 818-2797,Marcus & Millichap,Albuquerque,NM,Albuquerque,NM504994,NM,4,3,825000,77,C,C,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
James Torres,James,Torres,james.torres@gmail.com,(318) 729-4161,Weichert Realtors,Cedar Rapids,IA,Cedar Rapids,IA673877,IA,3,6,1230000,73,C,C,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Charles Nguyen,Charles,Nguyen,nguyencharles@remax.com,(702) 980-6484,Local Brokerage,Pittsburgh,PA,Pittsburgh,PA717949,PA,5,28,8120000,72,B,B,4.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Walker,Lisa,Walker,lisa_walker@hotmail.com,(608) 426-1088,Redfin,Denver,CO,Denver,CO682907,CO,6,12,6600000,76,A,A,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dorothy Stewart,Dorothy,Stewart,dorothystewart@realtor.com,(410) 754-4884,CBRE,Baltimore,MD,Baltimore,MD396858,MD,10,18,7650000,79,B,B,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gary Johnson,Gary,Johnson,garyjohnson@gmail.com,(210) 883-9446,Local Brokerage,Portland,OR,Portland,OR439698,OR,15,60,30000000,100,A,A,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sandra King,Sandra,King,sandra.king@century21.com,(314) 543-8327,Berkshire Hathaway HomeServices,Miami,FL,Miami,FL123860,FL,2,35,14000000,79,A,A,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Rogers,Angela,Rogers,angela_rogers@realtor.com,(617) 351-3828,Berkshire Hathaway HomeServices,Portland,OR,Portland,OR784146,OR,15,25,12500000,100,A,A,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Lopez,Jonathan,Lopez,jonathan_lopez@weichert.com,(213) 422-8263,Sotheby's International Realty,Birmingham,AL,Birmingham,AL201883,AL,1,12,2640000,61,B,B,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Nelson,Katherine,Nelson,katherinenelson@homesmart.com,(509) 436-3417,Corcoran Global Living,Fayetteville,AR,Fayetteville,AR291128,AR,3,6,1170000,78,C,C,4.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Justin Allen,Justin,Allen,allen.j@century21.com,(205) 978-3381,Independent Agent,Houston,TX,Houston,TX334485,TX,7,25,8750000,89,A,A,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Amy Carter,Amy,Carter,acarter@kw.com,(214) 941-3101,CBRE,Omaha,NE,Omaha,NE863120,NE,3,10,2300000,63,B,B,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Benjamin Ward,Benjamin,Ward,bward@century21.com,(216) 616-5379,HomeSmart,Fort Collins,CO,Fort Collins,CO461286,CO,8,3,1650000,69,C,C,4.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Lewis,Sharon,Lewis,sharonlewis45@coldwellbanker.com,(423) 958-3096,Berkshire Hathaway HomeServices,New York,NY,New York,NY885694,NY,7,30,25500000,93,A,A,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephanie Howard,Stephanie,Howard,howardstephanie@exp.com,(313) 861-6496,RE/MAX,Pittsburgh,PA,Pittsburgh,PA872272,PA,6,18,5220000,89,B,B,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Lisa Ramirez,Lisa,Ramirez,lisaramirez@coldwellbanker.com,(213) 517-3832,JPMorgan Real Estate,Nashville,TN,Nashville,TN568312,TN,5,60,19200000,88,A,A,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nancy Collins,Nancy,Collins,collins.n@kw.com,(865) 563-3155,JPMorgan Real Estate,Phoenix,AZ,Phoenix,AZ936494,AZ,2,30,13500000,88,A,A,4.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Lisa Sanders,Lisa,Sanders,sanderslisa@remax.com,(415) 387-5277,Windermere Real Estate,Columbus,OH,Columbus,OH277433,OH,7,10,2500000,86,B,B,3.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Chavez,Helen,Chavez,helenchavez@sothebysrealty.com,(513) 284-8573,Sotheby's International Realty,Seattle,WA,Seattle,WA457641,WA,12,30,18000000,94,A,A,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Angela Lopez,Angela,Lopez,angelalopez@realtor.com,(402) 829-5396,Corcoran Global Living,Birmingham,AL,Birmingham,AL836685,AL,4,18,3960000,68,B,B,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Sanders,Steven,Sanders,ssanders@yahoo.com,(212) 505-5457,Keller Williams,Pittsburgh,PA,Pittsburgh,PA438284,PA,6,10,2900000,72,B,B,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Scott,Stephanie,Scott,stephaniescott@exp.com,(334) 890-5486,Realty ONE Group,Cedar Rapids,IA,Cedar Rapids,IA254613,IA,2,10,2050000,79,C,C,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Larry Smith,Larry,Smith,smith.l@remax.com,(843) 773-2540,HomeSmart,Washington,DC,Washington,DC802195,DC,8,40,28000000,100,A,A,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Sharon Anderson,Sharon,Anderson,sharon.anderson@realtor.com,(206) 922-9529,JPMorgan Real Estate,Dallas,TX,Dallas,TX316239,TX,10,20,7000000,79,A,A,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carol Morales,Carol,Morales,carolmorales@outlook.com,(612) 363-9496,Weichert Realtors,Lubbock,TX,Lubbock,TX862073,TX,2,15,5250000,84,C,C,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Maria Howard,Maria,Howard,mariahoward67@outlook.com,(614) 273-5175,Realty ONE Group,Denver,CO,Denver,CO582714,CO,5,30,16500000,76,A,A,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Maria Bennett,Maria,Bennett,bennettmaria@yahoo.com,(559) 676-3981,Better Homes and Gardens Real Estate,Mobile,AL,Mobile,AL499912,AL,2,3,660000,61,C,C,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Linda Rodriguez,Linda,Rodriguez,lindarodriguez@compass.com,(210) 516-4862,RE/MAX,San Jose,CA,San Jose,CA563894,CA,4,16,12000000,81,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kenneth Gonzalez,Kenneth,Gonzalez,gonzalezkenneth@hotmail.com,(828) 815-3843,Keller Williams,Houston,TX,Houston,TX797223,TX,8,60,21000000,94,A,A,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jerry Baker,Jerry,Baker,bakerjerry@century21.com,(503) 814-8433,Sotheby's International Realty,Santa Fe,NM,Santa Fe,NM307498,NM,3,8,2200000,75,C,C,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Lisa Hughes,Lisa,Hughes,hugheslisa@homesmart.com,(312) 413-8449,Independent Agent,Sacramento,CA,Sacramento,CA490392,CA,6,12,9000000,65,B,B,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Angela Carter,Angela,Carter,angelacarter18@kw.com,(251) 942-7082,Local Brokerage,Memphis,TN,Memphis,TN562570,TN,6,45,14400000,98,B,B,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Emily White,Emily,White,emily.white@compass.com,(215) 914-2523,Zillow Premier Agent,Lubbock,TX,Lubbock,TX807308,TX,7,15,5250000,79,C,C,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kimberly Mendoza,Kimberly,Mendoza,mendoza.k@coldwellbanker.com,(415) 570-4481,Marcus & Millichap,Portland,OR,Portland,OR932297,OR,4,16,8000000,92,A,A,3.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
James Wright,James,Wright,wright.j@kw.com,(213) 955-5696,Marcus & Millichap,Las Vegas,NV,Las Vegas,NV133946,NV,4,18,7650000,77,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dennis Martinez,Dennis,Martinez,dennismartinez36@homesmart.com,(260) 210-1578,Windermere Real Estate,Riverside,CA,Riverside,CA233658,CA,2,8,6000000,70,B,B,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michael James,Michael,James,jamesmichael@remax.com,(402) 799-9534,Better Homes and Gardens Real Estate,Milwaukee,WI,Milwaukee,WI942274,WI,7,12,3300000,67,B,B,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Joseph Bennett,Joseph,Bennett,jbennett@sothebysrealty.com,(585) 708-2918,Century 21,Seattle,WA,Seattle,WA105694,WA,5,35,21000000,81,A,A,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samantha Brooks,Samantha,Brooks,samantha.brooks@gmail.com,(801) 749-9715,HomeSmart,Orlando,FL,Orlando,FL583335,FL,4,12,4800000,78,B,B,3.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brandon Chavez,Brandon,Chavez,brandon.chavez@exp.com,(806) 215-9330,Berkshire Hathaway HomeServices,Denver,CO,Denver,CO406122,CO,6,20,11000000,74,A,A,4.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
David Cox,David,Cox,david.cox@exp.com,(303) 904-5578,eXp Realty,Santa Fe,NM,Santa Fe,NM957446,NM,6,3,825000,86,C,C,3.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Catherine Nelson,Catherine,Nelson,catherinenelson67@yahoo.com,(608) 944-5408,Berkshire Hathaway HomeServices,Phoenix,AZ,Phoenix,AZ621227,AZ,8,8,3600000,93,A,A,3.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Reed,Donald,Reed,donald.reed@realtor.com,(843) 243-2162,Berkshire Hathaway HomeServices,Los Angeles,CA,Los Angeles,CA727005,CA,7,30,22500000,91,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Nancy Flores,Nancy,Flores,nancyflores@gmail.com,(314) 977-8309,Berkshire Hathaway HomeServices,San Diego,CA,San Diego,CA800431,CA,12,30,22500000,84,A,A,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Betty Smith,Betty,Smith,bettysmith@kw.com,(423) 689-4657,JPMorgan Real Estate,Buffalo,NY,Buffalo,NY483288,NY,10,8,6800000,78,B,B,3.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Ryan Cox,Ryan,Cox,cox.r@weichert.com,(520) 596-1471,Local Brokerage,Madison,WI,Madison,WI835366,WI,7,6,1650000,84,C,C,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Matthew Robinson,Matthew,Robinson,mrobinson@kw.com,(479) 659-5866,Century 21,Riverside,CA,Riverside,CA596087,CA,8,12,9000000,83,B,B,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Elizabeth Johnson,Elizabeth,Johnson,johnson.e@aol.com,(617) 500-6205,Windermere Real Estate,Charlotte,NC,Charlotte,NC238592,NC,4,15,4650000,67,B,B,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samantha Adams,Samantha,Adams,samantha_adams@compass.com,(208) 205-4398,Sotheby's International Realty,Wichita,KS,Wichita,KS452394,KS,6,6,1200000,70,C,C,3.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Ramirez,Donna,Ramirez,dramirez@kw.com,(608) 844-5980,Compass,Fresno,CA,Fresno,CA431768,CA,1,15,11250000,81,B,B,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald James,Donald,James,donaldjames39@sothebysrealty.com,(260) 432-4969,Marcus & Millichap,Savannah,GA,Savannah,GA235786,GA,2,28,9100000,82,C,C,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sarah Murphy,Sarah,Murphy,sarahmurphy86@remax.com,(614) 926-9182,Windermere Real Estate,Pittsburgh,PA,Pittsburgh,PA308560,PA,3,15,4350000,74,B,B,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Karen Parker,Karen,Parker,karen_parker@kw.com,(316) 339-7564,ERA Real Estate,Atlanta,GA,Atlanta,GA357115,GA,4,20,6500000,78,A,A,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emma Williams,Emma,Williams,emma_williams@homesmart.com,(213) 644-7742,United Real Estate,Boise,ID,Boise,ID710708,ID,7,10,4750000,69,C,C,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Debra Flores,Debra,Flores,debra.flores@exp.com,(214) 994-2349,HomeSmart,San Antonio,TX,San Antonio,TX118456,TX,1,28,9800000,71,B,B,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amanda Rogers,Amanda,Rogers,rogers.a@century21.com,(505) 478-6211,Coldwell Banker,Dallas,TX,Dallas,TX186178,TX,8,30,10500000,79,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Alexander Edwards,Alexander,Edwards,alexander_edwards@aol.com,(509) 907-2196,Cushman & Wakefield,Shreveport,LA,Shreveport,LA777844,LA,4,10,2300000,79,C,C,4.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Justin Edwards,Justin,Edwards,edwardsjustin@coldwellbanker.com,(334) 709-1481,eXp Realty,Atlanta,GA,Atlanta,GA364585,GA,10,25,8125000,85,A,A,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Janet Chavez,Janet,Chavez,janet.chavez@kw.com,(541) 754-2410,Cushman & Wakefield,New Orleans,LA,New Orleans,LA889879,LA,3,18,4140000,70,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Laura Johnson,Laura,Johnson,ljohnson@kw.com,(405) 802-2754,JLL,San Jose,CA,San Jose,CA304918,CA,12,16,12000000,82,A,A,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Melissa Reyes,Melissa,Reyes,melissa_reyes@homesmart.com,(801) 732-1902,Independent Agent,Riverside,CA,Riverside,CA932778,CA,7,12,9000000,84,B,B,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michael Roberts,Michael,Roberts,michaelroberts@compass.com,(503) 265-1976,CBRE,Des Moines,IA,Des Moines,IA491585,IA,5,6,1230000,73,C,C,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Katherine Patel,Katherine,Patel,patelkatherine@outlook.com,(214) 347-5538,JLL,Baltimore,MD,Baltimore,MD883715,MD,10,4,1700000,87,B,B,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
