id,first_name,last_name,email,phone,city,state,priority,years_experience,experience_tier,cream_fit_score,estimated_transactions,brokerage,license_number,source,scraped_at
CREAM-20260629-0399,Jessica,Moore,jessica.moore@realtor.com,(308) 606-7081,Phoenix,AZ,A,22,Senior,79,23,Keller Williams,AZ459759,CREAM Lead Scraper,2026-06-29T06:20:26.815841
CREAM-20260629-0400,Emily,Ramirez,emily.ramirez@realtor.com,(400) 775-3219,Boston,MA,A,11,Senior,62,49,Keller Williams,MA879282,CREAM Lead Scraper,2026-06-29T06:20:26.815853
CREAM-20260629-0401,James,Thompson,james.thompson@yahoo.com,(709) 326-6969,San Antonio,TX,B,11,Senior,81,42,Compass,TX151923,CREAM Lead Scraper,2026-06-29T06:20:26.815867
CREAM-20260629-0402,Nicole,Jones,nicole.jones@gmail.com,(742) 643-5303,Fort Worth,TX,B,22,Senior,60,17,Keller Williams,TX212764,CREAM Lead Scraper,2026-06-29T06:20:26.815886
CREAM-20260629-0403,Robert,Lewis,robert.lewis@gmail.com,(522) 930-4894,Detroit,MI,B,13,Senior,73,31,eXp Realty,MI577205,CREAM Lead Scraper,2026-06-29T06:20:26.815902
CREAM-20260629-0404,John,Garcia,john.garcia@sothebysrealty.com,(497) 864-5966,Detroit,MI,B,24,Senior,84,50,Berkshire Hathaway,MI702324,CREAM Lead Scraper,2026-06-29T06:20:26.815914
CREAM-20260629-0405,Ryan,Ramirez,ryan.ramirez@yahoo.com,(660) 914-7594,Columbus,OH,B,5,Mid,98,13,Berkshire Hathaway,OH166252,CREAM Lead Scraper,2026-06-29T06:20:26.815925
CREAM-20260629-0406,Ashley,White,ashley.white@yahoo.com,(310) 777-4702,Detroit,MI,B,0,New,83,4,Compass,MI224737,CREAM Lead Scraper,2026-06-29T06:20:26.815936
CREAM-20260629-0407,Kevin,Harris,kevin.harris@sothebysrealty.com,(684) 752-8101,Nashville,TN,B,18,Senior,76,28,Sotheby's,TN409876,CREAM Lead Scraper,2026-06-29T06:20:26.815948
CREAM-20260629-0408,Michelle,Ramirez,michelle.ramirez@sothebysrealty.com,(287) 382-7206,Indianapolis,IN,B,11,Senior,96,18,Compass,IN729313,CREAM Lead Scraper,2026-06-29T06:20:26.815962
CREAM-20260629-0409,John,Taylor,john.taylor@realtor.com,(273) 405-2388,San Antonio,TX,B,19,Senior,85,21,Compass,TX944483,CREAM Lead Scraper,2026-06-29T06:20:26.815974
CREAM-20260629-0410,Michael,Davis,michael.davis@realty.com,(262) 388-1741,Charlotte,NC,B,20,Senior,97,42,Berkshire Hathaway,NC632274,CREAM Lead Scraper,2026-06-29T06:20:26.815985
CREAM-20260629-0411,Laura,Anderson,laura.anderson@yahoo.com,(933) 756-3713,Las Vegas,NV,B,1,New,74,11,RE/MAX,NV364529,CREAM Lead Scraper,2026-06-29T06:20:26.815997
CREAM-20260629-0412,Emily,Jones,emily.jones@gmail.com,(609) 890-5519,Fort Worth,TX,B,12,Senior,89,26,Coldwell Banker,TX979078,CREAM Lead Scraper,2026-06-29T06:20:26.816014
CREAM-20260629-0413,Jennifer,White,jennifer.white@realty.com,(628) 827-6557,Charlotte,NC,B,6,Senior,97,18,eXp Realty,NC415155,CREAM Lead Scraper,2026-06-29T06:20:26.816025
CREAM-20260629-0414,Brandon,Martin,brandon.martin@realty.com,(762) 765-9889,Las Vegas,NV,B,24,Senior,86,11,eXp Realty,NV213518,CREAM Lead Scraper,2026-06-29T06:20:26.816037
CREAM-20260629-0415,Amanda,Garcia,amanda.garcia@realty.com,(715) 359-2146,Portland,OR,B,1,New,96,18,Compass,OR539951,CREAM Lead Scraper,2026-06-29T06:20:26.816048
CREAM-20260629-0416,James,Robinson,james.robinson@sothebysrealty.com,(289) 604-1010,Las Vegas,NV,B,3,Mid,63,7,Independent,NV540128,CREAM Lead Scraper,2026-06-29T06:20:26.816060
CREAM-20260629-0417,Andrew,Johnson,andrew.johnson@realty.com,(846) 605-6449,Portland,OR,B,21,Senior,62,16,Sotheby's,OR253292,CREAM Lead Scraper,2026-06-29T06:20:26.816075
CREAM-20260629-0418,Ashley,Gonzalez,ashley.gonzalez@realty.com,(853) 393-8176,Nashville,TN,B,14,Senior,97,42,RE/MAX,TN914965,CREAM Lead Scraper,2026-06-29T06:20:26.816086
CREAM-20260629-0419,Laura,Martinez,laura.martinez@gmail.com,(810) 673-1341,Portland,OR,B,18,Senior,70,23,Keller Williams,OR335380,CREAM Lead Scraper,2026-06-29T06:20:26.816096
CREAM-20260629-0420,Matthew,Lopez,matthew.lopez@gmail.com,(621) 266-1214,Las Vegas,NV,B,8,Senior,75,17,Sotheby's,NV637784,CREAM Lead Scraper,2026-06-29T06:20:26.816107
CREAM-20260629-0421,Jessica,Garcia,jessica.garcia@yahoo.com,(530) 264-7418,San Antonio,TX,B,0,New,81,3,Sotheby's,TX884369,CREAM Lead Scraper,2026-06-29T06:20:26.816119
CREAM-20260629-0422,Melissa,Hernandez,melissa.hernandez@gmail.com,(902) 907-6475,Portland,OR,B,0,New,93,14,Berkshire Hathaway,OR601478,CREAM Lead Scraper,2026-06-29T06:20:26.816134
CREAM-20260629-0423,Sarah,Clark,sarah.clark@realtor.com,(747) 428-1795,Charlotte,NC,B,22,Senior,90,16,Sotheby's,NC698590,CREAM Lead Scraper,2026-06-29T06:20:26.816147
CREAM-20260629-0424,Brian,Hernandez,brian.hernandez@realtor.com,(591) 527-9977,Nashville,TN,B,19,Senior,87,50,RE/MAX,TN809765,CREAM Lead Scraper,2026-06-29T06:20:26.816164
CREAM-20260629-0425,Christopher,Martinez,christopher.martinez@sothebysrealty.com,(630) 733-3780,Indianapolis,IN,B,12,Senior,100,41,eXp Realty,IN872910,CREAM Lead Scraper,2026-06-29T06:20:26.816176
CREAM-20260629-0426,David,Lewis,david.lewis@sothebysrealty.com,(903) 498-5491,Nashville,TN,B,23,Senior,75,23,Keller Williams,TN500780,CREAM Lead Scraper,2026-06-29T06:20:26.816188
CREAM-20260629-0427,Laura,Harris,laura.harris@realtor.com,(519) 208-4923,Fort Worth,TX,B,17,Senior,69,19,Independent,TX154874,CREAM Lead Scraper,2026-06-29T06:20:26.816201
CREAM-20260629-0428,Lauren,Taylor,lauren.taylor@gmail.com,(971) 527-5083,Fort Worth,TX,B,13,Senior,91,9,Sotheby's,TX531342,CREAM Lead Scraper,2026-06-29T06:20:26.816213
CREAM-20260629-0429,Joshua,Anderson,joshua.anderson@sothebysrealty.com,(893) 758-1133,Columbus,OH,B,13,Senior,64,46,Coldwell Banker,OH468053,CREAM Lead Scraper,2026-06-29T06:20:26.816226
CREAM-20260629-0430,Michael,Hernandez,michael.hernandez@gmail.com,(559) 597-1492,Fort Worth,TX,B,20,Senior,80,32,eXp Realty,TX198554,CREAM Lead Scraper,2026-06-29T06:20:26.816238
CREAM-20260629-0431,Rachel,Ramirez,rachel.ramirez@realtor.com,(502) 666-9645,Fort Worth,TX,B,19,Senior,85,38,Independent,TX626206,CREAM Lead Scraper,2026-06-29T06:20:26.816250
CREAM-20260629-0432,Brandon,Jones,brandon.jones@sothebysrealty.com,(314) 766-6819,Detroit,MI,B,15,Senior,70,29,Berkshire Hathaway,MI286074,CREAM Lead Scraper,2026-06-29T06:20:26.816280
CREAM-20260629-0433,Michael,Lewis,michael.lewis@realtor.com,(486) 528-9017,Fort Worth,TX,B,9,Senior,73,6,RE/MAX,TX930276,CREAM Lead Scraper,2026-06-29T06:20:26.816292
CREAM-20260629-0434,Ryan,Williams,ryan.williams@realty.com,(624) 356-3862,Detroit,MI,B,6,Senior,72,49,Keller Williams,MI410089,CREAM Lead Scraper,2026-06-29T06:20:26.816305
CREAM-20260629-0435,Andrew,Lopez,andrew.lopez@realtor.com,(786) 429-2026,Philadelphia,PA,B,23,Senior,83,46,Compass,PA168471,CREAM Lead Scraper,2026-06-29T06:20:26.816317
CREAM-20260629-0436,Christopher,Martin,christopher.martin@yahoo.com,(928) 354-8056,Las Vegas,NV,B,23,Senior,95,48,Compass,NV814135,CREAM Lead Scraper,2026-06-29T06:20:26.816330
CREAM-20260629-0437,Ryan,Martinez,ryan.martinez@gmail.com,(602) 672-9533,Detroit,MI,B,22,Senior,92,29,Compass,MI965294,CREAM Lead Scraper,2026-06-29T06:20:26.816342
CREAM-20260629-0438,Andrew,Taylor,andrew.taylor@realty.com,(604) 465-7568,Fort Worth,TX,B,15,Senior,72,5,Sotheby's,TX637916,CREAM Lead Scraper,2026-06-29T06:20:26.816355
CREAM-20260629-0439,Lauren,Martinez,lauren.martinez@gmail.com,(631) 979-3565,Portland,OR,B,24,Senior,77,32,Compass,OR530399,CREAM Lead Scraper,2026-06-29T06:20:26.816367
CREAM-20260629-0440,Michael,Taylor,michael.taylor@realty.com,(834) 373-9642,Detroit,MI,B,14,Senior,89,28,Independent,MI499253,CREAM Lead Scraper,2026-06-29T06:20:26.816379
CREAM-20260629-0441,Rachel,Smith,rachel.smith@yahoo.com,(598) 741-8217,Philadelphia,PA,B,25,Senior,75,15,Berkshire Hathaway,PA263653,CREAM Lead Scraper,2026-06-29T06:20:26.816391
CREAM-20260629-0442,Stephanie,Sanchez,stephanie.sanchez@realty.com,(481) 799-1453,Philadelphia,PA,B,24,Senior,90,8,Berkshire Hathaway,PA473408,CREAM Lead Scraper,2026-06-29T06:20:26.816407
CREAM-20260629-0443,Melissa,Williams,melissa.williams@gmail.com,(874) 588-8769,Las Vegas,NV,B,3,Mid,83,20,RE/MAX,NV451418,CREAM Lead Scraper,2026-06-29T06:20:26.816420
CREAM-20260629-0444,Joshua,Lopez,joshua.lopez@realty.com,(368) 677-6478,Philadelphia,PA,B,20,Senior,64,11,Coldwell Banker,PA679942,CREAM Lead Scraper,2026-06-29T06:20:26.816432
CREAM-20260629-0445,John,Smith,john.smith@realtor.com,(719) 729-2233,Las Vegas,NV,B,7,Senior,75,48,RE/MAX,NV277551,CREAM Lead Scraper,2026-06-29T06:20:26.816445
CREAM-20260629-0446,Brandon,Lewis,brandon.lewis@realty.com,(586) 581-5190,Portland,OR,B,2,New,84,17,Sotheby's,OR849001,CREAM Lead Scraper,2026-06-29T06:20:26.816460
CREAM-20260629-0447,Michael,Robinson,michael.robinson@realty.com,(605) 347-2605,Philadelphia,PA,B,8,Senior,76,39,Compass,PA502634,CREAM Lead Scraper,2026-06-29T06:20:26.816472
CREAM-20260629-0448,Laura,Brown,laura.brown@sothebysrealty.com,(513) 284-5834,Detroit,MI,B,14,Senior,69,34,Berkshire Hathaway,MI595171,CREAM Lead Scraper,2026-06-29T06:20:26.816485
CREAM-20260629-0449,James,Davis,james.davis@yahoo.com,(796) 808-6450,Philadelphia,PA,B,18,Senior,92,24,Compass,PA194517,CREAM Lead Scraper,2026-06-29T06:20:26.816497
CREAM-20260629-0450,Jessica,Rodriguez,jessica.rodriguez@yahoo.com,(648) 398-3907,Nashville,TN,B,1,New,69,6,Coldwell Banker,TN933127,CREAM Lead Scraper,2026-06-29T06:20:26.816510
CREAM-20260629-0451,Nicole,Anderson,nicole.anderson@sothebysrealty.com,(718) 324-4141,Indianapolis,IN,B,9,Senior,91,47,Independent,IN236207,CREAM Lead Scraper,2026-06-29T06:20:26.816523
CREAM-20260629-0452,Daniel,Clark,daniel.clark@yahoo.com,(348) 340-1449,Charlotte,NC,B,9,Senior,77,5,Compass,NC861335,CREAM Lead Scraper,2026-06-29T06:20:26.816539
CREAM-20260629-0453,Laura,Lewis,laura.lewis@yahoo.com,(988) 226-1413,Columbus,OH,B,16,Senior,65,43,eXp Realty,OH175299,CREAM Lead Scraper,2026-06-29T06:20:26.816555
CREAM-20260629-0454,Lisa,Ramirez,lisa.ramirez@realtor.com,(426) 215-1543,Fort Worth,TX,B,2,New,77,5,RE/MAX,TX959265,CREAM Lead Scraper,2026-06-29T06:20:26.816583
CREAM-20260629-0455,Brandon,Clark,brandon.clark@gmail.com,(667) 685-5079,Detroit,MI,B,17,Senior,78,47,Independent,MI360269,CREAM Lead Scraper,2026-06-29T06:20:26.816596
CREAM-20260629-0456,Andrew,Davis,andrew.davis@sothebysrealty.com,(959) 524-4977,Philadelphia,PA,B,1,New,84,13,Berkshire Hathaway,PA469618,CREAM Lead Scraper,2026-06-29T06:20:26.816608
CREAM-20260629-0457,Rachel,Clark,rachel.clark@gmail.com,(952) 705-6243,Fort Worth,TX,B,19,Senior,82,29,RE/MAX,TX762329,CREAM Lead Scraper,2026-06-29T06:20:26.816620
CREAM-20260629-0458,Amanda,Moore,amanda.moore@realtor.com,(432) 489-3416,Detroit,MI,B,20,Senior,66,8,Keller Williams,MI742589,CREAM Lead Scraper,2026-06-29T06:20:26.816633
CREAM-20260629-0459,Melissa,Martinez,melissa.martinez@sothebysrealty.com,(409) 216-6802,Detroit,MI,B,23,Senior,98,33,Coldwell Banker,MI411264,CREAM Lead Scraper,2026-06-29T06:20:26.816646
CREAM-20260629-0460,Michelle,Thompson,michelle.thompson@realtor.com,(605) 429-2992,Philadelphia,PA,B,13,Senior,75,17,Coldwell Banker,PA912606,CREAM Lead Scraper,2026-06-29T06:20:26.816668
CREAM-20260629-0461,Christopher,Wilson,christopher.wilson@sothebysrealty.com,(469) 654-3383,Las Vegas,NV,B,10,Senior,81,18,Compass,NV982727,CREAM Lead Scraper,2026-06-29T06:20:26.816681
CREAM-20260629-0462,Robert,Davis,robert.davis@sothebysrealty.com,(269) 956-6340,Jacksonville,FL,B,22,Senior,86,28,Berkshire Hathaway,FL637800,CREAM Lead Scraper,2026-06-29T06:20:26.816697
CREAM-20260629-0463,Lauren,Perez,lauren.perez@yahoo.com,(788) 654-1185,Jacksonville,FL,B,4,Mid,62,15,Coldwell Banker,FL833386,CREAM Lead Scraper,2026-06-29T06:20:26.816707
CREAM-20260629-0464,Joshua,Rodriguez,joshua.rodriguez@sothebysrealty.com,(378) 933-7330,Portland,OR,B,15,Senior,67,5,Coldwell Banker,OR187547,CREAM Lead Scraper,2026-06-29T06:20:26.816718
CREAM-20260629-0465,Robert,Jones,robert.jones@gmail.com,(524) 385-3271,Columbus,OH,B,22,Senior,85,43,Compass,OH926555,CREAM Lead Scraper,2026-06-29T06:20:26.816727
CREAM-20260629-0466,Stephanie,Robinson,stephanie.robinson@sothebysrealty.com,(528) 433-3877,Indianapolis,IN,B,13,Senior,94,42,RE/MAX,IN770177,CREAM Lead Scraper,2026-06-29T06:20:26.816738
CREAM-20260629-0467,Stephanie,Williams,stephanie.williams@realtor.com,(508) 764-4989,Detroit,MI,B,17,Senior,84,8,Sotheby's,MI429516,CREAM Lead Scraper,2026-06-29T06:20:26.816749
CREAM-20260629-0468,Lisa,Thomas,lisa.thomas@yahoo.com,(366) 636-8248,Indianapolis,IN,B,19,Senior,76,26,Coldwell Banker,IN673270,CREAM Lead Scraper,2026-06-29T06:20:26.816761
CREAM-20260629-0469,Andrew,Clark,andrew.clark@realty.com,(996) 595-3900,Nashville,TN,B,17,Senior,95,36,Keller Williams,TN333378,CREAM Lead Scraper,2026-06-29T06:20:26.816773
CREAM-20260629-0470,David,Brown,david.brown@realty.com,(227) 949-8988,Jacksonville,FL,B,16,Senior,96,9,eXp Realty,FL738498,CREAM Lead Scraper,2026-06-29T06:20:26.816784
CREAM-20260629-0471,James,Jones,james.jones@sothebysrealty.com,(736) 943-3197,Detroit,MI,B,15,Senior,80,30,Sotheby's,MI691400,CREAM Lead Scraper,2026-06-29T06:20:26.816795
CREAM-20260629-0472,Ashley,Harris,ashley.harris@gmail.com,(512) 760-2814,Philadelphia,PA,B,5,Mid,83,17,Berkshire Hathaway,PA551549,CREAM Lead Scraper,2026-06-29T06:20:26.816812
CREAM-20260629-0473,Lisa,Johnson,lisa.johnson@sothebysrealty.com,(448) 310-2357,Indianapolis,IN,B,3,Mid,83,18,Sotheby's,IN624732,CREAM Lead Scraper,2026-06-29T06:20:26.816823
CREAM-20260629-0474,Emily,Thomas,emily.thomas@realty.com,(747) 417-1632,Philadelphia,PA,B,19,Senior,71,17,RE/MAX,PA804721,CREAM Lead Scraper,2026-06-29T06:20:26.816838
CREAM-20260629-0475,Michael,Robinson,michael.robinson@yahoo.com,(314) 269-4032,Fort Worth,TX,B,14,Senior,67,15,Compass,TX380517,CREAM Lead Scraper,2026-06-29T06:20:26.816850
CREAM-20260629-0476,Rachel,White,rachel.white@gmail.com,(312) 270-3260,Philadelphia,PA,B,16,Senior,85,25,Compass,PA920311,CREAM Lead Scraper,2026-06-29T06:20:26.816861
CREAM-20260629-0477,Ashley,Lewis,ashley.lewis@realtor.com,(646) 320-1598,Charlotte,NC,B,4,Mid,83,15,Sotheby's,NC238429,CREAM Lead Scraper,2026-06-29T06:20:26.816873
CREAM-20260629-0478,Emily,Martinez,emily.martinez@sothebysrealty.com,(531) 995-7081,Nashville,TN,B,8,Senior,81,35,Keller Williams,TN341654,CREAM Lead Scraper,2026-06-29T06:20:26.816886
CREAM-20260629-0479,Matthew,Harris,matthew.harris@realtor.com,(870) 379-3316,San Antonio,TX,B,10,Senior,98,37,Keller Williams,TX672583,CREAM Lead Scraper,2026-06-29T06:20:26.816897
CREAM-20260629-0480,Lisa,Gonzalez,lisa.gonzalez@realty.com,(950) 631-9700,San Antonio,TX,B,21,Senior,96,36,Compass,TX759981,CREAM Lead Scraper,2026-06-29T06:20:26.816908
CREAM-20260629-0481,Rachel,Gonzalez,rachel.gonzalez@realty.com,(871) 266-4407,Las Vegas,NV,B,5,Mid,86,19,Berkshire Hathaway,NV515964,CREAM Lead Scraper,2026-06-29T06:20:26.816920
CREAM-20260629-0482,Joshua,Martin,joshua.martin@realty.com,(889) 897-7393,Philadelphia,PA,B,9,Senior,74,47,RE/MAX,PA825733,CREAM Lead Scraper,2026-06-29T06:20:26.816936
CREAM-20260629-0483,Daniel,White,daniel.white@realty.com,(950) 284-2668,Columbus,OH,B,1,New,87,3,eXp Realty,OH866934,CREAM Lead Scraper,2026-06-29T06:20:26.816947
CREAM-20260629-0484,Daniel,Rodriguez,daniel.rodriguez@gmail.com,(925) 989-4941,Detroit,MI,B,22,Senior,87,16,Keller Williams,MI869841,CREAM Lead Scraper,2026-06-29T06:20:26.816963
CREAM-20260629-0485,Matthew,Hernandez,matthew.hernandez@yahoo.com,(896) 804-2883,Jacksonville,FL,B,8,Senior,80,20,RE/MAX,FL168139,CREAM Lead Scraper,2026-06-29T06:20:26.816975
CREAM-20260629-0486,Jessica,Williams,jessica.williams@yahoo.com,(504) 836-5395,Fort Worth,TX,B,6,Senior,67,12,Coldwell Banker,TX836608,CREAM Lead Scraper,2026-06-29T06:20:26.816987
CREAM-20260629-0487,Robert,Clark,robert.clark@yahoo.com,(236) 928-1239,Detroit,MI,B,25,Senior,74,16,Keller Williams,MI182754,CREAM Lead Scraper,2026-06-29T06:20:26.816999
CREAM-20260629-0488,Kevin,Martin,kevin.martin@realty.com,(478) 839-2618,Philadelphia,PA,B,24,Senior,90,42,Independent,PA476613,CREAM Lead Scraper,2026-06-29T06:20:26.817015
CREAM-20260629-0489,Daniel,Wilson,daniel.wilson@gmail.com,(735) 895-4093,Charlotte,NC,B,23,Senior,90,44,Compass,NC165277,CREAM Lead Scraper,2026-06-29T06:20:26.817025
CREAM-20260629-0490,Matthew,Thomas,matthew.thomas@realtor.com,(472) 894-8167,Fort Worth,TX,B,23,Senior,79,43,RE/MAX,TX879515,CREAM Lead Scraper,2026-06-29T06:20:26.817037
CREAM-20260629-0491,Rachel,Hernandez,rachel.hernandez@realtor.com,(561) 204-3632,San Antonio,TX,B,17,Senior,80,15,Keller Williams,TX824522,CREAM Lead Scraper,2026-06-29T06:20:26.817049
CREAM-20260629-0492,Robert,Miller,robert.miller@yahoo.com,(859) 735-9332,Las Vegas,NV,B,24,Senior,94,43,eXp Realty,NV670503,CREAM Lead Scraper,2026-06-29T06:20:26.817065
CREAM-20260629-0493,Nicole,Smith,nicole.smith@gmail.com,(378) 684-9555,Philadelphia,PA,B,3,Mid,66,19,Sotheby's,PA561275,CREAM Lead Scraper,2026-06-29T06:20:26.817077
CREAM-20260629-0494,Sarah,Wilson,sarah.wilson@realty.com,(274) 292-4366,Indianapolis,IN,B,25,Senior,60,40,Compass,IN491996,CREAM Lead Scraper,2026-06-29T06:20:26.817089
CREAM-20260629-0495,Matthew,White,matthew.white@realty.com,(936) 326-7894,Detroit,MI,B,18,Senior,83,33,Compass,MI681635,CREAM Lead Scraper,2026-06-29T06:20:26.817100
CREAM-20260629-0496,Joshua,Miller,joshua.miller@realtor.com,(265) 892-6653,San Antonio,TX,B,11,Senior,60,18,Keller Williams,TX296918,CREAM Lead Scraper,2026-06-29T06:20:26.817111
CREAM-20260629-0497,Lauren,Martin,lauren.martin@yahoo.com,(422) 912-6923,Nashville,TN,B,17,Senior,73,44,eXp Realty,TN937546,CREAM Lead Scraper,2026-06-29T06:20:26.817123
CREAM-20260629-0498,Jessica,Miller,jessica.miller@sothebysrealty.com,(808) 262-1852,Charlotte,NC,B,14,Senior,75,49,RE/MAX,NC321691,CREAM Lead Scraper,2026-06-29T06:20:26.817135
CREAM-20260629-0499,Emily,Sanchez,emily.sanchez@gmail.com,(247) 934-6069,Las Vegas,NV,B,0,New,61,10,Berkshire Hathaway,NV792066,CREAM Lead Scraper,2026-06-29T06:20:26.817148
CREAM-20260629-0500,Joshua,Brown,joshua.brown@sothebysrealty.com,(291) 350-1683,Charlotte,NC,B,16,Senior,92,32,Sotheby's,NC445170,CREAM Lead Scraper,2026-06-29T06:20:26.817160
CREAM-20260629-0501,Andrew,Martinez,andrew.martinez@gmail.com,(698) 317-8820,Indianapolis,IN,B,16,Senior,95,12,Sotheby's,IN918747,CREAM Lead Scraper,2026-06-29T06:20:26.817171
CREAM-20260629-0502,Michael,Brown,michael.brown@realtor.com,(215) 997-5626,Las Vegas,NV,B,19,Senior,89,28,RE/MAX,NV511873,CREAM Lead Scraper,2026-06-29T06:20:26.817190
CREAM-20260629-0503,Justin,Clark,justin.clark@sothebysrealty.com,(482) 843-2121,Detroit,MI,B,14,Senior,69,6,Compass,MI644542,CREAM Lead Scraper,2026-06-29T06:20:26.817203
CREAM-20260629-0504,Jennifer,Robinson,jennifer.robinson@sothebysrealty.com,(204) 280-9213,Fort Worth,TX,B,6,Senior,92,36,Berkshire Hathaway,TX495858,CREAM Lead Scraper,2026-06-29T06:20:26.817215
CREAM-20260629-0505,Michelle,Gonzalez,michelle.gonzalez@realtor.com,(571) 636-7507,Jacksonville,FL,B,16,Senior,99,7,Sotheby's,FL200541,CREAM Lead Scraper,2026-06-29T06:20:26.817227
CREAM-20260629-0506,Brandon,Moore,brandon.moore@gmail.com,(514) 250-7459,San Antonio,TX,B,6,Senior,79,9,Sotheby's,TX512887,CREAM Lead Scraper,2026-06-29T06:20:26.817239
CREAM-20260629-0507,David,Thompson,david.thompson@realty.com,(298) 925-8942,Charlotte,NC,B,16,Senior,93,26,Independent,NC459598,CREAM Lead Scraper,2026-06-29T06:20:26.817250
CREAM-20260629-0508,Jennifer,Davis,jennifer.davis@gmail.com,(515) 810-3533,Philadelphia,PA,B,24,Senior,76,46,Berkshire Hathaway,PA934402,CREAM Lead Scraper,2026-06-29T06:20:26.817271
CREAM-20260629-0509,Emily,Moore,emily.moore@realtor.com,(217) 436-6603,Portland,OR,B,3,Mid,81,2,Coldwell Banker,OR216757,CREAM Lead Scraper,2026-06-29T06:20:26.817284
CREAM-20260629-0510,Ashley,Williams,ashley.williams@yahoo.com,(869) 371-6826,Charlotte,NC,B,12,Senior,87,20,Sotheby's,NC673187,CREAM Lead Scraper,2026-06-29T06:20:26.817296
CREAM-20260629-0511,Kevin,Clark,kevin.clark@yahoo.com,(524) 504-1595,Philadelphia,PA,B,19,Senior,73,32,Coldwell Banker,PA408205,CREAM Lead Scraper,2026-06-29T06:20:26.817308
CREAM-20260629-0512,Rachel,Lewis,rachel.lewis@yahoo.com,(991) 941-3416,Jacksonville,FL,B,0,New,94,20,RE/MAX,FL702738,CREAM Lead Scraper,2026-06-29T06:20:26.817324
CREAM-20260629-0513,Rachel,Lopez,rachel.lopez@realty.com,(216) 285-5553,Fort Worth,TX,B,4,Mid,83,17,eXp Realty,TX309146,CREAM Lead Scraper,2026-06-29T06:20:26.817335
CREAM-20260629-0514,John,Lopez,john.lopez@realty.com,(336) 645-3307,San Antonio,TX,B,3,Mid,67,9,Independent,TX321207,CREAM Lead Scraper,2026-06-29T06:20:26.817347
CREAM-20260629-0515,John,Perez,john.perez@gmail.com,(988) 816-7659,Fort Worth,TX,B,25,Senior,100,37,eXp Realty,TX988168,CREAM Lead Scraper,2026-06-29T06:20:26.817363
CREAM-20260629-0516,Ashley,Moore,ashley.moore@sothebysrealty.com,(770) 568-8647,Charlotte,NC,B,5,Mid,84,15,Berkshire Hathaway,NC188314,CREAM Lead Scraper,2026-06-29T06:20:26.817375
CREAM-20260629-0517,Robert,Lee,robert.lee@gmail.com,(509) 656-9707,Fort Worth,TX,B,21,Senior,67,17,Keller Williams,TX625862,CREAM Lead Scraper,2026-06-29T06:20:26.817386
CREAM-20260629-0518,David,Jones,david.jones@yahoo.com,(355) 371-5547,Fort Worth,TX,B,14,Senior,80,48,RE/MAX,TX881309,CREAM Lead Scraper,2026-06-29T06:20:26.817401
CREAM-20260629-0519,Matthew,Johnson,matthew.johnson@gmail.com,(377) 633-2636,Detroit,MI,B,7,Senior,99,21,Berkshire Hathaway,MI358264,CREAM Lead Scraper,2026-06-29T06:20:26.817413
CREAM-20260629-0520,Lauren,Hernandez,lauren.hernandez@yahoo.com,(220) 883-2751,Philadelphia,PA,B,18,Senior,64,40,Coldwell Banker,PA720631,CREAM Lead Scraper,2026-06-29T06:20:26.817424
CREAM-20260629-0521,David,Williams,david.williams@realty.com,(309) 649-6733,Portland,OR,B,24,Senior,90,17,Berkshire Hathaway,OR138110,CREAM Lead Scraper,2026-06-29T06:20:26.817437
CREAM-20260629-0522,John,Smith,john.smith@realty.com,(555) 450-8506,Columbus,OH,B,14,Senior,64,23,Independent,OH463203,CREAM Lead Scraper,2026-06-29T06:20:26.817451
CREAM-20260629-0523,Joshua,Martinez,joshua.martinez@sothebysrealty.com,(925) 856-1078,Columbus,OH,B,0,New,83,12,Compass,OH364497,CREAM Lead Scraper,2026-06-29T06:20:26.817462
CREAM-20260629-0524,Joshua,Wilson,joshua.wilson@realtor.com,(912) 565-6210,Detroit,MI,B,22,Senior,76,45,Independent,MI140066,CREAM Lead Scraper,2026-06-29T06:20:26.817473
CREAM-20260629-0525,Emily,Rodriguez,emily.rodriguez@yahoo.com,(441) 927-8475,Indianapolis,IN,B,14,Senior,60,41,eXp Realty,IN655122,CREAM Lead Scraper,2026-06-29T06:20:26.817485
CREAM-20260629-0526,David,Thomas,david.thomas@realty.com,(994) 282-8334,Las Vegas,NV,B,6,Senior,83,40,Compass,NV892015,CREAM Lead Scraper,2026-06-29T06:20:26.817496
CREAM-20260629-0527,Lisa,Miller,lisa.miller@sothebysrealty.com,(342) 307-6109,Portland,OR,B,12,Senior,99,47,Berkshire Hathaway,OR691008,CREAM Lead Scraper,2026-06-29T06:20:26.817506
CREAM-20260629-0528,Daniel,Clark,daniel.clark@realtor.com,(913) 869-6182,San Antonio,TX,B,1,New,77,5,Keller Williams,TX118859,CREAM Lead Scraper,2026-06-29T06:20:26.817518
CREAM-20260629-0529,Kevin,Taylor,kevin.taylor@realty.com,(880) 316-9347,Detroit,MI,B,10,Senior,68,33,Independent,MI199239,CREAM Lead Scraper,2026-06-29T06:20:26.817529
CREAM-20260629-0530,Lauren,Garcia,lauren.garcia@realty.com,(241) 319-9487,Fort Worth,TX,B,8,Senior,100,20,eXp Realty,TX679610,CREAM Lead Scraper,2026-06-29T06:20:26.817544
