id,name,email,phone,brokerage,city,state,zip,years_experience,transaction_volume,cream_fit_score,priority,lead_source,generated_date
CREAM-20260608-0497,Richard Lopez,richard.lopez@email.com,(678)-100-3616,Compass,Atlanta,GA,97835,13,100+,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0498,Linda Moore,linda.moore@email.com,(658)-941-2113,Berkshire Hathaway,Anaheim,CA,40508,13,100+,67,B,Daily Scraper,2026-06-08
CREAM-20260608-0499,Daniel Davis,daniel.davis@email.com,(532)-931-9219,Re/Max,Miami,FL,53309,15,26-50,91,B,Daily Scraper,2026-06-08
CREAM-20260608-0500,Jennifer Smith,jennifer.smith@email.com,(526)-332-8515,Realty One Group,Irving,TX,43996,14,100+,100,C,Daily Scraper,2026-06-08
CREAM-20260608-0501,Sandra Thomas,sandra.thomas@email.com,(608)-694-4594,eXp Realty,Phoenix,AZ,71695,4,26-50,79,A,Daily Scraper,2026-06-08
CREAM-20260608-0502,Elizabeth Garcia,elizabeth.garcia@email.com,(215)-135-1306,Realty One Group,Baltimore,MD,38496,4,1-10,82,B,Daily Scraper,2026-06-08
CREAM-20260608-0503,Mary Walker,mary.walker@email.com,(606)-716-4543,eXp Realty,Fort Wayne,IN,85782,14,51-100,93,C,Daily Scraper,2026-06-08
CREAM-20260608-0504,Donald Hernandez,donald.hernandez@email.com,(305)-969-3527,Redfin,Kansas City,MO,82717,16,100+,64,B,Daily Scraper,2026-06-08
CREAM-20260608-0505,Linda Anderson,linda.anderson@email.com,(887)-433-6640,Redfin,Boston,MA,99431,3,100+,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0506,Margaret Rodriguez,margaret.rodriguez@email.com,(803)-206-5841,Keller Williams,New York,NY,46397,23,1-10,83,A,Daily Scraper,2026-06-08
CREAM-20260608-0507,Jessica Lopez,jessica.lopez@email.com,(418)-570-8179,Exit Realty,Minneapolis,MN,95819,24,1-10,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0508,Susan Walker,susan.walker@email.com,(692)-704-3150, ERA Real Estate,New York,NY,92826,13,1-10,73,A,Daily Scraper,2026-06-08
CREAM-20260608-0509,Donald Robinson,donald.robinson@email.com,(303)-406-2621,HomeSmart,Buffalo,NY,81988,4,51-100,63,C,Daily Scraper,2026-06-08
CREAM-20260608-0510,Richard Walker,richard.walker@email.com,(492)-938-4216,eXp Realty,New York,NY,64554,3,100+,79,A,Daily Scraper,2026-06-08
CREAM-20260608-0511,Barbara Hernandez,barbara.hernandez@email.com,(671)-191-3442,Better Homes & Gardens,Tucson,AZ,47203,24,100+,98,B,Daily Scraper,2026-06-08
CREAM-20260608-0512,Matthew Sanchez,matthew.sanchez@email.com,(611)-217-3987,Berkshire Hathaway,Riverside,CA,36046,24,1-10,93,C,Daily Scraper,2026-06-08
CREAM-20260608-0513,Christopher Jackson,christopher.jackson@email.com,(920)-385-1833,Coldwell Banker,Atlanta,GA,60378,18,11-25,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0514,Mary Anderson,mary.anderson@email.com,(317)-900-6543,Redfin,Indianapolis,IN,32665,22,26-50,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0515,Mark Wilson,mark.wilson@email.com,(402)-251-7737,Keller Williams,Chesapeake,VA,72939,19,1-10,66,C,Daily Scraper,2026-06-08
CREAM-20260608-0516,Joseph Jones,joseph.jones@email.com,(808)-425-8748,Coldwell Banker,Las Vegas,NV,33417,25,11-25,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0517,Robert Hernandez,robert.hernandez@email.com,(868)-174-5275,eXp Realty,Honolulu,HI,71316,20,11-25,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0518,Linda Walker,linda.walker@email.com,(283)-714-8577,Compass,Raleigh,NC,20629,23,26-50,87,B,Daily Scraper,2026-06-08
CREAM-20260608-0519,Matthew Smith,matthew.smith@email.com,(616)-505-4253,Re/Max,Austin,TX,94250,10,51-100,62,A,Daily Scraper,2026-06-08
CREAM-20260608-0520,Christopher Harris,christopher.harris@email.com,(635)-950-7626,Exit Realty,Albuquerque,NM,67681,3,26-50,99,B,Daily Scraper,2026-06-08
CREAM-20260608-0521,Michael Johnson,michael.johnson@email.com,(665)-208-6865,HomeSmart,Corpus Christi,TX,96604,6,11-25,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0522,Anthony Ramirez,anthony.ramirez@email.com,(773)-741-6922,Exit Realty,Portland,OR,46905,6,51-100,100,A,Daily Scraper,2026-06-08
CREAM-20260608-0523,Jennifer Hernandez,jennifer.hernandez@email.com,(847)-968-1164,Exit Realty,Santa Ana,CA,15790,24,100+,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0524,Karen Lopez,karen.lopez@email.com,(561)-360-7338,Keller Williams,San Antonio,TX,64686,18,26-50,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0525,Susan Jones,susan.jones@email.com,(350)-239-3379, ERA Real Estate,Wichita,KS,76445,3,51-100,77,B,Daily Scraper,2026-06-08
CREAM-20260608-0526,Sarah White,sarah.white@email.com,(468)-470-7607,Century 21,Boise,ID,46717,21,11-25,89,C,Daily Scraper,2026-06-08
CREAM-20260608-0527,Anthony Jackson,anthony.jackson@email.com,(584)-207-6042, ERA Real Estate,San Diego,CA,20915,3,51-100,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0528,Thomas Hernandez,thomas.hernandez@email.com,(378)-783-6302,Compass,Durham,NC,72789,3,51-100,89,C,Daily Scraper,2026-06-08
CREAM-20260608-0529,John Perez,john.perez@email.com,(208)-790-2670,HomeSmart,New Orleans,LA,52509,17,1-10,96,B,Daily Scraper,2026-06-08
CREAM-20260608-0530,Charles Jackson,charles.jackson@email.com,(302)-294-9041, ERA Real Estate,Portland,OR,17885,15,1-10,85,A,Daily Scraper,2026-06-08
CREAM-20260608-0531,Mary Anderson,mary.anderson@email.com,(645)-599-4707,Realty One Group,Baltimore,MD,13411,8,11-25,83,B,Daily Scraper,2026-06-08
CREAM-20260608-0532,Charles Hernandez,charles.hernandez@email.com,(594)-828-1623,Keller Williams,Chicago,IL,36502,16,1-10,95,A,Daily Scraper,2026-06-08
CREAM-20260608-0533,Sarah White,sarah.white@email.com,(946)-313-7826,Exit Realty,Los Angeles,CA,96851,12,1-10,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0534,Ashley Jackson,ashley.jackson@email.com,(977)-807-2479,Berkshire Hathaway,Columbus,OH,44337,0,11-25,75,A,Daily Scraper,2026-06-08
CREAM-20260608-0535,Patricia Clark,patricia.clark@email.com,(669)-895-8804,Redfin,Memphis,TN,53620,23,100+,76,A,Daily Scraper,2026-06-08
CREAM-20260608-0536,Charles Jackson,charles.jackson@email.com,(264)-584-2168,eXp Realty,Chicago,IL,51015,2,51-100,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0537,Linda Garcia,linda.garcia@email.com,(281)-371-7277,Compass,Oakland,CA,92530,25,26-50,66,B,Daily Scraper,2026-06-08
CREAM-20260608-0538,Michael Davis,michael.davis@email.com,(388)-836-5049,Berkshire Hathaway,San Jose,CA,79409,14,1-10,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0539,Betty Jackson,betty.jackson@email.com,(995)-934-1505,Realty One Group,Colorado Springs,CO,91501,0,11-25,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0540,Nancy Williams,nancy.williams@email.com,(238)-696-7106,Berkshire Hathaway,Los Angeles,CA,36609,19,26-50,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0541,Linda Thomas,linda.thomas@email.com,(376)-484-1502,Realty One Group,Riverside,CA,80847,15,1-10,73,C,Daily Scraper,2026-06-08
CREAM-20260608-0542,Christopher Jackson,christopher.jackson@email.com,(398)-890-3740, ERA Real Estate,Denver,CO,50373,16,51-100,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0543,Thomas Harris,thomas.harris@email.com,(974)-529-5304,Sotheby's International,St. Louis,MO,54829,0,100+,91,C,Daily Scraper,2026-06-08
CREAM-20260608-0544,Daniel Lopez,daniel.lopez@email.com,(678)-301-5330,Re/Max,Memphis,TN,59211,2,1-10,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0545,Margaret Clark,margaret.clark@email.com,(303)-340-4173,Exit Realty,Baltimore,MD,95029,1,1-10,84,B,Daily Scraper,2026-06-08
CREAM-20260608-0546,Daniel White,daniel.white@email.com,(919)-497-8142, ERA Real Estate,Fort Wayne,IN,99312,20,1-10,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0547,Robert Clark,robert.clark@email.com,(592)-591-6504,Century 21,New Orleans,LA,50447,16,1-10,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0548,Susan Martinez,susan.martinez@email.com,(366)-969-5410,Century 21,Oakland,CA,40463,3,51-100,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0549,David Young,david.young@email.com,(233)-172-7953,Century 21,Chicago,IL,38230,7,100+,89,A,Daily Scraper,2026-06-08
CREAM-20260608-0550,Richard Clark,richard.clark@email.com,(427)-561-7117,Century 21,San Francisco,CA,45232,7,11-25,76,A,Daily Scraper,2026-06-08
CREAM-20260608-0551,David Walker,david.walker@email.com,(221)-413-2448,Compass,Charlotte,NC,33642,14,26-50,68,A,Daily Scraper,2026-06-08
CREAM-20260608-0552,Sandra Garcia,sandra.garcia@email.com,(735)-925-8526,Re/Max,Milwaukee,WI,60510,21,1-10,72,B,Daily Scraper,2026-06-08
CREAM-20260608-0553,Betty Perez,betty.perez@email.com,(428)-368-5202,Compass,Madison,WI,23016,24,26-50,88,C,Daily Scraper,2026-06-08
CREAM-20260608-0554,Charles Hernandez,charles.hernandez@email.com,(335)-128-2119,Century 21,Seattle,WA,58589,7,100+,69,A,Daily Scraper,2026-06-08
CREAM-20260608-0555,Lisa Hernandez,lisa.hernandez@email.com,(210)-858-4330,Better Homes & Gardens,Lubbock,TX,78032,5,1-10,80,C,Daily Scraper,2026-06-08
CREAM-20260608-0556,Sarah Ramirez,sarah.ramirez@email.com,(475)-494-6288,Sotheby's International,Chesapeake,VA,18264,11,11-25,92,C,Daily Scraper,2026-06-08
CREAM-20260608-0557,Linda Anderson,linda.anderson@email.com,(558)-248-3765,HomeSmart,Bakersfield,CA,37870,5,26-50,82,B,Daily Scraper,2026-06-08
CREAM-20260608-0558,Patricia Brown,patricia.brown@email.com,(377)-156-7209,Sotheby's International,Cincinnati,OH,28500,17,11-25,93,C,Daily Scraper,2026-06-08
CREAM-20260608-0559,Anthony Martin,anthony.martin@email.com,(804)-815-8862,Realty One Group,Minneapolis,MN,92439,3,1-10,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0560,Anthony Thomas,anthony.thomas@email.com,(760)-452-6326,Exit Realty,Reno,NV,83703,11,1-10,84,C,Daily Scraper,2026-06-08
CREAM-20260608-0561,Susan Smith,susan.smith@email.com,(623)-850-4132,Berkshire Hathaway,Laredo,TX,89351,25,26-50,82,C,Daily Scraper,2026-06-08
CREAM-20260608-0562,Jennifer Thomas,jennifer.thomas@email.com,(403)-585-9136,Sotheby's International,Chula Vista,CA,33424,10,11-25,94,C,Daily Scraper,2026-06-08
CREAM-20260608-0563,William White,william.white@email.com,(244)-832-1727,Exit Realty,Tampa,FL,69236,25,51-100,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0564,Christopher Jones,christopher.jones@email.com,(855)-966-6872,Sotheby's International,Wichita,KS,72216,1,11-25,62,B,Daily Scraper,2026-06-08
CREAM-20260608-0565,Thomas Johnson,thomas.johnson@email.com,(911)-676-5972,Re/Max,Omaha,NE,61042,11,11-25,86,B,Daily Scraper,2026-06-08
CREAM-20260608-0566,Anthony Hernandez,anthony.hernandez@email.com,(278)-529-2807,Compass,Spokane,WA,17013,16,26-50,65,C,Daily Scraper,2026-06-08
CREAM-20260608-0567,Thomas Rodriguez,thomas.rodriguez@email.com,(980)-758-1593,Century 21,Minneapolis,MN,66058,2,11-25,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0568,Susan Taylor,susan.taylor@email.com,(396)-932-2778,Keller Williams,San Francisco,CA,58641,3,1-10,81,A,Daily Scraper,2026-06-08
CREAM-20260608-0569,Michael Smith,michael.smith@email.com,(980)-241-5724,Exit Realty,Las Vegas,NV,68457,6,100+,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0570,Betty Gonzalez,betty.gonzalez@email.com,(656)-680-4498,Coldwell Banker,Colorado Springs,CO,91236,25,100+,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0571,James Thompson,james.thompson@email.com,(509)-125-1398,Realty One Group,Baltimore,MD,57130,14,1-10,84,B,Daily Scraper,2026-06-08
CREAM-20260608-0572,Patricia Perez,patricia.perez@email.com,(327)-690-4435,Re/Max,San Jose,CA,84819,25,11-25,89,A,Daily Scraper,2026-06-08
CREAM-20260608-0573,John White,john.white@email.com,(573)-202-7551,Compass,Scottsdale,AZ,97009,3,100+,93,C,Daily Scraper,2026-06-08
CREAM-20260608-0574,James Jones,james.jones@email.com,(752)-655-2764,eXp Realty,San Francisco,CA,80690,14,51-100,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0575,Sarah Gonzalez,sarah.gonzalez@email.com,(224)-986-8962,Sotheby's International,Omaha,NE,18847,9,51-100,100,B,Daily Scraper,2026-06-08
CREAM-20260608-0576,Mary Sanchez,mary.sanchez@email.com,(324)-996-4598,Keller Williams,Honolulu,HI,14283,16,26-50,94,B,Daily Scraper,2026-06-08
CREAM-20260608-0577,William Robinson,william.robinson@email.com,(677)-286-2235,eXp Realty,Oklahoma City,OK,12889,2,11-25,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0578,Lisa Thomas,lisa.thomas@email.com,(964)-539-5879,Exit Realty,Newark,NJ,66968,25,11-25,76,C,Daily Scraper,2026-06-08
CREAM-20260608-0579,Margaret Martinez,margaret.martinez@email.com,(851)-825-5991,HomeSmart,Indianapolis,IN,48720,15,100+,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0580,Donald Hernandez,donald.hernandez@email.com,(642)-654-8985,Berkshire Hathaway,Tampa,FL,22307,0,11-25,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0581,David Lee,david.lee@email.com,(601)-848-1947,Keller Williams,New York,NY,14026,0,1-10,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0582,Matthew Johnson,matthew.johnson@email.com,(908)-105-1464,Sotheby's International,Seattle,WA,84314,2,1-10,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0583,Michael Jackson,michael.jackson@email.com,(524)-607-7127,Century 21,Dallas,TX,66031,25,51-100,88,A,Daily Scraper,2026-06-08
CREAM-20260608-0584,Susan Moore,susan.moore@email.com,(348)-516-3524,Redfin,Mesa,AZ,91115,24,11-25,67,B,Daily Scraper,2026-06-08
CREAM-20260608-0585,Barbara Martin,barbara.martin@email.com,(571)-269-8572,Keller Williams,Arlington,TX,63757,19,11-25,60,B,Daily Scraper,2026-06-08
CREAM-20260608-0586,Betty Miller,betty.miller@email.com,(296)-342-8169,Coldwell Banker,Santa Ana,CA,11814,18,51-100,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0587,Linda Brown,linda.brown@email.com,(326)-224-2310,Keller Williams,Houston,TX,44500,15,11-25,94,A,Daily Scraper,2026-06-08
CREAM-20260608-0588,Donald Walker,donald.walker@email.com,(898)-444-7554,Keller Williams,Wichita,KS,47393,4,1-10,75,B,Daily Scraper,2026-06-08
CREAM-20260608-0589,Anthony Rodriguez,anthony.rodriguez@email.com,(280)-567-2269,Better Homes & Gardens,Richmond,VA,92226,12,51-100,81,C,Daily Scraper,2026-06-08
CREAM-20260608-0590,Mary Thompson,mary.thompson@email.com,(685)-377-7572,Exit Realty,Chula Vista,CA,29493,13,26-50,99,C,Daily Scraper,2026-06-08
CREAM-20260608-0591,Donald Gonzalez,donald.gonzalez@email.com,(322)-237-2346, ERA Real Estate,Las Vegas,NV,49833,11,1-10,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0592,Mark Martin,mark.martin@email.com,(736)-551-2990,Redfin,New Orleans,LA,51270,25,1-10,90,B,Daily Scraper,2026-06-08
CREAM-20260608-0593,Patricia Lewis,patricia.lewis@email.com,(482)-359-9528,HomeSmart,Reno,NV,33129,10,1-10,71,C,Daily Scraper,2026-06-08
CREAM-20260608-0594,James Martin,james.martin@email.com,(464)-290-4761,Redfin,Boise,ID,74499,4,100+,88,C,Daily Scraper,2026-06-08
CREAM-20260608-0595,Mary Rodriguez,mary.rodriguez@email.com,(581)-964-9997, ERA Real Estate,Los Angeles,CA,80584,16,100+,98,A,Daily Scraper,2026-06-08
CREAM-20260608-0596,David Young,david.young@email.com,(723)-642-1221,eXp Realty,St. Paul,MN,46215,15,1-10,81,C,Daily Scraper,2026-06-08
CREAM-20260608-0597,Nancy Lee,nancy.lee@email.com,(235)-377-1694,Compass,Baltimore,MD,74921,16,26-50,65,B,Daily Scraper,2026-06-08
CREAM-20260608-0598,Lisa Perez,lisa.perez@email.com,(880)-399-2921,Coldwell Banker,Cleveland,OH,52617,6,1-10,92,B,Daily Scraper,2026-06-08
CREAM-20260608-0599,Linda Thomas,linda.thomas@email.com,(345)-762-3650,Coldwell Banker,Cleveland,OH,88832,20,26-50,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0600,Barbara Moore,barbara.moore@email.com,(246)-574-6924,Realty One Group,Boise,ID,18926,13,1-10,88,C,Daily Scraper,2026-06-08
CREAM-20260608-0601,Karen Hernandez,karen.hernandez@email.com,(944)-700-6918,Berkshire Hathaway,Colorado Springs,CO,62827,9,1-10,62,B,Daily Scraper,2026-06-08
CREAM-20260608-0602,Mark Martin,mark.martin@email.com,(338)-168-9393,eXp Realty,Chicago,IL,76850,7,26-50,77,A,Daily Scraper,2026-06-08
CREAM-20260608-0603,Susan Rodriguez,susan.rodriguez@email.com,(845)-767-9131,Better Homes & Gardens,San Jose,CA,10509,25,26-50,66,A,Daily Scraper,2026-06-08
CREAM-20260608-0604,Linda Smith,linda.smith@email.com,(209)-551-7402,HomeSmart,Los Angeles,CA,14435,19,1-10,87,A,Daily Scraper,2026-06-08
CREAM-20260608-0605,Barbara Martinez,barbara.martinez@email.com,(557)-392-5590,Exit Realty,Fort Worth,TX,92984,1,26-50,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0606,Christopher Martin,christopher.martin@email.com,(676)-673-7205,Coldwell Banker,Oakland,CA,12945,0,11-25,80,B,Daily Scraper,2026-06-08
CREAM-20260608-0607,William Smith,william.smith@email.com,(903)-479-8784,Sotheby's International,Houston,TX,79299,10,11-25,96,A,Daily Scraper,2026-06-08
CREAM-20260608-0608,Nancy Gonzalez,nancy.gonzalez@email.com,(694)-523-1297,Sotheby's International,Durham,NC,54784,10,100+,94,C,Daily Scraper,2026-06-08
CREAM-20260608-0609,Elizabeth Garcia,elizabeth.garcia@email.com,(591)-555-1082,Coldwell Banker,Los Angeles,CA,46598,17,100+,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0610,Jennifer Thomas,jennifer.thomas@email.com,(413)-763-5237,Berkshire Hathaway,Mesa,AZ,37004,20,51-100,86,B,Daily Scraper,2026-06-08
CREAM-20260608-0611,Donald Clark,donald.clark@email.com,(702)-163-2597,Compass,Denver,CO,16824,18,26-50,63,A,Daily Scraper,2026-06-08
CREAM-20260608-0612,Elizabeth Jackson,elizabeth.jackson@email.com,(576)-507-4708,Keller Williams,Boston,MA,91653,13,11-25,82,A,Daily Scraper,2026-06-08
CREAM-20260608-0613,Elizabeth Lee,elizabeth.lee@email.com,(274)-701-4885,Berkshire Hathaway,Cincinnati,OH,58114,14,100+,83,C,Daily Scraper,2026-06-08
CREAM-20260608-0614,Betty Brown,betty.brown@email.com,(660)-489-3385,Realty One Group,Wichita,KS,64501,14,11-25,93,B,Daily Scraper,2026-06-08
CREAM-20260608-0615,Mary Anderson,mary.anderson@email.com,(284)-810-4704,Redfin,Louisville,KY,82108,18,1-10,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0616,David Gonzalez,david.gonzalez@email.com,(778)-159-3441,Re/Max,Reno,NV,32145,10,51-100,82,C,Daily Scraper,2026-06-08
CREAM-20260608-0617,Jessica Johnson,jessica.johnson@email.com,(883)-272-6577,Century 21,Atlanta,GA,90094,15,11-25,88,B,Daily Scraper,2026-06-08
CREAM-20260608-0618,Betty Lopez,betty.lopez@email.com,(752)-520-8289,Coldwell Banker,Santa Ana,CA,20572,7,11-25,68,B,Daily Scraper,2026-06-08
CREAM-20260608-0619,David Robinson,david.robinson@email.com,(514)-251-4917,Keller Williams,Baltimore,MD,52146,0,11-25,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0620,Mark Jones,mark.jones@email.com,(436)-313-3492,Exit Realty,Chesapeake,VA,81460,2,1-10,82,C,Daily Scraper,2026-06-08
CREAM-20260608-0621,Joseph Lee,joseph.lee@email.com,(353)-347-4988,Sotheby's International,Albuquerque,NM,29202,6,11-25,79,B,Daily Scraper,2026-06-08
CREAM-20260608-0622,Barbara Miller,barbara.miller@email.com,(504)-683-4111,Better Homes & Gardens,Mesa,AZ,27510,11,26-50,81,B,Daily Scraper,2026-06-08
CREAM-20260608-0623,James Miller,james.miller@email.com,(432)-197-5075,Sotheby's International,Cleveland,OH,10115,6,26-50,97,B,Daily Scraper,2026-06-08
CREAM-20260608-0624,Sarah White,sarah.white@email.com,(884)-257-3515,Sotheby's International,Mesa,AZ,94767,24,1-10,87,B,Daily Scraper,2026-06-08
CREAM-20260608-0625,Matthew Perez,matthew.perez@email.com,(256)-188-8709,Coldwell Banker,Chandler,AZ,19200,7,51-100,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0626,Margaret Miller,margaret.miller@email.com,(282)-379-6150,Berkshire Hathaway,Stockton,CA,88189,15,11-25,87,C,Daily Scraper,2026-06-08
CREAM-20260608-0627,Betty Ramirez,betty.ramirez@email.com,(201)-361-8346,Coldwell Banker,Laredo,TX,50174,6,26-50,60,C,Daily Scraper,2026-06-08
CREAM-20260608-0628,Susan Jones,susan.jones@email.com,(890)-196-3008,Keller Williams,Denver,CO,71681,18,51-100,75,A,Daily Scraper,2026-06-08
CREAM-20260608-0629,Anthony Moore,anthony.moore@email.com,(325)-934-5935,Keller Williams,Fort Worth,TX,65156,13,1-10,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0630,Linda Lee,linda.lee@email.com,(731)-908-6052,Century 21,Louisville,KY,92119,15,26-50,70,B,Daily Scraper,2026-06-08
CREAM-20260608-0631,Barbara Johnson,barbara.johnson@email.com,(936)-938-2747,Century 21,Austin,TX,60395,16,100+,73,A,Daily Scraper,2026-06-08
CREAM-20260608-0632,Elizabeth Perez,elizabeth.perez@email.com,(911)-137-7265,eXp Realty,Washington,DC,72541,13,1-10,91,A,Daily Scraper,2026-06-08
CREAM-20260608-0633,David Perez,david.perez@email.com,(312)-358-8218,Exit Realty,San Antonio,TX,70738,13,100+,86,A,Daily Scraper,2026-06-08
CREAM-20260608-0634,Elizabeth Garcia,elizabeth.garcia@email.com,(635)-980-3938, ERA Real Estate,Charlotte,NC,37964,14,51-100,95,A,Daily Scraper,2026-06-08
CREAM-20260608-0635,Mark Rodriguez,mark.rodriguez@email.com,(406)-480-1538,Exit Realty,Tampa,FL,64354,15,51-100,60,B,Daily Scraper,2026-06-08
CREAM-20260608-0636,Mary Anderson,mary.anderson@email.com,(634)-887-5312,Redfin,Albuquerque,NM,54012,2,11-25,71,B,Daily Scraper,2026-06-08
CREAM-20260608-0637,Patricia Wilson,patricia.wilson@email.com,(928)-706-3773,Coldwell Banker,Atlanta,GA,65707,0,11-25,72,B,Daily Scraper,2026-06-08
CREAM-20260608-0638,Lisa Jackson,lisa.jackson@email.com,(437)-543-1875,HomeSmart,Washington,DC,63472,7,1-10,99,A,Daily Scraper,2026-06-08
CREAM-20260608-0639,Sarah Smith,sarah.smith@email.com,(626)-261-6954,Sotheby's International,Portland,OR,25946,11,11-25,70,A,Daily Scraper,2026-06-08
CREAM-20260608-0640,Barbara Thomas,barbara.thomas@email.com,(388)-350-2111,Sotheby's International,Washington,DC,17200,15,51-100,97,A,Daily Scraper,2026-06-08
CREAM-20260608-0641,Barbara Jackson,barbara.jackson@email.com,(745)-201-6119,eXp Realty,Scottsdale,AZ,67591,14,1-10,93,C,Daily Scraper,2026-06-08
CREAM-20260608-0642,Mary Thompson,mary.thompson@email.com,(360)-927-7376,Keller Williams,Atlanta,GA,25110,19,100+,99,B,Daily Scraper,2026-06-08
CREAM-20260608-0643,Sandra Taylor,sandra.taylor@email.com,(767)-687-3308, ERA Real Estate,Arlington,TX,87554,24,100+,74,B,Daily Scraper,2026-06-08
CREAM-20260608-0644,William Robinson,william.robinson@email.com,(480)-131-4076,Coldwell Banker,Kansas City,MO,45295,6,1-10,98,B,Daily Scraper,2026-06-08
CREAM-20260608-0645,John Harris,john.harris@email.com,(825)-237-5172,Keller Williams,Lexington,KY,68100,3,100+,78,C,Daily Scraper,2026-06-08
CREAM-20260608-0646,Patricia Jackson,patricia.jackson@email.com,(294)-905-5238,Exit Realty,Detroit,MI,68359,11,1-10,76,A,Daily Scraper,2026-06-08
CREAM-20260608-0647,Mark Thomas,mark.thomas@email.com,(427)-553-9652,Compass,San Diego,CA,16364,20,1-10,84,A,Daily Scraper,2026-06-08
CREAM-20260608-0648,Lisa Perez,lisa.perez@email.com,(590)-731-1237,HomeSmart,Baltimore,MD,53091,25,11-25,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0649,Mary Harris,mary.harris@email.com,(785)-957-6068,Coldwell Banker,Atlanta,GA,19693,4,1-10,95,B,Daily Scraper,2026-06-08
CREAM-20260608-0650,Lisa Garcia,lisa.garcia@email.com,(387)-388-6435,eXp Realty,Irving,TX,53893,11,1-10,90,C,Daily Scraper,2026-06-08
CREAM-20260608-0651,William Thompson,william.thompson@email.com,(354)-796-3213,Exit Realty,Chesapeake,VA,26735,3,100+,70,C,Daily Scraper,2026-06-08
CREAM-20260608-0652,Patricia Davis,patricia.davis@email.com,(760)-258-2624,Realty One Group,Atlanta,GA,42132,9,100+,69,B,Daily Scraper,2026-06-08
CREAM-20260608-0653,James Hernandez,james.hernandez@email.com,(388)-536-8734,Re/Max,Detroit,MI,33759,11,11-25,62,A,Daily Scraper,2026-06-08
CREAM-20260608-0654,William Brown,william.brown@email.com,(288)-281-8541,Compass,Cleveland,OH,28753,19,51-100,75,B,Daily Scraper,2026-06-08
CREAM-20260608-0655,Ashley Walker,ashley.walker@email.com,(416)-820-9870,Redfin,San Jose,CA,91731,15,11-25,93,A,Daily Scraper,2026-06-08
CREAM-20260608-0656,Barbara Gonzalez,barbara.gonzalez@email.com,(272)-871-3425,Berkshire Hathaway,Austin,TX,73866,25,51-100,79,A,Daily Scraper,2026-06-08
CREAM-20260608-0657,Charles Jones,charles.jones@email.com,(982)-275-4571, ERA Real Estate,Riverside,CA,24525,18,11-25,77,C,Daily Scraper,2026-06-08
CREAM-20260608-0658,Ashley Martinez,ashley.martinez@email.com,(320)-691-7069,Redfin,Louisville,KY,91650,16,26-50,61,B,Daily Scraper,2026-06-08
CREAM-20260608-0659,Donald Hernandez,donald.hernandez@email.com,(775)-437-6868,Keller Williams,Mesa,AZ,42047,3,100+,75,B,Daily Scraper,2026-06-08
CREAM-20260608-0660,Sandra Jackson,sandra.jackson@email.com,(887)-927-9464,eXp Realty,Spokane,WA,77174,17,1-10,61,C,Daily Scraper,2026-06-08
CREAM-20260608-0661,Linda Moore,linda.moore@email.com,(890)-659-9450,Berkshire Hathaway,Oklahoma City,OK,82478,3,11-25,65,A,Daily Scraper,2026-06-08
CREAM-20260608-0662,Donald Johnson,donald.johnson@email.com,(715)-413-6627,Redfin,Chicago,IL,36197,12,100+,62,A,Daily Scraper,2026-06-08
